CO2 Time,Total Time,Cum. Inj Water at inlet,Cum. Prod Water ,Cum Oil prod. ,Cum. Inj CO2,Cum. Prod Gas,Pressure
125.2783,1108.3256,1645.6800,1506.0683,147.0341,262.4716,56691.8962,254.2511
125.2950,1108.3422,1645.6800,1506.1083,146.9841,262.5072,56717.0556,254.2511
125.3117,1108.3589,1645.6800,1506.0683,147.0741,262.5418,56715.9437,254.2610
125.3283,1108.3756,1645.6800,1505.9683,147.1141,262.5763,56721.5598,254.2610
125.3450,1108.3922,1645.6800,1506.0083,147.1041,262.6120,56760.0209,254.2511
125.3617,1108.4089,1645.6800,1506.0483,146.9841,262.6465,56765.7204,254.2511
125.3783,1108.4256,1645.6800,1505.9183,147.2041,262.6821,56709.7600,254.2412
125.3950,1108.4422,1645.6800,1506.0383,147.0641,262.7167,56749.3006,254.2412
125.4117,1108.4589,1645.6800,1506.0483,147.0541,262.7513,56762.7697,254.2412
125.4283,1108.4756,1645.6800,1506.0383,147.0741,262.7858,56756.4122,254.2412
125.4450,1108.4922,1645.6800,1506.0783,147.0041,262.8215,56796.9457,254.2314
125.4617,1108.5089,1645.6800,1505.9583,147.1241,262.8560,56784.3621,254.2314
125.4783,1108.5256,1645.6800,1506.0983,147.0441,262.8916,56824.4689,254.2215
125.4950,1108.5422,1645.6800,1505.9883,147.1241,262.9262,56814.7187,254.2314
125.5117,1108.5589,1645.6800,1506.0883,147.0041,262.9608,56829.1413,254.2215
125.5283,1108.5756,1645.6800,1505.9883,147.1641,262.9953,56853.1062,254.2314
125.5450,1108.5922,1645.6800,1505.9883,147.1241,263.0309,56844.2991,254.2412
125.5617,1108.6089,1645.6800,1506.0983,147.0241,263.0655,56859.4988,254.2314
125.5783,1108.6256,1645.6800,1506.1583,146.9541,263.1011,56868.5143,254.2412
125.5950,1108.6422,1645.6800,1506.0583,147.1441,263.1357,56869.9426,254.2314
125.6117,1108.6589,1645.6800,1506.0583,147.0641,263.1703,56862.2052,254.2314
125.6283,1108.6756,1645.6800,1505.8483,147.3341,263.2059,56903.2149,254.2215
125.6450,1108.6922,1645.6800,1505.9183,147.3041,263.2404,56902.1460,254.2215
125.6617,1108.7089,1645.6800,1505.9983,147.1941,263.2750,56899.6097,254.2116
125.6783,1108.7256,1645.6800,1506.0183,147.1641,263.3096,56905.0184,254.2018
125.6950,1108.7422,1645.6800,1506.0883,147.0541,263.3452,56935.6539,254.2018
125.7117,1108.7589,1645.6800,1506.1183,147.0341,263.3798,56895.2687,254.1919
125.7283,1108.7756,1645.6800,1505.9983,147.1641,263.4154,56940.9817,254.2018
125.7450,1108.7922,1645.6800,1506.1083,147.0241,263.4499,56950.9837,254.1919
125.7617,1108.8089,1645.6800,1506.0483,147.1741,263.4845,56932.6577,254.1919
125.7783,1108.8256,1645.6800,1506.0783,147.1141,263.5191,56998.2594,254.1820
125.7950,1108.8422,1645.6800,1505.8583,147.3441,263.5547,56966.8320,254.1721
125.8117,1108.8589,1645.6800,1505.9083,147.2641,263.5903,57011.7817,254.1721
125.8283,1108.8756,1645.6800,1505.9083,147.2841,263.6249,56980.3126,254.1721
125.8450,1108.8922,1645.6800,1506.0283,147.0841,263.6594,57014.7398,254.1623
125.8617,1108.9089,1645.6800,1506.1283,147.0041,263.6940,57048.7466,254.1623
125.8783,1108.9256,1645.6800,1506.1083,147.0941,263.7286,57038.5760,254.1623
125.8950,1108.9422,1645.6800,1506.0683,147.0841,263.7642,57061.1979,254.1623
125.9117,1108.9589,1645.6800,1506.0583,147.0741,263.7998,57079.2139,254.1623
125.9283,1108.9756,1645.6800,1505.9883,147.2241,263.8344,57071.7084,254.1623
125.9450,1108.9922,1645.6800,1505.8983,147.2841,263.8689,57062.8755,254.1721
125.9617,1109.0089,1645.6800,1506.0683,147.1441,263.9035,57092.3174,254.1919
125.9783,1109.0256,1645.6800,1506.0183,147.1741,263.9391,57098.6693,254.2116
125.9950,1109.0422,1645.6800,1505.9783,147.2341,263.9737,57119.1951,254.2314
126.0117,1109.0589,1645.6800,1505.9483,147.2241,264.0082,57115.7977,254.2314
126.0283,1109.0756,1645.6800,1506.1383,147.0441,264.0439,57095.1478,254.2412
126.0450,1109.0922,1645.6800,1505.9683,147.2341,264.0784,57113.0107,254.2412
126.0619,1109.1092,1645.6800,1505.9383,147.2641,264.1130,57169.5128,254.2314
126.0786,1109.1258,1645.6800,1506.1883,147.0241,264.1486,57169.4708,254.2314
126.0953,1109.1425,1645.6800,1505.9583,147.2741,264.1832,57167.5839,254.2215
126.1119,1109.1592,1645.6800,1506.0183,147.1041,264.2177,57186.8948,254.2215
126.1286,1109.1758,1645.6800,1506.1783,147.0741,264.2533,57176.4731,254.2215
126.1453,1109.1925,1645.6800,1505.9683,147.2441,264.2879,57216.9997,254.2215
126.1619,1109.2092,1645.6800,1505.9083,147.3241,264.3235,57215.1129,254.2116
126.1786,1109.2258,1645.6800,1505.8383,147.3641,264.3581,57215.2385,254.2116
126.1953,1109.2425,1645.6800,1505.9683,147.2441,264.3927,57228.6635,254.2116
126.2119,1109.2592,1645.6800,1505.9783,147.2141,264.4272,57253.8645,254.2116
126.2286,1109.2758,1645.6800,1505.9883,147.2741,264.4628,57209.6193,254.2018
126.2453,1109.2925,1645.6800,1505.9683,147.1941,264.4974,57261.1607,254.2018
126.2619,1109.3092,1645.6800,1506.1583,147.0841,264.5330,57259.9230,254.1919
126.2786,1109.3258,1645.6800,1505.9583,147.2041,264.5676,57293.4477,254.1820
126.2953,1109.3425,1645.6800,1505.9783,147.2041,264.6022,57328.3558,254.1820
126.3119,1109.3592,1645.6800,1506.0383,147.1441,264.6367,57326.5523,254.1820
126.3286,1109.3758,1645.6800,1506.0183,147.2641,264.6723,57295.6464,254.1623
126.3453,1109.3925,1645.6800,1505.9583,147.2141,264.7069,57288.0393,254.1623
126.3619,1109.4092,1645.6800,1505.8183,147.4041,264.7425,57325.4824,254.1623
126.3786,1109.4258,1645.6800,1505.9183,147.3041,264.7771,57359.5723,254.1623
126.3953,1109.4425,1645.6800,1505.8383,147.3941,264.8116,57359.5301,254.1524
126.4119,1109.4592,1645.6800,1505.9783,147.2641,264.8473,57372.9274,254.1425
126.4286,1109.4758,1645.6800,1506.0583,147.2341,264.8818,57365.5468,254.1524
126.4453,1109.4925,1645.6800,1505.9783,147.2641,264.9164,57392.6628,254.1623
126.4619,1109.5092,1645.6800,1505.9883,147.1341,264.9510,57392.2652,254.1623
126.4786,1109.5258,1645.6800,1505.9683,147.2241,264.9866,57415.2849,254.1623
126.4953,1109.5425,1645.6800,1505.8583,147.4141,265.0211,57453.5059,254.1721
126.5119,1109.5592,1645.6800,1505.9983,147.2241,265.0568,57445.6431,254.1820
126.5286,1109.5758,1645.6800,1505.9483,147.1941,265.0913,57413.6905,254.1721
126.5453,1109.5925,1645.6800,1506.0183,147.2341,265.1259,57428.4730,254.1721
126.5619,1109.6092,1645.6800,1505.9583,147.3141,265.1605,57452.6048,254.1721
126.5786,1109.6258,1645.6800,1506.2283,147.0641,265.1950,57448.0537,254.1623
126.5953,1109.6425,1645.6800,1506.0083,147.2041,265.2306,57455.5597,254.1623
126.6119,1109.6592,1645.6800,1505.9683,147.2741,265.2652,57456.3353,254.1623
126.6286,1109.6758,1645.6800,1506.0183,147.1841,265.2998,57502.2289,254.1524
126.6453,1109.6925,1645.6800,1504.9883,148.2641,265.3354,57469.7330,254.1623
126.6619,1109.7092,1645.6800,1506.0983,147.1141,265.3700,57488.7482,254.1524
126.6786,1109.7258,1645.6800,1505.9683,147.2841,265.4045,57512.7955,254.1425
126.6953,1109.7425,1645.6800,1506.0183,147.1841,265.4401,57528.2473,254.1425
126.7119,1109.7592,1645.6800,1506.0483,147.2241,265.4747,57564.7337,254.1327
126.7286,1109.7758,1645.6800,1505.9983,147.2741,265.5103,57564.7337,254.1327
126.7453,1109.7925,1645.6800,1505.9983,147.2741,265.5449,57529.7562,254.1327
126.7619,1109.8092,1645.6800,1506.0583,147.1841,265.5794,57572.9316,254.1228
126.7786,1109.8258,1645.6800,1506.1583,147.0641,265.6140,57597.2309,254.1129
126.7953,1109.8425,1645.6800,1505.9983,147.2941,265.6496,57578.0901,254.1129
126.8119,1109.8592,1645.6800,1506.1483,147.0941,265.6842,57555.8868,254.1031
126.8286,1109.8758,1645.6800,1506.0383,147.1741,265.7198,57588.2997,254.0932
126.8453,1109.8925,1645.6800,1506.0283,147.2041,265.7544,57629.4758,254.0932
126.8619,1109.9092,1645.6800,1506.0383,147.1741,265.7889,57613.4165,254.0833
126.8786,1109.9258,1645.6800,1506.1883,147.0341,265.8235,57622.3476,254.0833
126.8953,1109.9425,1645.6800,1506.0583,147.2341,265.8591,57644.4660,254.0735
126.9119,1109.9592,1645.6800,1506.0183,147.2041,265.8937,57691.3874,254.0833
126.9286,1109.9758,1645.6800,1506.1983,147.0541,265.9293,57669.7505,254.0735
126.9453,1109.9925,1645.6800,1506.1183,147.1441,265.9639,57683.1482,254.0735
126.9619,1110.0092,1645.6800,1506.1183,147.1241,265.9984,57698.4741,254.0735
126.9786,1110.0258,1645.6800,1506.1283,147.1241,266.0330,57684.0914,254.0833
126.9953,1110.0425,1645.6800,1506.0783,147.1841,266.0686,57724.3951,254.1031
127.0119,1110.0592,1645.6800,1506.0683,147.1441,266.1032,57667.1719,254.1228
127.0286,1110.0758,1645.6800,1506.1483,147.1141,266.1388,57709.1136,254.1327
127.0453,1110.0925,1645.6800,1506.1283,147.0841,266.1734,57687.7809,254.1425
127.0619,1110.1092,1645.6800,1506.0683,147.2141,266.2079,57708.1301,254.1721
127.0786,1110.1258,1645.6800,1506.0783,147.1841,266.2435,57687.5758,254.1919
127.0953,1110.1425,1645.6800,1506.2483,146.9941,266.2781,57705.5906,254.1919
127.1119,1110.1592,1645.6800,1506.2583,146.9941,266.3127,57695.6753,254.2116
127.1286,1110.1758,1645.6800,1506.2383,146.9741,266.3483,57720.0538,254.2314
127.1453,1110.1925,1645.6800,1506.3383,146.8741,266.3829,57694.0355,254.2610
127.1619,1110.2092,1645.6800,1506.2183,147.0341,266.4174,57698.3792,254.2708
127.1786,1110.2258,1645.6800,1506.2783,146.9241,266.4530,57687.8219,254.2906
127.1953,1110.2425,1645.6800,1506.2983,146.8641,266.4876,57727.4278,254.3004
127.2119,1110.2592,1645.6800,1506.2783,146.9241,266.5222,57716.4882,254.3103
127.2286,1110.2758,1645.6800,1506.3783,146.7741,266.5578,57679.0533,254.3301
127.2453,1110.2925,1645.6800,1506.3383,146.9141,266.5924,57704.6483,254.3498
127.2619,1110.3092,1645.6800,1506.3183,146.8941,266.6269,57696.7401,254.3695
127.2789,1110.3261,1645.6800,1506.3083,146.8341,266.6625,57695.2223,254.3794
127.2956,1110.3428,1645.6800,1506.4483,146.7741,266.6971,57725.3803,254.3991
127.3122,1110.3594,1645.6800,1506.3983,146.8141,266.7317,57667.1297,254.4189
127.3289,1110.3761,1645.6800,1506.3883,146.9041,266.7673,57719.7272,254.4287
127.3456,1110.3928,1645.6800,1506.4383,146.7541,266.8018,57738.0823,254.4584
127.3622,1110.4094,1645.6800,1506.2283,146.9641,266.8364,57721.0371,254.4781
127.3789,1110.4261,1645.6800,1506.4383,146.8141,266.8720,57675.0387,254.4880
127.3956,1110.4428,1645.6800,1506.2583,146.9741,266.9066,57711.9004,254.4880
127.4122,1110.4594,1645.6800,1506.3383,146.8441,266.9412,57722.8815,254.4880
127.4289,1110.4761,1645.6800,1506.4483,146.8041,266.9768,57698.3792,254.4978
127.4456,1110.4928,1645.6800,1506.3083,146.9541,267.0113,57710.9160,254.4978
127.4622,1110.5094,1645.6800,1506.2283,147.0841,267.0470,57698.1331,254.5077
127.4789,1110.5261,1645.6800,1506.2683,147.0641,267.0815,57695.4308,254.4386
127.4956,1110.5428,1645.6800,1506.2483,147.0841,267.1161,57784.2083,254.4189
127.5122,1110.5594,1645.6800,1506.0583,147.3241,267.1507,57787.6001,254.3794
127.5289,1110.5761,1645.6800,1506.1883,147.2441,267.1863,57796.3314,254.3991
127.5456,1110.5928,1645.6800,1506.0983,147.3341,267.2208,57790.0306,254.4287
127.5622,1110.6094,1645.6800,1506.1983,147.1841,267.2565,57773.1930,254.4090
127.5789,1110.6261,1645.6800,1506.1783,147.2841,267.2910,57797.0786,254.4386
127.5956,1110.6428,1645.6800,1506.3283,147.1041,267.3256,57776.5581,254.4584
127.6122,1110.6594,1645.6800,1506.3083,147.0541,267.3602,57761.6014,254.4781
127.6289,1110.6761,1645.6800,1506.3683,147.0541,267.3958,57802.6146,254.4978
127.6456,1110.6928,1645.6800,1506.1983,147.2741,267.4303,57799.7099,254.5274
127.6622,1110.7094,1645.6800,1506.3783,146.9941,267.4659,57777.7039,254.5373
127.6789,1110.7261,1645.6800,1506.1383,147.2541,267.5005,57766.8491,254.5570
127.6956,1110.7428,1645.6800,1506.3183,147.0641,267.5351,57774.9616,254.5768
127.7122,1110.7594,1645.6800,1506.2183,147.2041,267.5696,57785.5709,254.5965
127.7289,1110.7761,1645.6800,1506.4183,146.9941,267.6053,57809.8271,254.6064
127.7456,1110.7928,1645.6800,1506.2683,147.1941,267.6398,57767.4638,254.6360
127.7622,1110.8094,1645.6800,1506.4583,146.9441,267.6754,57792.8242,254.6656
127.7789,1110.8261,1645.6800,1506.3183,147.1041,267.7100,57799.0138,254.6755
127.7956,1110.8428,1645.6800,1506.2583,147.1641,267.7446,57791.8423,254.6853
127.8122,1110.8594,1645.6800,1506.3283,147.0641,267.7791,57806.3074,254.6952
127.8289,1110.8761,1645.6800,1506.3583,147.0741,267.8148,57781.9294,254.7150
127.8456,1110.8928,1645.6800,1506.2583,147.1741,267.8493,57753.2430,254.7347
127.8622,1110.9094,1645.6800,1506.3283,147.0741,267.8849,57743.4935,254.7446
127.8789,1110.9261,1645.6800,1506.3283,147.0641,267.9195,57783.8930,254.7643
127.8956,1110.9428,1645.6800,1506.3283,147.0541,267.9541,57757.0172,254.7840
127.9122,1110.9594,1645.6800,1506.3583,147.0441,267.9897,57800.8960,254.7939
127.9289,1110.9761,1645.6800,1506.3383,147.0741,268.0242,57777.5401,254.8136
127.9456,1110.9928,1645.6800,1506.3483,147.0641,268.0588,57762.2969,254.8334
127.9622,1111.0094,1645.6800,1506.3183,147.0941,268.0944,57790.9828,254.8433
127.9789,1111.0261,1645.6800,1506.2283,147.2141,268.1290,57774.7171,254.8630
127.9956,1111.0428,1645.6800,1506.2683,147.1141,268.1636,57800.9777,254.8827
128.0122,1111.0594,1645.6800,1506.3883,147.0041,268.1992,57802.7376,254.9025
128.0289,1111.0761,1645.6800,1506.4883,146.8641,268.2337,57808.2715,254.9222
128.0456,1111.0928,1645.6800,1506.3383,147.1241,268.2683,57767.4638,254.9419
128.0622,1111.1094,1645.6800,1506.3583,147.0941,268.3029,57782.7481,254.9518
128.0789,1111.1261,1645.6800,1506.3783,147.0141,268.3385,57804.5067,254.9716
128.0956,1111.1428,1645.6800,1506.2283,147.1641,268.3741,57782.0922,254.9913
128.1122,1111.1594,1645.6800,1506.3583,147.1141,268.4087,57772.7951,255.0012
128.1289,1111.1761,1645.6800,1506.2383,147.1541,268.4432,57800.0365,255.0209
128.1456,1111.1928,1645.6800,1506.3583,147.0541,268.4778,57795.4841,255.0308
128.1622,1111.2094,1645.6800,1506.3383,147.0941,268.5134,57779.2878,255.0209
128.1789,1111.2261,1645.6800,1506.3183,147.0941,268.5480,57810.7884,254.9814
128.1956,1111.2428,1645.6800,1506.1283,147.3641,268.5836,57843.6377,254.9518
128.2122,1111.2594,1645.6800,1506.3983,147.1141,268.6182,57856.9979,254.9025
128.2289,1111.2761,1645.6800,1506.1283,147.4741,268.6527,57880.8476,254.8531
128.2456,1111.2928,1645.6800,1506.0583,147.4941,268.6873,57902.5770,254.8038
128.2622,1111.3094,1645.6800,1506.0183,147.5441,268.7229,57928.5485,254.7643
128.2789,1111.3261,1645.6800,1506.0083,147.5841,268.7575,57961.6075,254.7051
128.2956,1111.3428,1645.6800,1505.8383,147.8041,268.7931,58027.7610,254.6360
128.3122,1111.3594,1645.6800,1505.8483,147.7441,268.8277,58084.4751,254.5472
128.3289,1111.3761,1645.6800,1505.7583,147.8941,268.8622,58122.7821,254.4682
128.3456,1111.3928,1645.6800,1505.7649,147.9274,268.8968,58215.8898,254.3893
128.3622,1111.4094,1645.6800,1505.8483,147.7941,268.9324,58239.4181,254.3103
128.3789,1111.4261,1645.6800,1505.6683,148.0241,268.9670,58288.5354,254.2314
128.3956,1111.4428,1645.6800,1505.6283,148.0341,269.0026,58353.2311,254.1524
128.4122,1111.4594,1645.6800,1505.5883,148.0941,269.0372,58400.6787,254.1031
128.4289,1111.4761,1645.6800,1505.5883,148.0441,269.0717,58414.3363,254.0438
128.4456,1111.4928,1645.6800,1505.7083,147.9641,269.1063,58475.1636,254.0044
128.4622,1111.5094,1645.6800,1505.7483,147.8741,269.1419,58486.1249,253.9748
128.4789,1111.5261,1645.6800,1505.7683,147.8841,269.1765,58522.7743,253.9452
128.4956,1111.5428,1645.6800,1505.5783,148.0541,269.2121,58536.3053,253.9254
128.5125,1111.5597,1645.6800,1505.6383,147.9141,269.2466,58569.8259,253.9057
128.5292,1111.5764,1645.6800,1505.7583,147.8141,269.2812,58602.0291,253.8761
128.5458,1111.5931,1645.6800,1505.6183,147.9641,269.3168,58622.6059,253.8563
128.5625,1111.6097,1645.6800,1505.6883,147.8941,269.3514,58639.6485,253.8267
128.5792,1111.6264,1645.6800,1505.7483,147.8341,269.3860,58662.9577,253.8070
128.5958,1111.6431,1645.6800,1505.6583,147.9041,269.4216,58688.1550,253.7774
128.6125,1111.6597,1645.6800,1505.7183,147.8041,269.4561,58723.3064,253.7576
128.6292,1111.6764,1645.6800,1505.6083,148.0241,269.4907,58696.8353,253.7478
128.6458,1111.6931,1645.6800,1505.7683,147.7841,269.5263,58779.6836,253.7280
128.6625,1111.7097,1645.6800,1505.7383,147.8341,269.5609,58760.7592,253.7083
128.6792,1111.7264,1645.6800,1505.5883,147.9841,269.5955,58782.2767,253.7083
128.6958,1111.7431,1645.6800,1505.8883,147.6741,269.6311,58812.8210,253.7083
128.7125,1111.7597,1645.6800,1505.7383,147.8241,269.6656,58802.0586,253.7083
128.7292,1111.7764,1645.6800,1505.7883,147.8041,269.7002,58830.6380,253.6984
128.7458,1111.7931,1645.6800,1505.8483,147.7041,269.7358,58872.0627,253.6984
128.7625,1111.8097,1645.6800,1505.7983,147.7341,269.7704,58878.4189,253.6787
128.7792,1111.8264,1645.6800,1505.9983,147.5441,269.8050,58861.3344,253.6787
128.7958,1111.8431,1645.6800,1506.1183,147.4241,269.8406,58856.8374,253.6787
128.8125,1111.8597,1645.6800,1505.9983,147.5841,269.8751,58909.5988,253.6787
128.8292,1111.8764,1645.6800,1506.0783,147.5041,269.9097,58878.2110,253.6787
128.8458,1111.8931,1645.6800,1506.0583,147.4341,269.9453,58907.2733,253.6688
128.8625,1111.9097,1645.6800,1506.1683,147.3641,269.9799,58930.4237,253.6787
128.8792,1111.9264,1645.6800,1506.0783,147.4941,270.0144,58922.1869,253.6787
128.8958,1111.9431,1645.6800,1506.0183,147.5341,270.0501,58924.0681,253.6787
128.9125,1111.9597,1645.6800,1506.2083,147.3041,270.0846,58925.1333,253.6688
128.9292,1111.9764,1645.6800,1506.2583,147.2541,270.1202,58974.4551,253.6688
128.9458,1111.9931,1645.6800,1506.1083,147.4241,270.1548,59003.9610,253.6688
128.9625,1112.0097,1645.6800,1506.2083,147.3041,270.1894,58974.4551,253.6688
128.9792,1112.0264,1645.6800,1506.2183,147.3041,270.2239,58976.2129,253.6589
128.9958,1112.0431,1645.6800,1506.0083,147.5241,270.2596,59000.3867,253.6491
129.0125,1112.0597,1645.6800,1506.1983,147.3741,270.2941,58993.9475,253.6491
129.0292,1112.0764,1645.6800,1506.0183,147.5941,270.3297,59031.4429,253.6392
129.0458,1112.0931,1645.6800,1505.8983,147.6241,270.3643,59021.0452,253.6392
129.0625,1112.1097,1645.6800,1506.0283,147.5041,270.3989,59040.7453,253.6392
129.0792,1112.1264,1645.6800,1506.0783,147.5241,270.4334,59079.9148,253.6293
129.0958,1112.1431,1645.6800,1505.9183,147.6241,270.4691,59090.0337,253.6293
129.1125,1112.1597,1645.6800,1506.0683,147.5341,270.5036,59095.1592,253.6293
129.1292,1112.1764,1645.6800,1506.0883,147.5141,270.5392,59086.1885,253.6392
129.1458,1112.1931,1645.6800,1505.9983,147.5341,270.5738,59064.0611,253.6392
129.1625,1112.2097,1645.6800,1506.1483,147.4041,270.6084,59072.0500,253.6392
129.1792,1112.2264,1645.6800,1506.1983,147.2841,270.6429,59080.4116,253.6491
129.1958,1112.2431,1645.6800,1506.1583,147.4141,270.6785,59114.1244,253.6491
129.2125,1112.2597,1645.6800,1506.1283,147.3841,270.7131,59117.0724,253.6392
129.2292,1112.2764,1645.6800,1506.1183,147.3841,270.7487,59099.1713,253.6392
129.2458,1112.2931,1645.6800,1506.2283,147.3041,270.7833,59143.8947,253.6491
129.2625,1112.3097,1645.6800,1506.1783,147.3941,270.8179,59122.1961,253.6491
129.2792,1112.3264,1645.6800,1506.2583,147.3241,270.8524,59172.3764,253.6491
129.2958,1112.3431,1645.6800,1506.2283,147.3641,270.8880,59150.8170,253.6491
129.3125,1112.3597,1645.6800,1506.2283,147.2741,270.9226,59188.8516,253.6392
129.3292,1112.3764,1645.6800,1506.0583,147.4541,270.9582,59166.3942,253.6392
129.3458,1112.3931,1645.6800,1506.1383,147.3841,270.9928,59185.1947,253.6491
129.3625,1112.4097,1645.6800,1506.0383,147.5741,271.0274,59198.2652,253.6491
129.3792,1112.4264,1645.6800,1506.2583,147.2941,271.0630,59196.7160,253.6392
129.3958,1112.4431,1645.6800,1506.1183,147.3941,271.0975,59212.1258,253.6392
129.4125,1112.4597,1645.6800,1506.0983,147.4241,271.1321,59214.7830,253.6392
129.4292,1112.4764,1645.6800,1506.2983,147.2241,271.1677,59201.3381,253.6491
129.4458,1112.4931,1645.6800,1506.2083,147.3641,271.2023,59206.5033,253.6392
129.4625,1112.5097,1645.6800,1506.2183,147.3241,271.2368,59246.0874,253.6491
129.4792,1112.5264,1645.6800,1506.1483,147.4341,271.2725,59228.8786,253.6491
129.4958,1112.5431,1645.6800,1506.2183,147.3141,271.3070,59238.9566,253.6589
129.5125,1112.5597,1645.6800,1506.2183,147.3041,271.3416,59238.0987,253.6491
129.5292,1112.5764,1645.6800,1506.2183,147.3041,271.3772,59240.7973,253.6589
129.5458,1112.5931,1645.6800,1506.0983,147.3641,271.4118,59253.5914,253.6491
129.5625,1112.6097,1645.6800,1506.2483,147.2541,271.4463,59278.5404,253.6589
129.5792,1112.6264,1645.6800,1506.1683,147.3741,271.4820,59255.9579,253.6688
129.5958,1112.6431,1645.6800,1506.1583,147.4141,271.5165,59270.1780,253.6688
129.6125,1112.6597,1645.6800,1506.0883,147.4341,271.5511,59282.0555,253.6688
129.6292,1112.6764,1645.6800,1506.2183,147.3441,271.5867,59328.5130,253.6787
129.6458,1112.6931,1645.6800,1506.0683,147.4741,271.6213,59349.2365,253.6787
129.6625,1112.7097,1645.6800,1506.0583,147.4841,271.6569,59349.2365,253.6886
129.6792,1112.7264,1645.6800,1506.3083,147.3041,271.6915,59352.5209,253.6984
129.6958,1112.7431,1645.6800,1506.2283,147.3241,271.7260,59325.8788,253.7083
129.7125,1112.7597,1645.6800,1506.1383,147.4041,271.7606,59356.4088,253.7083
129.7292,1112.7764,1645.6800,1506.1783,147.3441,271.7962,59363.6644,253.7083
129.7461,1112.7933,1645.6800,1506.2383,147.2741,271.8308,59380.7492,253.7182
129.7628,1112.8100,1645.6800,1506.0683,147.4841,271.8664,59388.6540,253.7379
129.7794,1112.8267,1645.6800,1506.2083,147.2741,271.9009,59397.9176,253.7379
129.7961,1112.8433,1645.6800,1506.4483,147.1041,271.9355,59364.4388,253.7478
129.8128,1112.8600,1645.6800,1506.2683,147.3241,271.9701,59395.6598,253.7675
129.8294,1112.8767,1645.6800,1504.2383,149.3641,272.0057,59384.8493,253.7774
129.8461,1112.8933,1645.6800,1506.2383,147.3441,272.0403,59387.6297,253.7774
129.8628,1112.9100,1645.6800,1506.0983,147.4741,272.0748,59394.8439,253.7774
129.8794,1112.9267,1645.6800,1505.6183,147.9041,272.1104,59457.8428,253.7872
129.8961,1112.9433,1645.6800,1506.1483,147.4341,272.1450,59413.6432,253.7971
129.9128,1112.9600,1645.6800,1506.1683,147.4041,272.1806,59463.0076,253.7971
129.9294,1112.9767,1645.6800,1506.1383,147.3841,272.2152,59426.4393,253.7971
129.9461,1112.9933,1645.6800,1506.2283,147.3341,272.2498,59445.1072,253.8070
129.9628,1113.0100,1645.6800,1506.1483,147.3941,272.2843,59480.1755,253.8070
129.9794,1113.0267,1645.6800,1506.0883,147.4441,272.3199,59518.7769,253.8070
129.9961,1113.0433,1645.6800,1506.1783,147.3441,272.3545,59505.3737,253.8070
130.0128,1113.0600,1645.6800,1506.1083,147.4241,272.3901,59471.2460,253.7971
130.0294,1113.0767,1645.6800,1505.9883,147.5941,272.4247,59502.4255,253.7971
130.0461,1113.0933,1645.6800,1506.1383,147.4741,272.4592,59530.1118,253.7971
130.0628,1113.1100,1645.6800,1506.2083,147.3041,272.4938,59519.7597,253.7971
130.0794,1113.1267,1645.6800,1506.2283,147.2941,272.5294,59537.6606,253.7872
130.0961,1113.1433,1645.6800,1506.1383,147.4141,272.5640,59522.2911,253.7872
130.1128,1113.1600,1645.6800,1506.1583,147.3441,272.5996,59527.8731,253.7872
130.1294,1113.1767,1645.6800,1506.1283,147.3741,272.6342,59553.8877,253.7872
130.1461,1113.1933,1645.6800,1506.2683,147.3441,272.6687,59559.7018,253.7872
130.1628,1113.2100,1645.6800,1506.1483,147.4441,272.7033,59604.6326,253.7872
130.1794,1113.2267,1645.6800,1506.0983,147.4841,272.7389,59612.7461,253.7872
130.1961,1113.2433,1645.6800,1506.1883,147.3441,272.7735,59558.2362,253.7774
130.2128,1113.2600,1645.6800,1506.0383,147.5341,272.8091,59619.0612,253.7576
130.2294,1113.2767,1645.6800,1506.1383,147.3541,272.8437,59564.6745,253.7576
130.2461,1113.2933,1645.6800,1506.3183,147.1641,272.8782,59629.3075,253.7576
130.2628,1113.3100,1645.6800,1506.2283,147.2641,272.9139,59613.1222,253.7576
130.2794,1113.3267,1645.6800,1506.2683,147.2541,272.9484,59638.1116,253.7576
130.2961,1113.3433,1645.6800,1506.2983,147.2541,272.9830,59644.2591,253.7478
130.3128,1113.3600,1645.6800,1506.1583,147.4041,273.0176,59622.7000,253.7478
130.3294,1113.3767,1645.6800,1506.0983,147.4441,273.0532,59654.1714,253.7379
130.3461,1113.3933,1645.6800,1506.0983,147.4841,273.0877,59691.6652,253.7478
130.3628,1113.4100,1645.6800,1506.1983,147.2941,273.1233,59644.5094,253.7379
130.3794,1113.4267,1645.6800,1506.3483,147.1741,273.1579,59676.6712,253.7379
130.3961,1113.4433,1645.6800,1506.1183,147.4341,273.1925,59699.8619,253.7280
130.4128,1113.4600,1645.6800,1506.0983,147.4941,273.2270,59724.8096,253.7478
130.4294,1113.4767,1645.6800,1506.2083,147.3341,273.2627,59683.7601,253.7379
130.4461,1113.4933,1645.6800,1506.1683,147.3541,273.2983,59723.3026,253.7379
130.4628,1113.5100,1645.6800,1506.1483,147.3941,273.3328,59716.9465,253.7280
130.4794,1113.5267,1645.6800,1506.1683,147.4541,273.3674,59751.5964,253.7280
130.4961,1113.5433,1645.6800,1506.2083,147.3541,273.4020,59769.7826,253.7379
130.5128,1113.5600,1645.6800,1506.0983,147.4341,273.4376,59768.1092,253.7379
130.5294,1113.5767,1645.6800,1506.2183,147.3541,273.4722,59734.7632,253.7280
