CO2 Time,Total Time,Cum. Inj Water at inlet,Cum. Prod Water ,Cum Oil prod. ,Cum. Inj CO2,Cum. Prod Gas,Pressure
(hrs),hrs,(rml),ml,(sep_ml),(rml),(std.cc),atm
0,261.7744416,4550.143131,3480.797,935.453,0,0,255.0813836
0.000611111,261.7750527,4550.143131,3480.967,935.453,0.012901247,0,255.0694048
0.008944444,261.783386,4550.143131,3481.097,935.453,0.189874498,0,255.1102417
0.017277778,261.7917193,4550.143131,3481.617,935.453,0.361611854,0,255.0694048
0.025611111,261.8000527,4550.143131,3481.587,935.453,0.538585105,0,255.1510785
0.033944444,261.808386,4550.143131,3481.847,935.453,0.709275282,0,255.1102417
0.042277778,261.8167193,4550.143131,3481.847,935.453,0.886248533,0,255.1919152
0.050611111,261.8250527,4550.143131,3481.877,935.453,1.063221784,0,255.1510785
0.058944444,261.833386,4550.143131,3481.967,935.453,1.233911961,0,255.1510785
0.067277778,261.8417193,4550.143131,3481.597,935.453,1.411932391,0,255.1510785
0.075611111,261.8500527,4550.143131,3481.937,935.453,1.582622568,0,255.1102417
0.083944444,261.858386,4550.143131,3482.187,935.453,1.759595819,0,255.2735883
0.092277778,261.8667193,4550.143131,3482.447,935.453,1.93656907,0,255.2735883
0.100611111,261.8750527,4550.143131,3482.777,935.453,2.107259247,0,255.2735883
0.108944444,261.883386,4550.143131,3483.067,935.453,2.285279677,0,255.1919152
0.117277778,261.8917193,4550.143131,3483.337,935.453,2.455969854,0,255.3144247
0.125611111,261.9000527,4550.143131,3483.517,935.453,2.632943105,0,255.3144247
0.133944444,261.908386,4550.143131,3483.647,935.453,2.804680461,0,255.3144247
0.142277778,261.9167193,4550.143131,3483.927,935.453,2.981653712,0,255.3960972
0.150611111,261.9250527,4550.143131,3484.187,935.453,3.158626963,0,255.355261
0.158944444,261.933386,4550.143131,3484.347,935.453,3.330364319,0,255.4777692
0.167277778,261.9417193,4550.143131,3484.347,935.453,3.50733757,0,255.355261
0.175611111,261.9500527,4550.143131,3484.547,935.453,3.679074926,0,255.4369333
0.183944444,261.958386,4550.143131,3484.767,935.453,3.856048177,0,255.5186051
0.192277778,261.9667193,4550.143131,3485.077,935.453,4.026738354,0,255.4369333
0.200611111,261.9750527,4550.143131,3485.297,935.453,4.204758784,0,255.4777692
0.208944444,261.983386,4550.143131,3485.337,935.453,4.375448961,0,255.5186051
0.217277778,261.9917193,4550.143131,3485.497,935.453,4.553469391,0,255.5186051
0.225611111,262.0000527,4550.143131,3485.647,935.453,4.730442642,0,255.5186051
0.233944444,262.008386,4550.143131,3485.797,935.453,4.901132819,0,255.5186051
0.242277778,262.0167193,4550.143131,3485.977,935.453,5.07810607,0,255.5186051
0.250611111,262.0250527,4550.143131,3486.037,935.453,5.249843426,0,255.5186051
0.258944444,262.033386,4550.143131,3486.257,935.453,5.426816677,0,255.4777692
0.267277778,262.0417193,4550.143131,3486.357,935.453,5.603789928,0,255.4777692
0.275611111,262.0500527,4550.143131,3486.567,935.453,5.775527284,0,255.6002766
0.283944444,262.058386,4550.143131,3486.567,935.453,5.952500535,0,255.5594409
0.292277778,262.0667193,4550.143131,3486.647,935.453,6.124237891,0,255.5186051
0.300611111,262.0750527,4550.143131,3486.767,935.453,6.301211142,0,255.5186051
0.308944444,262.083386,4550.143131,3487.017,935.453,6.471901319,0,255.5594409
0.317277778,262.0917193,4550.143131,3487.237,935.453,6.64887457,0,255.6002766
0.325611111,262.1000527,4550.143131,3487.467,935.453,6.825847821,0,255.5594409
0.333944444,262.108386,4550.143131,3487.617,935.453,6.996537998,0,255.6002766
0.342277778,262.1167193,4550.143131,3487.887,935.453,7.173511249,0,255.654724
0.350611111,262.1250527,4550.143131,3488.117,935.453,7.345248605,0,255.654724
0.358944444,262.133386,4550.143131,3488.387,935.453,7.522221856,0,255.5594409
0.367277778,262.1417193,4550.143131,3488.577,935.453,7.699195107,0,255.654724
0.375611111,262.1500527,4550.143131,3488.767,935.453,7.869885284,0,255.654724
0.383944444,262.158386,4550.143131,3488.997,935.453,8.046858535,0,255.5186051
0.392277778,262.1667193,4550.143131,3489.147,935.453,8.217548712,0,255.4777692
0.400611111,262.1750527,4550.143131,3489.147,935.453,8.395569142,0,255.4369333
0.408944444,262.183386,4550.143131,3489.377,935.453,8.566259319,0,255.4369333
0.417277778,262.1917193,4550.143131,3489.537,935.453,8.74323257,0,255.5186051
0.425611111,262.2000527,4550.143131,3489.727,935.453,8.920205821,0,255.6002766
0.433944444,262.208386,4550.143131,3489.867,935.453,9.090895998,0,255.4369333
0.442277778,262.2167193,4550.143131,3490.127,935.453,9.267869249,0,255.5594409
0.450611111,262.2250527,4550.143131,3490.347,935.453,9.440653784,0,255.5594409
0.458944444,262.233386,4550.143131,3490.617,935.453,9.617627035,0,255.4369333
0.467277778,262.2417193,4550.143131,3490.787,935.453,9.788317212,0,255.3960972
0.475611111,262.2500527,4550.143131,3490.957,935.453,9.965290463,0,255.5186051
0.483944444,262.258386,4550.143131,3491.127,935.453,10.14121653,0,255.654724
0.492277778,262.2667193,4550.143131,3491.307,935.453,10.31295389,0,255.6002766
0.500611111,262.2750527,4550.143131,3491.487,935.453,10.48992714,0,255.5594409
0.508944444,262.283386,4550.143131,3491.657,935.453,10.66061732,0,255.5186051
0.517277778,262.2917193,4550.143131,3491.767,935.453,10.83759057,0,255.5594409
0.525611111,262.3000527,4550.143131,3491.767,935.453,11.015611,0,255.654724
0.533944444,262.308386,4550.143131,3491.937,935.453,11.18630118,0,255.5594409
0.542555555,262.3169971,4550.143131,3492.087,935.453,11.36327443,0,255.5594409
0.550888889,262.3253304,4550.143131,3492.277,935.453,11.5339646,0,255.6955595
0.559222222,262.3336638,4550.143131,3492.497,935.453,11.71093786,0,255.4777692
0.567555556,262.3419971,4550.143131,3492.657,935.453,11.88791111,0,255.5186051
0.575888889,262.3503304,4550.143131,3492.777,935.453,12.05964846,0,255.4777692
0.584222222,262.3586638,4550.143131,3492.897,935.453,12.23662171,0,255.4777692
0.592555555,262.3669971,4550.143131,3493.147,935.453,12.40731189,0,255.4777692
0.600888889,262.3753304,4550.143131,3493.267,935.453,12.58428514,0,255.1919152
0.609222222,262.3836638,4550.143131,3493.487,935.453,12.7560225,0,255.3960972
0.617555556,262.3919971,4550.143131,3493.537,935.453,12.93299575,0,255.3144247
0.625888889,262.4003304,4550.143131,3493.757,935.453,13.109969,0,255.3144247
0.634222222,262.4086638,4550.143131,3493.757,935.453,13.28065918,0,255.2327518
0.642555555,262.4169971,4550.143131,3494.007,935.453,13.45763243,0,255.2327518
0.650888889,262.4253304,4550.143131,3493.987,935.453,13.62936978,0,255.3144247
0.659222222,262.4336638,4550.143131,3494.217,935.453,13.80634303,0,255.1510785
0.667555556,262.4419971,4550.143131,3494.307,935.453,13.98331629,0,255.1510785
0.675888889,262.4503304,4550.143131,3494.557,935.453,14.15400646,0,255.1102417
0.684222222,262.4586638,4550.143131,3494.717,935.453,14.33202689,0,255.3144247
0.692555555,262.4669971,4550.143131,3494.817,935.453,14.50271707,0,255.0285678
0.700888889,262.4753304,4550.143131,3495.047,935.453,14.67969032,0,255.1510785
0.709222222,262.4836638,4550.143131,3495.227,935.453,14.85666357,0,255.1102417
0.717555556,262.4919971,4550.143131,3495.327,935.453,15.02735375,0,255.1510785
0.725888889,262.5003304,4550.143131,3495.427,935.453,15.204327,0,255.1510785
0.734222222,262.5086638,4550.143131,3495.657,935.453,15.37606436,0,255.3144247
0.742555555,262.5169971,4550.143131,3495.877,935.453,15.55303761,0,255.1510785
0.750888889,262.5253304,4550.143131,3495.877,935.453,15.73001086,0,255.1919152
0.759222222,262.5336638,4550.143131,3496.047,935.453,15.90070103,0,255.1919152
0.767555556,262.5419971,4550.143131,3496.197,935.453,16.07767429,0,255.1919152
0.775888889,262.5503304,4550.143131,3496.297,935.453,16.24941164,0,255.1510785
0.784222222,262.5586638,4550.143131,3496.547,935.453,16.42638489,0,255.1919152
0.792555556,262.5669971,4550.143131,3496.737,935.453,16.59707507,0,255.1102417
0.800888889,262.5753304,4550.143131,3496.857,935.453,16.7750955,0,255.0285678
0.809222222,262.5836638,4550.143131,3496.897,935.453,16.95206875,0,255.1919152
0.817555555,262.5919971,4550.143131,3497.207,935.453,17.12275893,0,255.1919152
