Time,Cum. Inj Water ,Cum. Prod Water ,Cum Oil prod.  ,Cum. Inj CO2,Cum. Prod CO2,Pressure
213.290,435.947,373.022,49.392,0.000,0,255.3787221
213.323,436.018,373.040,49.432,0.000,0,255.3787221
213.357,436.087,373.159,49.308,0.000,0,255.399197
213.390,436.157,373.226,49.303,0.000,0,255.3787221
213.423,436.227,373.309,49.343,0.000,0,255.3787221
213.457,436.296,373.388,49.348,0.000,0,255.3787221
213.490,436.366,373.451,49.318,0.000,0,255.3787221
213.523,436.436,373.494,49.383,0.000,0,255.3787221
213.557,436.506,373.623,49.298,0.000,0,255.399197
213.590,436.576,373.676,49.303,0.000,0,255.3787221
213.623,436.646,373.744,49.353,0.000,0,255.399197
213.657,436.716,373.797,49.338,0.000,0,255.399197
213.690,436.785,373.871,49.343,0.000,0,255.419672
213.723,436.856,373.934,49.338,0.000,0,255.399197
213.757,436.925,374.017,49.363,0.000,0,255.4401468
213.790,436.995,374.056,49.328,0.000,0,255.4606217
213.823,437.065,374.183,49.323,0.000,0,255.4606217
213.857,437.135,374.227,49.343,0.000,0,255.4606217
213.890,437.204,374.291,49.318,0.000,0,255.4606217
213.923,437.275,374.379,49.328,0.000,0,255.4606217
213.957,437.344,374.442,49.378,0.000,0,255.4606217
213.990,437.414,374.391,49.462,0.000,0,255.4606217
214.023,437.484,374.554,49.308,0.000,0,255.4606217
214.057,437.553,374.597,49.358,0.000,0,255.4606217
214.090,437.623,374.671,49.363,0.000,0,255.4879215
214.123,437.693,374.734,49.383,0.000,0,255.4879215
214.157,437.763,374.822,49.298,0.000,0,255.4606217
214.190,437.833,374.880,49.378,0.000,0,255.4879215
214.223,437.903,374.979,49.378,0.000,0,255.5356961
214.257,437.973,375.017,49.323,0.000,0,255.5356961
214.290,438.042,375.051,49.433,0.000,0,255.5356961
214.323,438.113,375.124,49.373,0.000,0,255.5356961
214.357,438.182,375.206,49.313,0.000,0,255.5356961
214.390,438.252,375.270,49.418,0.000,0,255.5152213
214.423,438.322,375.368,49.348,0.000,0,255.5356961
214.457,438.391,375.352,49.428,0.000,0,255.5152213
214.490,438.461,375.555,49.259,0.000,0,255.5356961
214.523,438.531,375.598,49.259,0.000,0,255.5152213
214.557,438.601,375.597,49.338,0.000,0,255.5152213
214.590,438.671,375.561,49.423,0.000,0,255.5152213
214.623,438.741,375.565,49.532,0.000,0,255.5152213
214.657,438.810,375.608,49.507,0.000,0,255.5356961
214.690,438.880,375.701,49.497,0.000,0,255.5152213
214.723,438.950,375.715,49.587,0.000,0,255.5152213
214.757,439.020,375.828,49.487,0.000,0,255.5152213
214.790,439.090,375.876,49.507,0.000,0,255.5152213
214.823,439.160,375.925,49.497,0.000,0,255.5152213
214.857,439.229,376.017,49.577,0.000,0,255.5152213
214.890,439.299,376.061,49.587,0.000,0,255.4879215
214.923,439.369,376.159,49.567,0.000,0,255.5152213
214.957,439.439,374.560,51.195,0.000,0,255.4879215
214.990,439.509,374.996,50.837,0.000,0,255.5152213
215.023,439.579,376.394,49.512,0.000,0,255.4879215
215.057,439.649,376.438,49.512,0.000,0,255.5152213
215.090,439.718,376.496,49.497,0.000,0,255.4879215
215.123,439.789,376.554,49.527,0.000,0,255.6175951
215.157,439.858,376.548,49.621,0.000,0,255.6175951
215.190,439.928,376.696,49.517,0.000,0,255.5561708
215.223,439.998,376.809,49.428,0.000,0,255.2968223
215.257,440.067,376.832,49.492,0.000,0,255.2763472
215.290,440.137,376.935,49.492,0.000,0,255.3377722
215.323,440.207,377.009,49.497,0.000,0,255.3377722
215.357,440.277,377.057,49.492,0.000,0,255.419672
215.390,440.347,377.036,49.587,0.000,0,255.419672
215.423,440.417,377.074,49.656,0.000,0,255.419672
215.457,440.486,377.212,49.527,0.000,0,255.419672
215.490,440.556,377.285,49.497,0.000,0,255.4401468
215.523,440.626,377.394,49.478,0.000,0,255.4401468
215.557,440.696,377.377,49.542,0.000,0,255.4879215
215.590,440.766,377.466,49.587,0.000,0,255.4879215
215.623,440.835,377.569,49.522,0.000,0,255.4674467
215.657,440.906,377.588,49.617,0.000,0,255.399197
215.690,440.975,377.745,49.473,0.000,0,255.3582472
215.723,441.046,377.833,49.433,0.000,0,255.3377722
215.757,441.115,377.861,49.453,0.000,0,255.3172973
215.790,441.185,377.944,49.483,0.000,0,255.2968223
215.823,441.255,378.057,49.463,0.000,0,255.2968223
215.857,441.324,378.101,49.473,0.000,0,255.2968223
215.890,441.394,378.145,49.513,0.000,0,255.2968223
215.923,441.464,378.213,49.423,0.000,0,255.2968223
215.957,441.534,378.346,49.378,0.000,0,255.3172973
215.990,441.604,378.355,49.453,0.000,0,255.3582472
216.023,441.674,378.403,49.428,0.000,0,255.419672
216.057,441.744,378.486,49.458,0.000,0,255.419672
216.090,441.813,378.539,49.428,0.000,0,255.419672
216.123,441.883,378.608,49.428,0.000,0,255.419672
216.157,441.953,378.641,49.438,0.000,0,255.4401468
216.190,442.023,378.784,49.413,0.000,0,255.419672
216.223,442.092,378.783,49.538,0.000,0,255.419672
216.257,442.163,378.836,49.478,0.000,0,255.4401468
216.290,442.232,378.934,49.478,0.000,0,255.4401468
216.323,442.302,379.017,49.438,0.000,0,255.419672
216.357,442.372,379.056,49.423,0.000,0,255.419672
216.390,442.442,379.114,49.463,0.000,0,255.4401468
216.423,442.511,379.173,49.513,0.000,0,255.4401468
216.457,442.581,379.311,49.448,0.000,0,255.5083963
216.490,442.651,379.344,49.478,0.000,0,255.4879215
216.523,442.721,379.448,49.443,0.000,0,255.2968223
216.557,442.791,379.501,49.383,0.000,0,255.3787221
216.590,442.861,379.593,49.408,0.000,0,255.5766456
216.623,442.931,379.622,49.423,0.000,0,255.5971203
216.657,443.000,379.656,49.458,0.000,0,255.3172973
216.690,443.070,379.754,49.433,0.000,0,255.4469718
216.723,443.140,379.837,49.428,0.000,0,255.2763472
216.757,443.210,379.895,49.408,0.000,0,255.3582472
216.790,443.280,379.969,49.403,0.000,0,255.4401468
216.823,443.350,380.056,49.428,0.000,0,255.4606217
216.857,443.420,380.105,49.398,0.000,0,255.4606217
216.890,443.489,380.144,49.493,0.000,0,255.4879215
216.923,443.559,380.182,49.453,0.000,0,255.5152213
216.957,443.629,380.305,49.453,0.000,0,255.419672
216.990,443.699,380.338,49.488,0.000,0,255.3377722
217.023,443.768,380.432,49.493,0.000,0,255.3377722
217.057,443.838,380.580,49.339,0.000,0,255.2968223
217.090,443.908,380.628,49.379,0.000,0,255.2968223
217.123,443.978,380.716,49.344,0.000,0,255.2968223
217.157,444.048,380.606,49.528,0.000,0,255.2968223
217.190,444.118,380.589,49.622,0.000,0,255.3377722
217.223,444.187,380.618,49.682,0.000,0,255.3377722
217.257,444.257,380.682,49.582,0.000,0,255.3377722
217.290,444.327,380.715,49.677,0.000,0,255.3377722
217.323,444.397,380.793,49.697,0.000,0,255.3582472
217.357,444.467,380.802,49.726,0.000,0,255.399197
217.390,444.537,380.840,49.756,0.000,0,255.419672
217.423,444.606,380.874,49.786,0.000,0,255.419672
217.457,444.676,380.948,49.771,0.000,0,255.419672
217.490,444.746,381.075,49.721,0.000,0,255.4879215
217.523,444.816,381.119,49.811,0.000,0,255.5152213
217.557,444.886,381.167,49.761,0.000,0,255.5152213
217.590,444.956,381.230,49.776,0.000,0,255.5152213
217.623,445.026,381.309,49.731,0.000,0,255.5152213
217.657,445.096,381.377,49.751,0.000,0,255.5152213
217.690,445.165,381.455,49.786,0.000,0,255.5152213
217.723,445.235,381.548,49.741,0.000,0,255.5152213
217.757,445.305,381.582,49.776,0.000,0,255.4879215
217.790,445.375,381.680,49.771,0.000,0,255.5152213
217.823,445.445,381.709,49.836,0.000,0,255.5561708
217.857,445.515,381.806,49.761,0.000,0,255.5356961
217.890,445.584,381.890,49.662,0.000,0,255.5356961
217.923,445.654,381.972,49.747,0.000,0,255.5356961
217.957,445.724,382.011,49.697,0.000,0,255.5152213
217.990,445.794,382.075,49.761,0.000,0,255.5152213
218.023,445.863,382.162,49.786,0.000,0,255.5152213
218.057,445.933,382.236,49.781,0.000,0,255.5152213
218.090,446.003,382.344,49.697,0.000,0,255.5152213
218.123,446.073,382.363,49.742,0.000,0,255.5152213
218.157,446.142,382.471,49.692,0.000,0,255.5152213
218.190,446.213,382.549,49.677,0.000,0,255.5152213
218.223,446.282,382.533,49.756,0.000,0,255.4879215
218.257,446.353,382.641,49.777,0.000,0,255.5152213
218.290,446.422,382.734,49.692,0.000,0,255.5561708
218.323,446.492,382.812,49.722,0.000,0,255.5561708
218.357,446.561,382.851,49.677,0.000,0,255.5356961
218.390,446.632,382.914,49.742,0.000,0,255.5152213
218.423,446.701,383.067,49.633,0.000,0,255.5152213
218.457,446.771,383.120,49.657,0.000,0,255.5152213
218.490,446.841,383.119,49.722,0.000,0,255.5152213
218.523,446.911,383.237,49.662,0.000,0,255.4879215
218.557,446.980,383.260,49.717,0.000,0,255.4606217
218.590,447.050,383.339,49.707,0.000,0,255.5152213
218.623,447.120,383.233,49.816,0.000,0,255.4879215
218.657,447.190,383.227,49.955,0.000,0,255.4606217
218.690,447.260,383.226,49.985,0.000,0,255.4879215
218.723,447.330,383.319,50.015,0.000,0,255.5152213
218.757,447.399,383.417,49.925,0.000,0,255.5152213
218.790,447.470,383.430,50.010,0.000,0,255.5152213
218.823,447.539,383.514,49.930,0.000,0,255.4606217
218.857,447.609,383.577,50.025,0.000,0,255.4879215
218.890,447.679,383.700,49.921,0.000,0,255.4879215
218.923,447.749,383.724,49.990,0.000,0,255.5152213
218.957,447.818,383.777,50.020,0.000,0,255.4879215
218.990,447.889,383.875,49.960,0.000,0,255.5152213
219.023,447.958,383.973,49.871,0.000,0,255.5152213
219.057,448.028,384.052,49.951,0.000,0,255.4606217
219.090,448.098,384.119,49.856,0.000,0,255.4606217
219.123,448.168,382.341,51.782,0.000,0,255.4879215
219.157,448.237,384.236,49.941,0.000,0,255.5152213
219.190,448.307,384.305,49.965,0.000,0,255.5561708
219.223,448.377,384.373,49.956,0.000,0,255.5152213
219.257,448.447,384.446,49.966,0.000,0,255.5356961
219.290,448.517,384.450,50.040,0.000,0,255.5152213
219.323,448.587,384.598,49.906,0.000,0,255.5152213
219.357,448.657,384.716,49.866,0.000,0,255.5152213
219.390,448.726,384.709,49.980,0.000,0,255.4879215
219.423,448.796,384.822,49.931,0.000,0,255.4879215
219.457,448.866,384.925,49.821,0.000,0,255.5152213
219.490,448.936,384.934,49.891,0.000,0,255.4879215
219.523,449.006,385.022,49.846,0.000,0,255.4606217
219.557,449.075,385.150,49.807,0.000,0,255.4879215
219.590,449.146,385.139,49.931,0.000,0,255.5152213
219.623,449.215,385.232,49.821,0.000,0,255.5561708
219.657,449.285,385.320,49.856,0.000,0,255.5356961
219.690,449.355,385.379,49.876,0.000,0,255.5356961
219.723,449.425,385.412,49.931,0.000,0,255.5152213
219.757,449.494,385.515,49.836,0.000,0,255.5356961
219.790,449.565,385.569,49.876,0.000,0,255.5152213
219.823,449.634,385.537,49.926,0.000,0,255.5152213
219.857,449.704,385.600,49.881,0.000,0,255.5152213
219.890,449.774,385.679,49.936,0.000,0,255.5152213
219.923,449.844,385.752,49.891,0.000,0,255.4879215
219.957,449.913,385.815,49.881,0.000,0,255.4879215
219.990,449.984,385.844,49.921,0.000,0,255.5152213
220.023,450.053,385.947,49.941,0.000,0,255.4879215
220.057,450.123,386.085,49.881,0.000,0,255.5152213
220.090,450.193,386.123,49.816,0.000,0,255.5356961
220.123,450.263,386.137,49.916,0.000,0,255.5152213
220.157,450.332,386.225,49.901,0.000,0,255.5561708
220.190,450.403,386.273,49.876,0.000,0,255.5356961
220.223,450.472,386.366,49.841,0.000,0,255.5152213
220.257,450.542,386.434,49.876,0.000,0,255.5152213
220.290,450.612,386.429,49.971,0.000,0,255.5152213
220.323,450.682,386.561,49.886,0.000,0,255.5152213
220.357,450.751,386.660,49.921,0.000,0,255.4879215
220.390,450.822,386.743,49.876,0.000,0,255.4879215
220.423,450.891,386.801,49.822,0.000,0,255.4879215
220.457,450.961,386.825,49.936,0.000,0,255.5152213
220.490,451.031,386.957,49.832,0.000,0,255.4879215
220.523,451.101,387.016,49.861,0.000,0,255.4879215
220.557,451.170,387.014,49.946,0.000,0,255.5356961
220.590,451.240,387.158,49.847,0.000,0,255.5152213
220.623,451.310,387.216,49.847,0.000,0,255.5152213
220.657,451.380,387.309,49.877,0.000,0,255.5152213
220.690,451.450,387.372,49.857,0.000,0,255.4606217
220.723,451.520,387.470,49.817,0.000,0,255.5152213
220.757,451.590,387.429,49.881,0.000,0,255.4879215
220.790,451.659,387.537,49.852,0.000,0,255.5152213
220.823,451.729,387.670,49.832,0.000,0,255.5152213
220.857,451.799,387.688,49.842,0.000,0,255.5152213
220.890,451.868,387.787,49.787,0.000,0,255.5152213
220.923,451.939,387.796,49.886,0.000,0,255.5152213
220.957,452.008,387.889,49.852,0.000,0,255.5152213
220.990,452.079,388.002,49.847,0.000,0,255.4674467
221.023,452.148,388.080,49.837,0.000,0,255.6380698
221.057,452.218,388.084,49.867,0.000,0,255.4264969
221.090,452.288,388.172,49.837,0.000,0,255.3855471
221.123,452.358,388.334,49.817,0.000,0,255.2763472
221.157,452.427,388.348,49.867,0.000,0,255.3172973
221.190,452.497,388.456,49.792,0.000,0,255.419672
221.223,452.567,388.376,49.886,0.000,0,255.4401468
221.257,452.637,388.563,49.792,0.000,0,255.4606217
221.290,452.707,388.562,49.892,0.000,0,255.4401468
221.323,452.777,388.695,49.792,0.000,0,255.419672
221.357,452.846,388.763,49.822,0.000,0,255.399197
221.390,452.916,388.896,49.693,0.000,0,255.419672
221.423,452.986,388.969,49.748,0.000,0,255.4401468
221.457,453.056,389.007,49.788,0.000,0,255.5152213
221.490,453.125,389.056,49.768,0.000,0,255.5356961
221.523,453.195,389.134,49.812,0.000,0,255.5561708
221.557,453.264,389.272,49.718,0.000,0,255.5561708
221.590,453.334,389.266,49.783,0.000,0,255.5356961
221.623,453.405,389.339,49.803,0.000,0,255.5152213
221.657,453.474,389.412,49.773,0.000,0,255.5152213
221.690,453.544,389.525,49.758,0.000,0,255.4606217
221.723,453.614,389.594,49.778,0.000,0,255.4879215
221.757,453.683,389.681,49.763,0.000,0,255.4606217
221.790,453.753,389.695,49.753,0.000,0,255.4606217
221.823,453.823,389.719,49.842,0.000,0,255.419672
221.857,453.893,389.851,49.733,0.000,0,255.4401468
221.890,453.963,389.930,49.708,0.000,0,255.4401468
221.923,454.033,389.974,49.748,0.000,0,255.4879215
221.957,454.103,390.111,49.673,0.000,0,255.5152213
221.990,454.172,390.114,49.733,0.000,0,255.5152213
222.023,454.243,390.138,49.818,0.000,0,255.5356961
222.057,454.312,390.256,49.778,0.000,0,255.5356961
222.090,454.382,390.330,49.763,0.000,0,255.5152213
222.123,454.452,390.373,49.758,0.000,0,255.5356961
222.157,454.521,390.476,49.718,0.000,0,255.5356961
222.190,454.591,390.594,49.644,0.000,0,255.5152213
222.223,454.661,390.608,49.743,0.000,0,255.5152213
222.257,454.731,390.661,49.803,0.000,0,255.4879215
222.290,454.801,390.774,49.694,0.000,0,255.4879215
222.323,454.871,390.848,49.738,0.000,0,255.4606217
222.357,454.941,390.940,49.729,0.000,0,255.4606217
222.390,455.010,390.989,49.709,0.000,0,255.4606217
222.423,455.080,391.067,49.689,0.000,0,255.4401468
222.457,455.150,391.150,49.684,0.000,0,255.4401468
222.490,455.220,391.139,49.718,0.000,0,255.4606217
222.523,455.290,391.277,49.684,0.000,0,255.419672
222.557,455.360,391.281,49.708,0.000,0,255.419672
222.590,455.429,391.369,49.748,0.000,0,255.419672
222.623,455.499,391.392,49.788,0.000,0,255.419672
222.657,455.569,391.535,49.709,0.000,0,255.3582472
222.690,455.639,391.564,49.704,0.000,0,255.3582472
222.723,455.709,391.618,49.768,0.000,0,255.3377722
222.757,455.778,391.710,49.729,0.000,0,255.3172973
222.790,455.848,391.784,49.699,0.000,0,255.3377722
222.823,455.918,391.846,49.689,0.000,0,255.399197
222.857,455.988,391.945,49.674,0.000,0,255.419672
222.890,456.058,391.934,49.758,0.000,0,255.4401468
222.923,456.127,391.987,49.694,0.000,0,255.4606217
222.957,456.197,392.150,49.654,0.000,0,255.4606217
222.990,456.267,392.173,49.729,0.000,0,255.4606217
223.023,456.337,392.242,49.709,0.000,0,255.4879215
223.057,456.407,392.127,49.927,0.000,0,255.4879215
223.090,456.477,392.140,49.962,0.000,0,255.4879215
223.123,456.547,392.268,49.843,0.000,0,255.4879215
223.157,456.616,392.366,49.932,0.000,0,255.4879215
223.190,456.686,392.400,49.912,0.000,0,255.4606217
223.223,456.757,392.452,49.937,0.000,0,255.4606217
223.257,456.826,391.201,51.268,0.000,0,255.5083963
223.290,456.896,392.530,50.007,0.000,0,255.5356961
223.323,456.965,392.628,49.962,0.000,0,255.5561708
223.357,457.035,392.721,49.912,0.000,0,255.5561708
223.390,457.105,392.814,49.922,0.000,0,255.5152213
223.423,457.175,392.853,49.957,0.000,0,255.4606217
223.457,457.245,392.911,49.972,0.000,0,255.5152213
223.490,457.315,392.979,49.902,0.000,0,255.5152213
223.523,457.384,393.067,49.908,0.000,0,255.5356961
223.557,457.454,393.141,49.922,0.000,0,255.5152213
223.590,457.524,393.204,49.908,0.000,0,255.4879215
223.623,457.594,393.263,49.888,0.000,0,255.5152213
223.657,457.664,393.371,49.883,0.000,0,255.5356961
223.690,457.734,393.389,49.903,0.000,0,255.5152213
223.723,457.803,393.448,49.947,0.000,0,255.5152213
223.757,457.873,393.581,49.863,0.000,0,255.5356961
223.790,457.943,393.644,49.898,0.000,0,255.5152213
223.823,458.013,393.747,49.853,0.000,0,255.5152213
223.857,458.083,393.820,49.808,0.000,0,255.5152213
223.890,458.152,393.834,49.898,0.000,0,255.4879215
223.923,458.222,393.892,49.923,0.000,0,255.4879215
223.957,458.292,393.995,49.908,0.000,0,255.4879215
223.990,458.362,394.048,49.898,0.000,0,255.5152213
224.023,458.432,394.162,49.878,0.000,0,255.4879215
224.057,458.502,394.195,49.858,0.000,0,255.5152213
224.090,458.572,394.298,49.903,0.000,0,255.5356961
224.123,458.642,394.336,49.908,0.000,0,255.5152213
224.157,458.711,394.464,49.848,0.000,0,255.5083963
224.190,458.781,394.548,49.814,0.000,0,255.6175951
224.223,458.851,394.591,49.828,0.000,0,255.399197
224.257,458.921,394.694,49.834,0.000,0,255.3377722
224.290,458.991,394.757,49.868,0.000,0,255.3377722
224.323,459.060,394.855,49.819,0.000,0,255.3377722
224.357,459.130,394.978,49.759,0.000,0,255.3377722
224.390,459.200,394.972,49.804,0.000,0,255.3377722
224.423,459.270,395.066,49.854,0.000,0,255.3377722
224.457,459.340,395.109,49.814,0.000,0,255.3582472
224.490,459.410,395.192,49.819,0.000,0,255.3787221
224.523,459.480,395.315,49.695,0.000,0,255.3787221
224.557,459.549,395.289,49.829,0.000,0,255.4401468
224.590,459.619,395.417,49.839,0.000,0,255.419672
224.623,459.689,395.454,49.849,0.000,0,255.4879215
224.657,459.759,395.582,49.749,0.000,0,255.5356961
224.690,459.829,395.636,49.764,0.000,0,255.5152213
224.723,459.898,395.670,49.794,0.000,0,255.5152213
224.757,459.968,395.767,49.769,0.000,0,255.4879215
224.790,460.038,395.786,49.844,0.000,0,255.4879215
224.823,460.108,395.898,49.759,0.000,0,255.4879215
224.857,460.178,395.923,49.804,0.000,0,255.4606217
224.890,460.248,395.926,49.879,0.000,0,255.4606217
224.923,460.317,396.029,49.819,0.000,0,255.4606217
224.957,460.387,396.118,49.829,0.000,0,255.5152213
224.990,460.457,396.146,49.824,0.000,0,255.4879215
225.023,460.527,396.289,49.789,0.000,0,255.5152213
225.057,460.597,396.253,49.898,0.000,0,255.5356961
225.090,460.667,396.396,49.779,0.000,0,255.5561708
225.123,460.736,396.459,49.784,0.000,0,255.5561708
225.157,460.806,396.542,49.774,0.000,0,255.5561708
225.190,460.876,396.615,49.789,0.000,0,255.5561708
225.223,460.946,396.614,49.849,0.000,0,255.5561708
225.257,461.016,396.737,49.809,0.000,0,255.5561708
225.290,461.086,396.810,49.804,0.000,0,255.5561708
225.323,461.155,396.849,49.854,0.000,0,255.5561708
225.357,461.225,395.349,51.383,0.000,0,255.5561708
225.390,461.295,396.980,49.739,0.000,0,255.5561708
225.423,461.365,397.098,49.755,0.000,0,255.5152213
225.457,461.435,397.132,49.784,0.000,0,255.5356961
225.490,461.505,397.260,49.730,0.000,0,255.5561708
225.523,461.574,397.298,49.740,0.000,0,255.5561708
225.557,461.644,397.367,49.745,0.000,0,255.5971203
225.590,461.714,397.430,49.760,0.000,0,255.5766456
225.623,461.784,397.552,49.730,0.000,0,255.5561708
225.657,461.854,397.551,49.760,0.000,0,255.5561708
225.690,461.924,397.625,49.784,0.000,0,255.5356961
225.723,461.993,397.738,49.710,0.000,0,255.5152213
225.757,462.063,397.737,49.779,0.000,0,255.5152213
225.790,462.133,397.860,49.800,0.000,0,255.5152213
225.823,462.203,397.998,49.695,0.000,0,255.4606217
225.857,462.272,398.031,49.775,0.000,0,255.419672
225.890,462.343,398.000,49.809,0.000,0,255.419672
225.923,462.412,398.133,49.680,0.000,0,255.419672
225.957,462.483,398.206,49.750,0.000,0,255.4401468
225.990,462.552,398.249,49.810,0.000,0,255.4879215
226.023,462.622,398.283,49.859,0.000,0,255.5152213
226.057,462.691,398.411,49.765,0.000,0,255.5561708
226.090,462.762,398.474,49.705,0.000,0,255.5561708
226.123,462.831,398.507,49.760,0.000,0,255.5971203
226.157,462.901,398.546,49.775,0.000,0,255.5356961
226.190,462.970,398.505,49.864,0.000,0,255.3787221
226.223,463.040,398.623,49.839,0.000,0,255.3172973
226.257,463.110,398.548,50.028,0.000,0,255.3172973
226.290,463.180,398.730,49.959,0.000,0,255.3172973
226.323,463.250,398.783,49.929,0.000,0,255.3172973
226.357,463.320,398.812,49.988,0.000,0,255.2763472
226.390,463.389,398.900,49.969,0.000,0,255.2968223
226.423,463.459,398.983,49.954,0.000,0,255.3172973
226.457,463.529,399.081,49.974,0.000,0,255.3377722
226.490,463.599,399.135,49.969,0.000,0,255.2968223
226.523,463.669,399.178,49.909,0.000,0,255.2968223
226.557,463.738,399.237,49.944,0.000,0,255.3172973
226.590,463.809,399.275,49.924,0.000,0,255.2968223
226.623,463.878,399.333,49.969,0.000,0,255.3172973
226.657,463.948,399.332,50.078,0.000,0,255.3582472
226.690,464.018,399.480,49.944,0.000,0,255.3787221
226.723,464.088,399.513,49.964,0.000,0,255.3787221
226.757,464.157,399.597,49.954,0.000,0,255.419672
226.790,464.227,399.631,49.998,0.000,0,255.4606217
226.823,464.297,399.679,49.998,0.000,0,255.4606217
226.857,464.367,399.777,49.969,0.000,0,255.5356961
226.890,464.437,399.791,50.043,0.000,0,255.5766456
226.923,464.507,399.923,49.974,0.000,0,255.5766456
226.957,464.577,399.956,50.003,0.000,0,255.5971203
226.990,464.647,399.985,50.043,0.000,0,255.5971203
227.023,464.716,400.088,49.974,0.000,0,255.5766456
227.057,464.786,400.156,49.964,0.000,0,255.5971203
227.090,464.856,400.275,49.929,0.000,0,255.5766456
227.123,464.926,400.264,50.048,0.000,0,255.5766456
227.157,464.995,400.411,49.939,0.000,0,255.5561708
227.190,465.065,400.410,50.028,0.000,0,255.5356961
227.223,465.135,400.473,50.018,0.000,0,255.4879215
227.257,465.205,400.596,49.954,0.000,0,255.4606217
227.290,465.275,400.645,49.949,0.000,0,255.4401468
227.323,465.345,400.778,49.899,0.000,0,255.4606217
227.357,465.415,400.826,49.959,0.000,0,255.4606217
227.390,465.484,400.919,49.934,0.000,0,255.4606217
227.423,465.554,400.957,49.975,0.000,0,255.4606217
227.457,465.624,400.976,49.994,0.000,0,255.4606217
227.490,465.694,401.085,49.944,0.000,0,255.4606217
227.523,465.764,401.158,49.984,0.000,0,255.4879215
227.557,465.834,402.635,48.534,0.000,0,255.5152213
227.590,465.903,401.239,50.024,0.000,0,255.5561708
227.623,465.973,401.422,49.919,0.000,0,255.5971203
227.657,466.043,401.415,49.974,0.000,0,255.3377722
227.690,466.113,401.475,50.009,0.000,0,255.2558722
227.723,466.183,401.632,49.959,0.000,0,255.3172973
227.757,466.252,401.745,49.885,0.000,0,255.3377722
227.790,466.323,401.813,49.895,0.000,0,255.399197
227.823,466.392,401.792,49.914,0.000,0,255.4606217
227.857,466.462,401.910,49.870,0.000,0,255.4401468
227.890,466.531,401.914,49.914,0.000,0,255.4401468
227.923,466.602,401.982,49.934,0.000,0,255.4401468
227.957,466.671,402.100,49.870,0.000,0,255.419672
227.990,466.741,402.118,49.919,0.000,0,255.4401468
228.023,466.811,402.172,49.964,0.000,0,255.419672
228.057,466.881,402.305,49.885,0.000,0,255.419672
228.090,466.951,402.344,49.920,0.000,0,255.419672
228.123,467.021,402.426,49.895,0.000,0,255.419672
228.157,467.091,402.440,49.989,0.000,0,255.4606217
228.190,467.160,402.498,49.994,0.000,0,255.4879215
228.223,467.230,402.641,49.895,0.000,0,255.5152213
228.257,467.300,402.690,49.930,0.000,0,255.5152213
228.290,467.369,402.738,49.949,0.000,0,255.5152213
228.323,467.440,402.841,49.900,0.000,0,255.5356961
228.357,467.509,402.899,49.890,0.000,0,255.5152213
228.390,467.579,402.998,49.900,0.000,0,255.4606217
228.423,467.649,403.016,49.925,0.000,0,255.4606217
228.457,467.719,403.089,49.910,0.000,0,255.4401468
228.490,467.789,403.193,49.885,0.000,0,255.4401468
228.523,467.859,403.231,49.975,0.000,0,255.419672
228.557,467.928,403.304,49.910,0.000,0,255.419672
228.590,467.998,403.461,49.850,0.000,0,255.399197
228.623,468.068,403.431,49.865,0.000,0,255.3787221
228.657,468.138,403.504,49.940,0.000,0,255.3787221
228.690,468.207,403.583,49.905,0.000,0,255.419672
228.723,468.278,403.651,49.815,0.000,0,255.419672
228.757,468.347,403.654,49.945,0.000,0,255.419672
228.790,468.417,403.748,49.920,0.000,0,255.4606217
228.823,468.487,403.816,49.890,0.000,0,255.4879215
228.857,468.556,403.904,49.890,0.000,0,255.4879215
228.890,468.626,403.982,49.855,0.000,0,255.5152213
228.923,468.696,404.075,49.815,0.000,0,255.4879215
228.957,468.766,404.114,49.895,0.000,0,255.4879215
228.990,468.836,404.221,49.870,0.000,0,255.4879215
229.023,468.906,404.266,49.845,0.000,0,255.4401468
229.057,468.976,404.334,49.860,0.000,0,255.4606217
229.090,469.045,404.392,49.840,0.000,0,255.419672
229.123,469.116,404.515,49.811,0.000,0,255.4606217
229.157,469.186,404.553,49.860,0.000,0,255.4606217
229.190,469.255,404.611,49.905,0.000,0,255.4401468
229.223,469.325,404.660,49.910,0.000,0,255.419672
229.257,469.395,404.743,49.865,0.000,0,255.419672
229.290,469.464,404.841,49.836,0.000,0,255.419672
229.323,469.535,404.885,49.865,0.000,0,255.399197
229.357,469.604,404.943,49.905,0.000,0,255.3582472
229.390,469.674,405.037,49.856,0.000,0,255.3787221
229.423,469.744,404.971,49.885,0.000,0,255.3787221
229.457,469.814,405.063,49.905,0.000,0,255.3787221
229.490,469.883,405.167,49.850,0.000,0,255.399197
229.523,469.954,403.681,51.444,0.000,0,255.419672
229.557,470.023,405.209,49.915,0.000,0,255.4674467
229.590,470.093,404.776,50.486,0.000,0,255.5356961
229.623,470.163,405.316,49.960,0.000,0,255.5356961
229.657,470.233,405.364,49.950,0.000,0,255.5356961
229.690,470.303,405.283,50.153,0.000,0,255.5356961
229.723,470.373,405.356,50.148,0.000,0,255.5152213
229.757,470.442,405.465,50.129,0.000,0,255.4879215
229.790,470.512,405.543,50.044,0.000,0,255.4606217
229.823,470.582,405.611,50.069,0.000,0,255.4401468
229.857,470.652,405.690,50.114,0.000,0,255.419672
229.890,470.721,405.723,50.124,0.000,0,255.419672
