CO2 Time,Total Time,Cum. Inj. Water,Cum Prod Water,Cum. Oil Prod. ,Cum. Inj CO2,Cum. Prod Gas, CH Pressure
(hrs),(hrs),(rml),ml,(sep_ml),(rml),(std.cc),atm
25.26139457,386.7995651,4095.597751,3149.162802,725.6270105,264.7898637,111848.2457,255.4638225
25.27806124,386.8162318,4095.597751,3149.132916,724.9982475,264.9647426,111848.5232,255.5454948
25.29472791,386.8328985,4095.597751,3149.103029,726.4337536,265.1396215,113358.6469,255.4229862
25.31139457,386.8495651,4095.597751,3149.112991,724.7916524,265.3145004,112229.6018,255.4229862
25.32806124,386.8662318,4095.597751,3149.138893,725.0960238,265.4893793,112228.1941,255.5046587
25.34472791,386.8828985,4095.597751,3148.953599,724.2780905,265.6642582,112209.2813,255.5454948
25.36139457,386.8995651,4095.597751,3149.212612,724.9361019,265.8391371,112236.0383,255.5454948
25.37806124,386.9162318,4095.597751,3149.292308,725.1850805,266.0108745,112216.5761,255.4638225
25.39472791,386.9328985,4095.597751,3149.381966,725.3340985,266.1857534,112230.1774,255.3413134
25.41139457,386.9495651,4095.597751,3149.40189,724.9645494,266.3606322,112203.3171,255.4229862
25.42806124,386.9662318,4095.597751,3149.441738,724.6349242,266.5355111,112211.289,255.3821498
25.44472791,386.9828985,4095.597751,3149.511473,725.4023291,266.7093429,112231.8647,255.4638225
25.46139457,386.9995651,4095.597751,3149.4517,725.0232867,266.8842217,112208.493,255.5046587
25.47806124,387.0162318,4095.597751,3149.501511,725.3218651,267.0580535,112200.7409,255.6271667
25.49472791,387.0328985,4095.597751,3149.491549,725.6503404,267.2329324,112227.1816,255.4638225
25.51139457,387.0495651,4095.597751,3149.461663,725.7595102,267.4078112,112221.2925,255.4638225
25.52806124,387.0662318,4095.597751,3149.521435,725.4796302,267.5826901,112216.9459,255.5863308
25.54472791,387.0828985,4095.597751,3149.481587,724.5317465,267.757569,112219.3316,255.5046587
25.56139457,387.0995651,4095.597751,3149.461663,724.7106614,267.9324479,112229.4403,255.6271667
25.57806124,387.1162318,4095.597751,3149.461663,724.5307962,268.1073268,112236.9728,255.5863308
25.59472791,387.1328985,4095.597751,3149.541359,723.8819745,268.2811585,112257.1097,255.5046587
25.61139457,387.1495651,4095.597751,3149.551321,724.2802057,268.4560374,112253.4761,255.5863308
25.62806124,387.1662318,4095.597751,3149.471625,725.6709367,268.6309163,116557.4345,255.5863308
25.64472791,387.1828985,4095.597751,3149.576226,725.8027207,268.8037009,112830.0682,255.3821498
25.66139457,387.1995651,4095.597751,3149.653432,724.6752667,268.9785797,112811.701,255.5046587
25.67806124,387.2162318,4095.597751,3149.723166,725.3255745,269.1524115,112837.6415,255.6680025
25.69472791,387.2328985,4095.597751,3149.740599,725.185477,269.3283375,112818.4935,255.4638225
25.71139457,387.2495651,4095.597751,3149.850182,724.915904,269.5021692,112812.1738,255.5454948
25.72806124,387.2662318,4095.597751,3149.830258,725.3840535,269.6770481,112839.3484,255.5454948
25.74472791,387.2828985,4095.597751,3149.850182,725.1441082,269.851927,112806.0983,255.4638225
25.76139457,387.2995651,4095.597751,3149.850182,724.505346,270.0268059,112831.4607,255.5863308
25.77806124,387.3162318,4095.597751,3149.93984,724.5646454,270.2016848,112818.0324,255.6680025
25.79472791,387.3328985,4095.597751,3149.850182,726.6502977,270.3765637,116005.3197,255.3821498
25.81139457,387.3495651,4095.597751,3149.180235,727.0784722,270.5503954,114154.4997,255.5046587
25.82806124,387.3662318,4095.597751,3148.692096,727.1275868,270.7252743,114122.645,255.3413134
25.84472791,387.3828985,4095.597751,3148.263728,728.1106803,270.8980589,114222.8908,255.0962923
25.86139457,387.3995651,4095.597751,3147.080737,727.3929258,271.0729377,114288.2367,255.0554551
25.87806124,387.4162318,4095.597751,3147.897624,726.385584,271.2478166,114367.5666,255.1371294
25.89472791,387.4328985,4095.597751,3148.226371,726.9236734,271.4226955,114475.5151,255.2596401
25.91139457,387.4495651,4095.597751,3148.365839,726.9331425,271.5975744,114551.9245,255.2596401
25.92806124,387.4662318,4095.597751,3148.594966,726.4041576,271.7724533,114586.0693,255.0962923
25.94472791,387.4828985,4095.597751,3148.754358,726.1205057,271.9473322,114679.2895,255.3004768
25.96139457,387.4995651,4095.597751,3149.112991,726.0723047,272.1222111,114640.7346,255.1779664
25.97806124,387.5162318,4095.597751,3149.375325,725.2180018,272.2960428,114615.3105,255.3413134
25.99472791,387.5328985,4095.597751,3149.959764,724.9181327,272.4709217,114599.5874,255.1371294
26.01139457,387.5495651,4095.597751,3149.880068,725.9949933,272.6458006,114604.669,255.2596401
26.02806124,387.5662318,4095.597751,3149.949802,725.1773927,272.8206795,114621.5222,255.2596401
26.04472791,387.5828985,4095.597751,3149.93984,725.1767048,272.9955584,114631.9668,255.3004768
26.06139457,387.5995651,4095.597751,3149.999612,725.1562925,273.1704373,114580.1138,255.4229862
26.07806124,387.6162318,4095.597751,3150.119157,725.3351748,273.3453162,114622.1257,255.2596401
26.09472791,387.6328985,4095.597751,3150.08927,724.1483092,273.5201951,114632.9076,255.3004768
26.11139457,387.6495651,4095.597751,3150.119157,724.5865184,273.6940268,114634.3531,255.3413134
26.12806124,387.6662318,4095.597751,3150.119157,724.6559206,273.8689057,114650.8808,255.3413134
26.14472791,387.6828985,4095.597751,3150.149043,724.2963552,274.0437846,114631.3964,255.5454948
26.16139457,387.6995651,4095.597751,3150.198853,724.5950248,274.2155219,114618.9667,255.3821498
26.17806124,387.7162318,4095.597751,3150.129119,724.6443575,274.3904008,114638.6036,255.3004768
26.19472791,387.7328985,4095.597751,3150.188891,724.6839215,274.5652797,114614.1883,255.4229862
26.21139457,387.7495651,4095.597751,3150.149043,725.3317171,274.7401586,114615.7334,255.4229862
26.22806124,387.7662318,4095.597751,3150.149043,724.7926402,274.9150375,114632.0364,255.4229862
26.24472791,387.7828985,4095.597751,3150.198853,724.4828308,275.0899164,114610.9005,255.4638225
26.26139457,387.7995651,4095.597751,3150.149043,724.7315557,275.2647953,114622.0042,255.4638225
26.27806124,387.8162318,4095.597751,3150.149043,724.441579,275.4396742,114593.9773,255.3413134
26.29472791,387.8328985,4095.597751,3150.139081,724.3413188,275.6135059,114619.8641,255.5863308
26.31139457,387.8495651,4095.597751,3150.198853,724.400629,275.7883848,114622.2447,255.5454948
26.32806124,387.8662318,4095.597751,3150.119157,725.2574662,275.9632637,114607.0458,255.5046587
26.34472791,387.8828985,4095.597751,3150.049422,724.9778183,276.1381426,114611.9362,255.5454948
26.36139457,387.8995651,4095.597751,3150.079308,724.3890009,276.3130215,114590.5864,255.6271667
26.37806124,387.9162318,4095.597751,3150.099232,724.8472533,276.4879004,114633.1073,255.5454948
26.39472791,387.9328985,4095.597751,3150.188891,725.245749,276.6617321,114627.6185,255.5046587
26.41139457,387.9495651,4095.597751,3150.208815,725.3647293,276.836611,114670.2194,255.5046587
26.42806124,387.9662318,4095.597751,3150.119157,724.9455371,277.0083483,114634.6807,255.5863308
26.44472791,387.9828985,4095.597751,3150.218777,725.1346028,277.1832272,114595.7686,255.6271667
26.46139457,387.9995651,4095.597751,3150.238701,725.3236143,277.3581061,114643.2394,255.5863308
26.47806124,388.0162318,4095.597751,3150.208815,726.4865937,277.532985,114626.6171,255.7088382
26.49472791,388.0328985,4095.597751,3149.513963,726.9019923,277.7068167,116403.4508,255.3821498
26.51139457,388.0495651,4095.597751,3149.028314,726.6543311,277.8816956,116039.8689,255.3004768
26.52806124,388.0662318,4095.597751,3148.667191,727.6620976,278.0565745,115991.8568,255.3004768
26.54472791,388.0828985,4095.597751,3147.38956,726.3759659,278.2314534,116001.0486,255.1779664
26.56139457,388.0995651,4095.597751,3148.276181,726.1666587,278.4063323,116160.4851,255.3413134
26.57806124,388.1162318,4095.597751,3148.794207,726.7947948,278.5812112,116178.8907,255.2596401
26.59472791,388.1328985,4095.597751,3148.913751,726.8844459,278.7560901,116221.8787,255.1371294
26.61139457,388.1495651,4095.597751,3149.222574,725.5179573,278.930969,116241.5045,255.3821498
26.62806124,388.1662318,4095.597751,3149.581207,725.1088525,279.1058479,116275.215,255.3004768
26.64472791,388.1828985,4095.597751,3149.929878,725.527311,279.2807267,116282.5497,255.3821498
26.66139457,388.1995651,4095.597751,3150.109194,724.3702138,279.4545585,116289.853,255.2188033
26.67806124,388.2162318,4095.597751,3150.288511,724.9680321,279.6294374,116269.3532,255.3004768
26.69472791,388.2328985,4095.597751,3150.328359,724.7781724,279.8022219,116301.0179,255.3413134
26.71139457,388.2495651,4095.597751,3150.388131,724.7781724,279.9771008,116302.8524,255.3413134
26.72806124,388.2662318,4095.597751,3150.388131,724.8376389,280.1519797,116294.3004,255.4638225
26.74472791,388.2828985,4095.597751,3150.308435,724.4483761,280.3268586,116296.1881,255.2596401
26.76139457,388.2995651,4095.597751,3150.418017,724.6771228,280.5017375,116294.0963,255.3821498
26.77806124,388.3162318,4095.597751,3150.388131,724.8462211,280.6766164,116272.3895,255.3821498
26.79472791,388.3328985,4095.597751,3150.388131,725.1847342,280.8514952,116284.0122,255.3821498
26.81139457,388.3495651,4095.597751,3150.418017,725.3641829,281.025327,116298.0359,255.2596401
26.82806124,388.3662318,4095.597751,3150.47779,725.1458888,281.201253,116303.5099,255.3004768
26.84472791,388.3828985,4095.597751,3150.517638,725.0838733,281.3761319,116315.7261,255.4229862
26.86139457,388.3995651,4095.597751,3150.447903,724.8539443,281.5499636,116294.5146,255.5863308
26.87806124,388.4162318,4095.597751,3150.487752,725.9704318,281.7227482,116299.9931,255.6271667
26.89472791,388.4328985,4095.597751,3150.457866,725.2220702,281.8965799,116290.4128,255.6680025
26.91139457,388.4495651,4095.597751,3150.497714,724.9521848,282.0714588,116292.6129,255.4229862
26.92806124,388.4662318,4095.597751,3150.47779,725.7199997,282.2463377,116274.8099,255.5046587
26.94472791,388.4828985,4095.597751,3150.507676,726.187982,282.4212166,116290.7449,255.5046587
26.96139457,388.4995651,4095.597751,3150.517638,724.6517429,282.5960955,116303.1788,255.4638225
26.97806124,388.5162318,4095.597751,3150.537562,725.4511825,282.7709744,117898.9301,255.3413134
26.99472791,388.5328985,4095.597751,3149.98716,725.9813719,282.9458532,117163.1532,255.3004768
27.01139457,388.5495651,4095.597751,3149.59615,726.1524687,283.119685,117229.4753,255.2188033
27.02806124,388.5662318,4095.597751,3149.284836,727.8886655,283.2945639,117264.5599,255.2596401
27.04472791,388.5828985,4095.597751,3148.385763,727.3002766,283.4694427,117327.8265,255.3413134
27.06139457,388.5995651,4095.597751,3148.943637,726.47229,283.6443216,117343.1571,255.3004768
27.07806124,388.6162318,4095.597751,3149.272384,724.9463115,283.8192005,117379.6449,255.2596401
27.09472791,388.6328985,4095.597751,3149.700751,725.0160649,283.9940794,117415.0288,255.3004768
27.11139457,388.6495651,4095.597751,3149.909954,725.5341978,284.1689583,117447.9474,255.4229862
27.12806124,388.6662318,4095.597751,3150.03946,725.6135404,284.3438372,117438.7472,255.3413134
27.14472791,388.6828985,4095.597751,3150.03946,725.7327264,284.5176689,117446.7111,255.3004768
27.16139457,388.6995651,4095.597751,3150.139081,724.8048704,284.6925478,117481.8122,255.4229862
27.17806124,388.7162318,4095.597751,3150.338321,725.1334261,284.8674267,117520.4214,255.5046587
27.19472791,388.7328985,4095.597751,3150.238701,725.053025,285.0402112,117501.5828,255.4229862
27.21139457,388.7495651,4095.597751,3150.218777,725.0927082,285.2150901,117518.7157,255.4229862
27.22806124,388.7662318,4095.597751,3150.288511,725.6906178,285.389969,117505.6751,255.4638225
27.24472791,388.7828985,4095.597751,3150.268587,725.3710567,285.5638007,117573.3302,255.5046587
27.26139457,388.7995651,4095.597751,3150.278549,724.8121795,285.7386796,117561.1932,255.5046587
27.27806124,388.8162318,4095.597751,3150.318397,725.9483807,285.9135585,117569.0717,255.3821498
27.29472791,388.8328985,4095.597751,3150.218777,724.4320826,286.0884374,117561.1613,255.4638225
27.31139457,388.8495651,4095.597751,3150.378169,724.1123653,286.2633163,117585.3316,255.4638225
27.32806124,388.8662318,4095.597751,3150.388131,725.1389516,286.4381952,117575.0715,255.4229862
27.34472791,388.8828985,4095.597751,3150.368207,725.0340871,286.6130741,117613.758,255.5454948
27.36139457,388.8995651,4095.597751,3150.348283,724.6499934,286.787953,117616.5404,255.5046587
27.37806124,388.9162318,4095.597751,3150.338321,725.9060096,286.9628319,117628.7321,255.5863308
27.39472791,388.9328985,4095.597751,3150.368207,726.3365184,287.1366636,119081.0272,255.3413134
27.41139457,388.9495651,4095.597751,3149.877577,725.2686726,287.3115425,118354.2518,255.1779664
27.42806124,388.9662318,4095.597751,3149.44921,726.7884336,287.484327,118408.1697,255.3821498
27.44472791,388.9828985,4095.597751,3148.985976,727.2671012,287.6581587,118540.0235,255.2188033
27.46139457,388.9995651,4095.597751,3148.455497,726.8696035,287.8330376,118649.9645,255.2596401
27.47806124,389.0162318,4095.597751,3148.634814,727.8862324,288.0079165,118802.66,255.2596401
27.49472791,389.0328985,4095.597751,3148.485384,726.9485335,288.1827954,118941.5387,255.1779664
27.51139457,389.0495651,4095.597751,3148.804169,725.9808836,288.3576743,118850.8226,255.1779664
27.52806124,389.0662318,4095.597751,3149.093067,726.8043528,288.5325532,118842.1838,255.3004768
27.54472791,389.0828985,4095.597751,3149.375989,726.3793195,288.7074321,118839.5367,255.3413134
27.56139457,389.0995651,4095.597751,3149.750561,725.5212566,288.8812638,118845.6264,255.4229862
27.57806124,389.1162318,4095.597751,3149.79041,725.2720888,289.0561427,118847.7556,255.3821498
27.59472791,389.1328985,4095.597751,3150.049422,726.2791781,289.2310216,118852.0826,255.2188033
27.61139457,389.1495651,4095.597751,3150.298473,725.1721015,289.4059005,118832.4106,255.3821498
27.62806124,389.1662318,4095.597751,3150.47779,725.2614927,289.5807794,118832.8577,255.2596401
27.64472791,389.1828985,4095.597751,3150.547524,724.0542559,289.7546111,118860.5109,255.4229862
27.66139457,389.1995651,4095.597751,3150.617258,724.7318571,289.92949,118844.9368,255.3413134
27.67806124,389.2162318,4095.597751,3150.657106,724.910594,290.1054161,118840.2079,255.3821498
27.69472791,389.2328985,4095.597751,3150.637182,724.1622108,290.280295,118846.3253,255.5046587
27.71139457,389.2495651,4095.597751,3150.657106,724.5505449,290.4541267,118850.4922,255.4229862
27.72806124,389.2662318,4095.597751,3150.647144,724.8591395,290.6290056,118842.7979,255.4638225
27.74472791,389.2828985,4095.597751,3150.67703,724.9782172,290.8038845,118869.6667,255.5454948
27.76139457,389.2995651,4095.597751,3150.67703,725.3067249,290.9787634,118855.6428,255.5046587
27.77806124,389.3162318,4095.597751,3150.67703,723.8902468,291.1505007,118846.2524,255.5046587
27.79472791,389.3328985,4095.597751,3150.77665,724.710684,291.3253796,118858.1357,255.5046587
27.81139457,389.3495651,4095.597751,3150.716878,724.4874252,291.4992113,118844.7239,255.3821498
27.82806124,389.3662318,4095.597751,3150.77665,725.005309,291.6740902,118846.4226,255.4638225
27.84472791,389.3828985,4095.597751,3150.67703,724.5161722,291.8489691,118836.6116,255.5863308
27.86139457,389.3995651,4095.597751,3150.796575,725.183881,292.023848,118845.0688,255.5454948
27.87806124,389.4162318,4095.597751,3150.766688,723.6774042,292.1987269,118852.474,255.4638225
27.89472791,389.4328985,4095.597751,3150.786613,725.2924434,292.3736058,118839.6491,255.6271667
27.91139457,389.4495651,4095.597751,3150.816499,723.5767191,292.5484847,118856.1918,255.5863308
27.92806124,389.4662318,4095.597751,3150.716878,724.1845319,292.7233636,118854.3105,255.6680025
27.94472791,389.4828985,4095.597751,3150.77665,724.4931914,292.8982425,118837.8822,255.7088382
27.96139457,389.4995651,4095.597751,3150.866309,724.4725083,293.0731214,118840.5038,255.7088382
27.97806124,389.5162318,4095.597751,3150.736802,724.7711516,293.2480002,118844.8717,255.5046587
27.99472791,389.5328985,4095.597751,3150.786613,724.352272,293.4228791,118847.9644,255.7088382
28.01139457,389.5495651,4095.597751,3150.886233,725.0097542,293.5946165,118849.4027,255.7632856
28.02806124,389.5662318,4095.597751,3150.766688,724.6600534,293.7694954,118841.0083,255.7088382
28.04472791,389.5828985,4095.597751,3150.716878,724.6394352,293.9443743,118853.1451,255.7088382
28.06139457,389.5995651,4095.597751,3150.647144,725.6161031,294.1192532,118849.2586,255.7088382
28.07806124,389.6162318,4095.597751,3150.57741,725.1567487,294.2941321,118922.3469,255.5046587
28.09472791,389.6328985,4095.597751,3150.427979,726.4596886,294.469011,118957.9871,255.6680025
28.11139457,389.6495651,4095.597751,3149.902482,726.3246092,294.6438899,121866.0888,255.4229862
28.12806124,389.6662318,4095.597751,3149.897501,726.7008203,294.8187687,121051.0099,255.1371294
28.14472791,389.6828985,4095.597751,3150.059384,727.8248717,294.9936476,120706.6397,255.1371294
28.16139457,389.6995651,4095.597751,3147.957396,725.7428498,295.1685265,120449.8067,255.1371294
28.17806124,389.7162318,4095.597751,3150.62722,725.7129844,295.3423582,120418.0062,255.2188033
28.19472791,389.7328985,4095.597751,3151.224942,725.4333968,295.5172371,120423.6625,255.2188033
28.21139457,389.7495651,4095.597751,3151.454069,725.153933,295.6889745,120410.655,255.3413134
28.22806124,389.7662318,4095.597751,3151.653309,725.153933,295.8638534,120414.832,255.3004768
28.24472791,389.7828985,4095.597751,3151.653309,725.1140113,296.0376851,120425.5388,255.2188033
28.26139457,389.7995651,4095.597751,3151.742967,724.7644667,296.212564,120409.654,255.4229862
28.27806124,389.8162318,4095.597751,3151.693157,725.1330546,296.3874429,120436.7628,255.3413134
28.29472791,389.8328985,4095.597751,3151.723043,725.6413539,296.5623218,120401.4752,255.3821498
28.31139457,389.8495651,4095.597751,3151.693157,725.0225638,296.7372007,120403.0766,255.4229862
28.32806124,389.8662318,4095.597751,3151.663271,724.7230351,296.9120796,120415.8368,255.4229862
28.34472791,389.8828985,4095.597751,3151.752929,726.1486116,297.0869585,120417.7553,255.3413134
28.36139457,389.8995651,4095.597751,3151.80274,725.4300387,297.2618374,120410.1179,255.4638225
28.37806124,389.9162318,4095.597751,3151.723043,724.7414014,297.4356691,120409.5882,255.5046587
28.39472791,389.9328985,4095.597751,3151.80274,724.9501699,297.610548,120415.692,255.5046587
28.41139457,389.9495651,4095.597751,3151.742967,724.4508653,297.7854269,120402.4806,255.6271667
28.42806124,389.9662318,4095.597751,3151.683195,726.2055462,297.9603057,120448.326,255.4229862
28.44472791,389.9828985,4095.597751,3151.733005,725.3970613,298.1351846,120378.9564,255.4229862
28.46139457,389.9995651,4095.597751,3151.653309,724.9875666,298.3100635,120423.7937,255.7088382
28.47806124,390.0162318,4095.597751,3151.643347,725.7151079,298.4849424,120424.4542,255.4638225
28.49472791,390.0328985,4095.597751,3151.752929,724.8667424,298.6598213,120399.2898,255.5454948
28.51139457,390.0495651,4095.597751,3151.683195,724.4575339,298.833653,120410.1267,255.5863308
28.52806124,390.0662318,4095.597751,3151.792778,724.6164273,299.0053904,120405.9313,255.4638225
28.54472791,390.0828985,4095.597751,3151.723043,725.364086,299.1802693,120435.6685,255.5863308
28.56139457,390.0995651,4095.597751,3151.703119,725.1938966,299.3551482,120399.047,255.6271667
28.57806124,390.1162318,4095.597751,3151.653309,724.5151672,299.5300271,120449.5027,255.6680025
28.59472791,390.1328985,4095.597751,3151.673233,724.9140296,299.704906,120429.1279,255.5863308
28.61139457,390.1495651,4095.597751,3151.742967,727.5907568,299.8797849,123116.0622,255.2188033
28.62806124,390.1662318,4095.597751,3151.528784,725.4643709,300.0546637,121958.4962,255.1779664
28.64472791,390.1828985,4095.597751,3151.613461,724.9644383,300.2284955,122147.9515,255.1779664
28.66139457,390.1995651,4095.597751,3151.740477,725.5991687,300.4033744,121709.6488,255.3821498
28.67806124,390.2162318,4095.597751,3151.045625,725.1609514,300.5782532,121694.914,255.3004768
28.69472791,390.2328985,4095.597751,3151.992018,725.7992924,300.7531321,121644.7726,255.3821498
28.71139457,390.2495651,4095.597751,3152.181297,725.6392275,300.928011,121677.4885,255.3413134
28.72806124,390.2662318,4095.597751,3152.270955,724.7010846,301.1028899,121660.7674,255.4229862
28.74472791,390.2828985,4095.597751,3152.181297,724.9300587,301.2777688,121694.5895,255.3821498
28.76139457,390.2995651,4095.597751,3152.360613,725.7471716,301.4526477,121684.2949,255.3821498
28.77806124,390.3162318,4095.597751,3152.300841,725.4275348,301.6243851,121687.7842,255.3821498
28.79472791,390.3328985,4095.597751,3152.241069,725.3472094,301.799264,121698.9724,255.3821498
28.81139457,390.3495651,4095.597751,3152.290879,724.5089622,301.9741429,121678.9655,255.3821498
28.82806124,390.3662318,4095.597751,3152.211183,724.3092967,302.1490217,121678.0277,255.4638225
28.84472791,390.3828985,4095.597751,3152.280917,725.7944567,302.3239006,121669.4262,255.4638225
28.86139457,390.3995651,4095.597751,3152.241069,724.7568389,302.4987795,121677.3505,255.5046587
28.87806124,390.4162318,4095.597751,3152.241069,725.8933154,302.6726112,121659.9903,255.5046587
28.89472791,390.4328985,4095.597751,3152.251031,725.3923487,302.8485373,121676.0081,255.4638225
28.91139457,390.4495651,4095.597751,3152.191259,725.9419215,303.022369,121672.0056,255.4229862
28.92806124,390.4662318,4095.597751,3152.191259,724.6649876,303.1972479,121679.7939,255.5046587
28.94472791,390.4828985,4095.597751,3152.221145,725.1031752,303.3721268,121686.5271,255.5863308
28.96139457,390.4995651,4095.597751,3152.201221,725.1743398,303.5470057,121697.6044,255.5863308
28.97806124,390.5162318,4095.597751,3152.161373,725.1279222,303.7218846,121688.6947,255.3413134
28.99472791,390.5328985,4095.597751,3152.211183,725.0115863,303.8967635,121683.3177,255.5046587
29.01139457,390.5495651,4095.597751,3152.161373,725.0011839,304.0705952,121686.3783,255.5454948
29.02806124,390.5662318,4095.597751,3152.171335,725.9681435,304.2454741,121689.4124,255.5454948
29.04472791,390.5828985,4095.597751,3152.201221,726.5182074,304.4214002,121685.0674,255.5863308
29.06139457,390.5995651,4095.597751,3151.601008,728.0780594,304.5931375,123476.9407,255.3413134
29.07806124,390.6162318,4095.597751,3151.177622,728.558239,304.7669692,122950.5167,255.2596401
29.09472791,390.6328985,4095.597751,3150.796575,727.7090984,304.9418481,123014.6512,255.2188033
29.11139457,390.6495651,4095.597751,3149.870106,728.0083374,305.116727,123114.6868,255.2188033
29.12806124,390.6662318,4095.597751,3150.467828,727.3397541,305.2916059,123252.6795,255.1779664
29.14472791,390.6828985,4095.597751,3150.647144,727.5088153,305.4664848,123389.0049,255.2596401
29.16139457,390.6995651,4095.597751,3150.756726,727.2090762,305.6403165,123452.8983,255.0146178
29.17806124,390.7162318,4095.597751,3150.796575,726.9410153,305.8162426,123589.4709,255.1779664
29.19472791,390.7328985,4095.597751,3150.926081,726.3208399,305.9911215,123651.2407,17
29.21139457,390.7495651,4095.597751,3151.294676,726.1012349,306.1660004,123699.15,255.0146178
29.22806124,390.7662318,4095.597751,3151.513841,725.9116243,306.3398321,123754.9886,255.0962923
29.24472791,390.7828985,4095.597751,3151.80274,726.4396759,306.514711,123831.92,255.1371294
29.26139457,390.7995651,4095.597751,3151.882436,725.8225974,306.6895899,123854.1566,255.0146178
29.27806124,390.8162318,4095.597751,3152.041828,725.4017972,306.8623744,123898.5057,255.2188033
29.29472791,390.8328985,4095.597751,3152.191259,724.823061,307.0362061,123934.0176,255.0554551
29.31139457,390.8495651,4095.597751,3152.310803,726.4183649,307.211085,123996.654,255.1779664
29.32806124,390.8662318,4095.597751,3152.390499,725.5602911,307.3859639,124015.7975,255.2596401
29.34472791,390.8828985,4095.597751,3152.420385,726.1480607,307.5608428,124033.738,255.2188033
29.36139457,390.8995651,4095.597751,3152.390499,726.3272077,307.7357217,124031.3084,255.1371294
29.37806124,390.9162318,4095.597751,3152.460234,724.8706276,307.9106006,124051.25,255.0554551
29.39472791,390.9328985,4095.597751,3152.510044,725.8673604,308.0844323,124098.4168,255.1779664
29.41139457,390.9495651,4095.597751,3152.549892,725.5775508,308.2603584,124088.0547,255.1779664
29.42806124,390.9662318,4095.597751,3152.549892,725.3281881,308.4352373,124111.1786,255.2188033
29.44472791,390.9828985,4095.597751,3152.629588,725.7364463,308.6101162,124143.1222,255.1779664
29.46139457,390.9995651,4095.597751,3152.599702,724.3297631,308.7818535,124152.6052,255.1779664
29.47806124,391.0162318,4095.597751,3152.679398,726.0544604,308.9567324,124154.1535,255.2188033
29.49472791,391.0328985,4095.597751,3152.669436,725.6250092,309.1316113,124203.5259,255.3821498
29.51139457,391.0495651,4095.597751,3152.649512,725.1357424,309.3064902,124182.2565,255.1779664
29.52806124,391.0662318,4095.597751,3152.649512,725.0653466,309.4803219,124201.3796,255.3004768
29.54472791,391.0828985,4095.597751,3152.659474,725.5434689,309.6552008,124214.9579,255.3413134
29.56139457,391.0995651,4095.597751,3152.679398,724.9744085,309.8300797,124211.8638,255.3004768
29.57806124,391.1162318,4095.597751,3152.669436,724.7447811,310.0049586,124250.0786,255.2596401
29.59472791,391.1328985,4095.597751,3152.699322,725.3627014,310.1798375,124237.1823,255.3004768
29.61139457,391.1495651,4095.597751,3152.73917,725.0971873,310.3536692,124259.2503,255.1779664
29.62806124,391.1662318,4095.597751,3152.63955,725.36209,310.5295953,124265.508,255.3413134
29.64472791,391.1828985,4095.597751,3152.699322,725.0844908,310.7044742,124264.7954,255.2596401
29.66139457,391.1995651,4095.597751,3152.779019,724.6932056,310.8783059,124286.2971,255.4229862
29.67806124,391.2162318,4095.597751,3152.719246,725.4006279,311.054232,124297.539,255.3004768
29.69472791,391.2328985,4095.597751,3152.669436,724.9913328,311.2291109,124308.9029,255.3821498
29.71139457,391.2495651,4095.597751,3152.699322,725.210495,311.4029426,124319.5514,255.2596401
29.72806124,391.2662318,4095.597751,3152.73917,725.0003817,311.5778215,124330.1061,255.4229862
29.74472791,391.2828985,4095.597751,3152.659474,725.7183431,311.7495588,124336.3039,255.3821498
29.76139457,391.2995651,4095.597751,3152.699322,724.820302,311.9244377,124351.1542,255.4229862
29.77806124,391.3162318,4095.597751,3152.659474,724.9993299,312.0993166,124365.4934,255.4229862
29.79472791,391.3328985,4095.597751,3152.619626,725.2481197,312.2741955,124384.6993,255.3821498
29.81139457,391.3495651,4095.597751,3152.679398,725.2481197,312.4490744,124392.038,255.3413134
29.82806124,391.3662318,4095.597751,3152.679398,724.699562,312.6239533,124373.8876,255.3821498
29.84472791,391.3828985,4095.597751,3153.038031,725.2973478,312.7988322,124385.1959,255.4638225
29.86139457,391.3995651,4095.597751,3153.047993,724.8840311,312.9737111,124395.1612,255.4638225
29.87806124,391.4162318,4095.597751,3153.047993,724.4389683,313.14859,124379.5452,255.5454948
29.89472791,391.4328985,4095.597751,3153.057955,724.9749223,313.3224217,124406.1452,255.5863308
29.91139457,391.4495651,4095.597751,3153.067917,725.0662323,313.4973006,124368.9797,255.5863308
29.92806124,391.4662318,4095.597751,3153.067917,725.1554348,313.6721795,124382.8452,255.4229862
29.94472791,391.4828985,4095.597751,3153.107766,724.8656469,313.8470584,124409.2763,255.4638225
29.96139457,391.4995651,4095.597751,3153.12769,724.2170031,314.0219373,124349.6825,255.4638225
29.97806124,391.5162318,4095.597751,3153.157576,725.2204324,314.1968161,124382.9089,255.5046587
29.99472791,391.5328985,4095.597751,3153.097803,726.1923682,314.3696007,129062.5082,255.3821498
30.01139457,391.5495651,4095.597751,3152.497591,726.5403127,314.5444796,125587.0225,255.3004768
30.02806124,391.5662318,4095.597751,3152.029376,727.4047221,314.7193585,125495.8299,255.2188033
30.04472791,391.5828985,4095.597751,3151.613461,728.230779,314.8931902,125585.8948,255.3004768
30.06139457,391.5995651,4095.597751,3150.607296,727.4433429,315.0680691,125683.2366,255.1371294
30.07806124,391.6162318,4095.597751,3151.254828,726.6453337,315.242948,125788.9111,255.2188033
30.09472791,391.6328985,4095.597751,3151.493917,725.4581292,315.4167797,125868.6164,255.1371294
