CO2 Time,Total Time,Cum. Inj Water at inlet,Cum. Prod Water ,Cum Oil prod. ,Cum. Inj CO2,Cum. Prod Gas,Pressure
(hrs),hrs,(rml),ml,(sep_ml),(rml),(std.cc),atm
25.8331,1400.0964,2812.3138,2638.1086,95.1777,54.1310,6.2360,257.4059
25.8498,1400.1130,2812.3138,2638.3986,94.8691,54.1656,6.2311,257.4059
25.8665,1400.1297,2812.3138,2638.3344,94.9848,54.2012,6.2707,257.3650
25.8831,1400.1464,2812.3138,2638.6415,94.6705,54.2358,6.2486,257.4059
25.8998,1400.1630,2812.3138,2638.2715,94.9662,54.2704,6.2500,257.4059
25.9165,1400.1797,2812.3138,2638.2358,95.0291,54.3060,6.2599,257.4059
25.9331,1400.1964,2812.3138,2638.5644,94.7577,54.3406,6.2431,257.4059
25.9498,1400.2130,2812.3138,2638.3315,94.9891,54.3752,6.2642,257.4469
25.9665,1400.2297,2812.3138,2638.1715,95.0962,54.4108,6.2591,257.4469
25.9831,1400.2464,2812.3138,2638.1872,95.2148,54.4454,6.2738,257.4469
25.9998,1400.2630,2812.3138,2638.7129,94.5991,54.4799,6.2516,257.4469
26.0165,1400.2797,2812.3138,2638.2858,95.1019,54.5156,6.2601,257.4469
26.0331,1400.2964,2812.3138,2638.0786,95.2591,54.5501,6.2703,257.4469
26.0498,1400.3130,2812.3138,2638.0786,95.2591,54.5858,6.2757,257.4878
26.0665,1400.3297,2812.3138,2638.2844,95.0977,54.6203,6.2720,257.4469
26.0831,1400.3464,2812.3138,2638.4586,94.9191,54.6549,6.2758,257.4878
26.0998,1400.3630,2812.3138,2638.4344,94.9391,54.6905,6.2621,257.4878
26.1165,1400.3797,2812.3138,2638.1701,95.2548,54.7251,6.2653,257.4878
26.1331,1400.3964,2812.3138,2638.3401,95.0762,54.7597,6.2761,257.4878
26.1498,1400.4130,2812.3138,2638.4758,94.9234,54.7943,6.2765,257.4878
26.1665,1400.4297,2812.3138,2638.2147,95.2859,54.8299,6.3629,257.4469
26.1831,1400.4464,2812.3138,2638.2244,95.3848,54.8645,6.3678,257.4059
26.1998,1400.4630,2812.3138,2638.2644,95.2677,54.8990,6.3459,257.4059
26.2165,1400.4797,2812.3138,2638.2015,95.1948,54.9347,6.3699,257.4469
26.2331,1400.4964,2812.3138,2638.2072,95.1262,54.9692,6.3602,257.4878
26.2498,1400.5130,2812.3138,2638.3244,95.0677,55.0038,6.3419,257.4878
26.2665,1400.5297,2812.3138,2638.4129,94.9477,55.0394,6.3558,257.4469
26.2831,1400.5464,2812.3138,2638.3944,94.9748,55.0740,6.3609,257.4878
26.2998,1400.5630,2812.3138,2638.0701,95.3434,55.1086,6.3415,257.4469
26.3165,1400.5797,2812.3138,2637.9115,95.5291,55.1442,6.3452,257.4469
26.3331,1400.5964,2812.3138,2638.4244,95.0391,55.1788,6.3508,257.4878
26.3498,1400.6130,2812.3138,2638.3301,95.0834,55.2144,6.3515,257.4469
26.3665,1400.6297,2812.3138,2638.4275,95.0245,55.2490,6.3513,257.4878
26.3831,1400.6464,2812.3138,2638.5420,94.9257,55.2836,6.3409,257.5288
26.3998,1400.6630,2812.3138,2638.2772,95.1434,55.3192,6.3584,257.5288
26.4165,1400.6797,2812.3138,2638.2772,95.1434,55.3538,6.3579,257.5288
26.4331,1400.6964,2812.3138,2638.0315,95.4391,55.3883,6.3447,257.5697
26.4498,1400.7130,2812.3138,2638.4586,94.9777,55.4240,6.3835,257.5697
26.4665,1400.7297,2812.3138,2638.5972,94.8477,55.4575,6.3490,257.5697
26.4831,1400.7464,2812.3138,2638.4386,95.0062,55.4931,7.9337,257.2831
26.4998,1400.7630,2812.3138,2637.6334,96.4357,55.5277,6.5495,257.2012
26.5165,1400.7797,2812.3138,2637.2086,96.4434,55.5633,6.5581,257.2422
26.5331,1400.7964,2812.3138,2637.8372,95.7891,55.5979,6.5735,257.2831
26.5498,1400.8130,2812.3138,2638.1044,95.5662,55.6325,6.5925,257.2831
26.5665,1400.8297,2812.3138,2637.9515,95.7234,55.6681,6.5898,257.2422
26.5831,1400.8464,2812.3138,2637.9344,95.7548,55.7027,6.6169,257.3240
26.5998,1400.8630,2812.3138,2638.2072,95.4505,55.7372,6.6106,257.2831
26.6165,1400.8797,2812.3138,2638.4672,95.2105,55.7729,6.6223,257.2831
26.6331,1400.8964,2812.3138,2638.2686,95.4334,55.8074,6.6230,257.2831
26.6498,1400.9130,2812.3138,2638.5486,95.2005,55.8431,6.6330,257.3240
26.6665,1400.9297,2812.3138,2638.2814,95.3792,55.8776,6.6398,257.3240
26.6831,1400.9464,2812.3138,2638.3086,95.4177,55.9122,6.6498,257.3240
26.6998,1400.9630,2812.3138,2638.1258,95.6119,55.9478,6.6556,257.3240
26.7165,1400.9797,2812.3138,2637.8572,95.8605,55.9824,6.6783,257.3240
26.7331,1400.9964,2812.3138,2638.2901,95.4919,56.0170,6.6727,257.3240
26.7498,1401.0130,2812.3138,2638.2344,95.4534,56.0526,6.6693,257.3240
26.7665,1401.0297,2812.3138,2638.1929,95.4862,56.0872,6.7038,257.3240
26.7831,1401.0464,2812.3138,2638.2544,95.4662,56.1218,6.6834,257.3650
26.7998,1401.0630,2812.3138,2638.2544,95.4662,56.1563,6.6837,257.3240
26.8165,1401.0797,2812.3138,2638.2615,95.4577,56.1920,6.7018,257.3240
26.8331,1401.0964,2812.3138,2638.1744,95.5805,56.2265,6.7288,257.3240
26.8498,1401.1130,2812.3138,2638.3101,95.4634,56.2611,6.7257,257.3650
26.8665,1401.1297,2812.3138,2638.3886,95.3477,56.2967,6.7412,257.3650
26.8831,1401.1464,2812.3138,2638.0686,95.6791,56.3313,6.7277,257.3650
26.8998,1401.1630,2812.3138,2638.3615,95.4634,56.3659,6.7462,257.3650
26.9165,1401.1797,2812.3138,2638.3086,95.3862,56.4015,6.7664,257.3650
26.9331,1401.1964,2812.3138,2638.3258,95.4277,56.4361,6.7750,257.3650
26.9498,1401.2130,2812.3138,2638.3101,95.4177,56.4717,6.7827,257.3650
26.9665,1401.2297,2812.3138,2638.2015,95.5762,56.5063,6.7806,257.4059
26.9831,1401.2464,2812.3138,2638.4486,95.3191,56.5409,6.7739,257.4059
26.9998,1401.2630,2812.3138,2638.2917,95.4817,56.5765,6.7822,257.3650
27.0165,1401.2797,2812.3138,2638.2158,95.6191,56.6111,6.7989,257.3650
27.0331,1401.2964,2812.3138,2638.4042,95.3407,56.6456,6.8036,257.4059
27.0498,1401.3130,2812.3138,2638.0986,95.7548,56.6802,6.8023,257.3650
27.0665,1401.3297,2812.3138,2638.3858,95.3977,56.7158,6.8241,257.3650
27.0831,1401.3464,2812.3138,2638.3486,95.4948,56.7504,6.8433,257.4059
27.0998,1401.3630,2812.3138,2638.5258,95.3234,56.7850,6.8430,257.4059
27.1165,1401.3797,2812.3138,2638.3015,95.5391,56.8206,6.8430,257.3650
27.1331,1401.3964,2812.3138,2638.0344,95.7834,56.8552,6.8439,257.3650
27.1498,1401.4130,2812.3138,2638.5015,95.3634,56.8898,6.8510,257.4059
27.1665,1401.4297,2812.3138,2638.5901,95.2519,56.9254,6.8753,257.4059
27.1831,1401.4464,2812.3138,2638.5901,95.2519,56.9600,6.8780,257.4059
27.1998,1401.4630,2812.3138,2638.5650,95.3242,56.9946,6.8821,257.4059
27.2165,1401.4797,2812.3138,2638.2986,95.5148,57.0302,6.8813,257.4059
27.2331,1401.4964,2812.3138,2638.0740,95.7780,57.0648,6.9121,257.4059
27.2498,1401.5130,2812.3138,2637.9272,95.9305,57.0993,6.9167,257.4059
27.2665,1401.5297,2812.3138,2638.3162,95.6129,57.1350,6.9225,257.3650
27.2831,1401.5464,2812.3138,2638.5958,95.2834,57.1695,7.1329,257.3240
27.2998,1401.5630,2812.3138,2638.3358,95.8677,57.2052,7.1524,257.1603
27.3165,1401.5797,2812.3138,2637.7858,96.2634,57.2397,7.1902,257.1193
27.3331,1401.5964,2812.3138,2637.7186,96.4019,57.2743,7.2289,257.0374
27.3498,1401.6130,2812.3138,2637.2286,96.8077,57.3099,7.2546,256.9555
27.3665,1401.6297,2812.3138,2637.7072,96.2962,57.3445,7.2036,256.9965
27.3831,1401.6464,2812.3138,2637.7244,96.1991,57.3791,7.2013,257.0374
27.3998,1401.6630,2812.3138,2638.1764,95.8884,57.4137,7.2203,256.9965
27.4165,1401.6797,2812.3138,2638.3029,95.7305,57.4482,7.2051,257.0374
27.4331,1401.6964,2812.3138,2638.3272,95.6648,57.4839,7.2168,257.0784
27.4498,1401.7130,2812.3138,2638.3972,95.7348,57.5184,7.2227,257.0784
27.4665,1401.7297,2812.3138,2638.7215,95.5077,57.5541,7.2131,257.0784
27.4831,1401.7464,2812.3138,2638.5297,95.6352,57.5886,7.2244,257.1193
27.4998,1401.7630,2812.3138,2638.6372,95.4777,57.6232,7.2166,257.1603
27.5165,1401.7797,2812.3138,2638.5029,95.6334,57.6588,7.2049,257.1193
27.5331,1401.7964,2812.3138,2638.4786,95.6677,57.6934,7.2226,257.2012
27.5498,1401.8130,2812.3138,2638.4929,95.6334,57.7280,7.2259,257.2012
27.5665,1401.8297,2812.3138,2638.5001,95.6191,57.7636,7.2195,257.2012
27.5831,1401.8464,2812.3138,2638.5629,95.5391,57.7982,7.2144,257.2012
27.5998,1401.8630,2812.3138,2638.6015,95.5734,57.8328,7.2222,257.2422
27.6165,1401.8797,2812.3138,2638.6015,95.5734,57.8684,7.2160,257.2422
27.6331,1401.8964,2812.3138,2638.5796,95.6181,57.9030,7.2189,257.2422
27.6498,1401.9130,2812.3138,2638.3729,95.7405,57.9375,7.2093,257.2422
27.6665,1401.9297,2812.3138,2638.2801,95.9105,57.9732,7.2205,257.2831
27.6831,1401.9464,2812.3138,2638.4044,95.7019,58.0077,7.1983,257.2831
27.6998,1401.9630,2812.3138,2638.5644,95.5177,58.0434,7.2083,257.2831
27.7165,1401.9797,2812.3138,2638.5472,95.5734,58.0779,7.2391,257.2831
27.7331,1401.9964,2812.3138,2638.6815,95.4605,58.1125,7.2207,257.3240
27.7498,1402.0130,2812.3138,2638.7758,95.3219,58.1471,7.2209,257.3240
27.7665,1402.0297,2812.3138,2638.6815,95.4991,58.1827,7.2381,257.3650
27.7831,1402.0464,2812.3138,2638.6421,95.4899,58.2173,7.2224,257.3650
27.7998,1402.0630,2812.3138,2638.4553,95.6668,58.2519,7.2082,257.3650
27.8165,1402.0797,2812.3138,2638.4929,95.5805,58.2875,7.2165,257.4059
27.8331,1402.0964,2812.3138,2638.6129,95.4877,58.3221,7.2075,257.4059
27.8498,1402.1130,2812.3138,2638.8309,95.2812,58.3566,7.2308,257.4469
27.8665,1402.1297,2812.3138,2638.7686,95.3077,58.3923,7.2146,257.4469
27.8831,1402.1464,2812.3138,2638.4401,95.6691,58.4268,7.2174,257.4469
27.8998,1402.1630,2812.3138,2638.3025,95.7909,58.4625,7.2212,257.4469
27.9165,1402.1797,2812.3138,2638.6429,95.4977,58.4970,7.2261,257.4878
27.9331,1402.1964,2812.3138,2638.7329,95.3819,58.5316,7.2063,257.4878
27.9498,1402.2130,2812.3138,2638.6601,95.4362,58.5662,7.2212,257.4878
27.9665,1402.2297,2812.3138,2638.4115,95.7491,58.6018,7.2161,257.5288
27.9831,1402.2464,2812.3138,2638.5933,95.5644,58.6364,7.2199,257.5288
27.9998,1402.2630,2812.3138,2638.4429,95.7005,58.6710,7.2081,257.5288
28.0165,1402.2797,2812.3138,2638.4429,95.7005,58.7066,7.2318,257.5288
28.0331,1402.2964,2812.3138,2638.3329,95.8248,58.7412,7.2134,257.5288
28.0498,1402.3130,2812.3138,2638.3101,95.8319,58.7757,7.2153,257.5288
28.0665,1402.3297,2812.3138,2638.6172,95.5005,58.8114,7.2138,257.5697
28.0831,1402.3464,2812.3138,2638.5058,95.6391,58.8459,7.2207,257.5697
28.0998,1402.3630,2812.3138,2638.3544,95.8319,58.8805,7.2181,257.5697
28.1165,1402.3797,2812.3138,2638.3158,95.9377,58.9161,7.2296,257.5697
28.1331,1402.3964,2812.3138,2638.1072,96.1577,58.9507,9.0161,257.4059
28.1498,1402.4130,2812.3138,2637.2474,97.9247,58.9863,8.0154,256.9146
28.1665,1402.4297,2812.3138,2636.1676,98.6616,59.0209,7.8572,256.7781
28.1831,1402.4464,2812.3138,2636.3386,98.1677,59.0555,7.6792,256.8191
28.1998,1402.4630,2812.3138,2636.9912,97.3679,59.0911,7.6758,256.8600
28.2165,1402.4797,2812.3138,2637.7686,96.5462,59.1257,7.6757,256.9146
28.2331,1402.4964,2812.3138,2638.1086,96.2448,59.1603,7.6758,256.9555
28.2498,1402.5130,2812.3138,2638.2541,96.0379,59.1948,7.6820,256.9555
28.2665,1402.5297,2812.3138,2638.2886,96.0119,59.2305,7.6704,256.9965
28.2831,1402.5464,2812.3138,2638.5072,95.7834,59.2650,7.6793,257.0374
28.2998,1402.5630,2812.3138,2638.6515,95.6691,59.2996,7.6701,257.0374
28.3165,1402.5797,2812.3138,2638.5486,95.7605,59.3352,7.6892,257.0374
28.3331,1402.5964,2812.3138,2638.6858,95.6391,59.3698,7.6760,257.0784
28.3498,1402.6130,2812.3138,2638.5029,95.7434,59.4044,7.6688,257.0784
28.3665,1402.6297,2812.3138,2638.4461,95.8574,59.4400,7.6820,257.0784
28.3831,1402.6464,2812.3138,2638.7158,95.6105,59.4746,7.6811,257.1193
28.3998,1402.6630,2812.3138,2638.6129,95.7077,59.5092,7.6674,257.1193
28.4165,1402.6797,2812.3138,2638.5601,95.7262,59.5448,7.6786,257.1193
28.4331,1402.6964,2812.3138,2638.5601,95.7262,59.5794,7.6740,257.1603
28.4498,1402.7130,2812.3138,2638.3115,95.9762,59.6140,7.6716,257.1603
28.4665,1402.7297,2812.3138,2638.5801,95.7134,59.6496,7.6801,257.2012
28.4831,1402.7464,2812.3138,2638.7772,95.4891,59.6842,7.6811,257.2012
28.4998,1402.7630,2812.3138,2638.6586,95.6534,59.7198,7.6682,257.2012
28.5165,1402.7797,2812.3138,2638.4929,95.8005,59.7544,7.6691,257.2422
28.5331,1402.7964,2812.3138,2638.3768,95.8424,59.7889,7.6942,257.2422
28.5498,1402.8130,2812.3138,2638.3215,96.0319,59.8246,7.6734,257.2422
28.5665,1402.8297,2812.3138,2638.7201,95.5462,59.8581,7.6921,257.2422
28.5831,1402.8464,2812.3138,2638.5658,95.7434,59.8937,7.6674,257.2831
28.5998,1402.8630,2812.3138,2638.6715,95.6362,59.9293,7.6838,257.2831
28.6165,1402.8797,2812.3138,2638.7344,95.6605,59.9629,7.6845,257.2422
28.6331,1402.8964,2812.3138,2638.2243,96.2406,59.9985,7.7436,257.2012
28.6498,1402.9130,2812.3138,2638.3901,96.0762,60.0331,7.7730,257.1603
28.6665,1402.9297,2812.3138,2638.3629,96.1277,60.0687,7.7656,257.1193
28.6831,1402.9464,2812.3138,2638.1615,96.3134,60.1033,7.7926,257.1193
28.6998,1402.9630,2812.3138,2638.0572,96.4248,60.1378,7.8240,257.0784
28.7165,1402.9797,2812.3138,2638.3829,96.1291,60.1735,7.8438,257.0784
28.7331,1402.9964,2812.3138,2637.8915,96.6277,60.2080,7.8596,257.0374
28.7498,1403.0130,2812.3138,2638.0472,96.5334,60.2426,7.8898,256.9965
28.7665,1403.0297,2812.3138,2638.0229,96.5477,60.2782,7.9046,256.9965
28.7831,1403.0464,2812.3138,2637.9986,96.5819,60.3128,7.9196,256.9965
28.7998,1403.0630,2812.3138,2637.9701,96.5362,60.3484,7.9415,256.9965
28.8165,1403.0797,2812.3138,2637.9701,96.5362,60.3830,7.9783,256.9555
28.8331,1403.0964,2812.3138,2637.9831,96.5275,60.4176,7.9178,256.9555
28.8498,1403.1130,2812.3138,2638.3258,96.1662,60.4522,7.9198,256.9965
28.8665,1403.1297,2812.3138,2638.2229,96.2877,60.4878,7.9383,256.9965
28.8831,1403.1464,2812.3138,2638.1001,96.5177,60.5224,7.9472,257.0374
28.8998,1403.1630,2812.3138,2638.3301,96.2277,60.5569,7.9354,257.0374
28.9165,1403.1797,2812.3138,2638.3501,96.2062,60.5926,7.9254,257.0374
28.9331,1403.1964,2812.3138,2638.5129,96.0648,60.6271,7.9256,257.0374
28.9498,1403.2130,2812.3138,2638.2715,96.3391,60.6617,7.9335,257.0784
28.9665,1403.2297,2812.3138,2638.6058,96.0505,60.6973,7.9397,257.0784
28.9831,1403.2464,2812.3138,2638.5515,96.0505,60.7319,7.9325,257.1193
28.9998,1403.2630,2812.3138,2638.5360,96.1032,60.7665,7.9215,257.1193
29.0165,1403.2797,2812.3138,2638.3601,96.2762,60.8021,7.9224,257.1193
29.0331,1403.2964,2812.3138,2638.6458,95.9748,60.8367,7.9297,257.1193
29.0498,1403.3130,2812.3138,2638.2415,96.3219,60.8723,7.9227,257.2012
29.0665,1403.3297,2812.3138,2638.8086,95.7919,60.9069,7.9478,257.1603
29.0831,1403.3464,2812.3138,2638.4715,96.1791,60.9415,7.9358,257.2012
29.0998,1403.3630,2812.3138,2638.4744,96.0905,60.9771,7.9461,257.1603
29.1165,1403.3797,2812.3138,2638.2072,96.4019,61.0117,7.9440,257.2012
29.1331,1403.3964,2812.3138,2638.4644,96.1662,61.0462,7.9547,257.2422
29.1498,1403.4130,2812.3138,2638.4286,96.1777,61.0808,7.9448,257.2422
29.1665,1403.4297,2812.3138,2638.3786,96.1977,61.1154,7.9442,257.2831
29.1831,1403.4464,2812.3138,2638.4072,96.0734,61.1510,7.9483,257.2831
29.1998,1403.4630,2812.3138,2638.6658,95.9019,61.1856,7.9461,257.2831
29.2165,1403.4797,2812.3138,2638.6658,95.9019,61.2212,7.9453,257.2831
29.2331,1403.4964,2812.3138,2638.3886,96.2091,61.2558,7.9441,257.2831
29.2498,1403.5130,2812.3138,2638.2958,96.2805,61.2904,7.9442,257.3240
29.2665,1403.5297,2812.3138,2638.4515,96.1448,61.3260,7.9516,257.3240
29.2831,1403.5464,2812.3138,2638.3472,96.2562,61.3606,7.9577,257.3240
29.2998,1403.5630,2812.3138,2638.5586,96.0705,61.3951,9.4294,256.9965
29.3165,1403.5797,2812.3138,2637.1078,98.3985,61.4297,8.5489,256.6962
29.3331,1403.5964,2812.3138,2636.5415,98.2448,61.4653,8.2752,256.7781
29.3498,1403.6130,2812.3138,2637.1986,97.4677,61.4999,8.2803,256.8600
29.3665,1403.6297,2812.3138,2638.0815,96.5934,61.5355,8.2712,256.8600
29.3831,1403.6464,2812.3138,2638.2358,96.4677,61.5701,8.2850,256.9146
29.3998,1403.6630,2812.3138,2638.5872,96.0891,61.6047,8.2811,256.9146
29.4165,1403.6797,2812.3138,2638.5576,96.0202,61.6403,8.2670,256.9555
29.4331,1403.6964,2812.3138,2638.4558,96.2377,61.6749,8.2649,256.9555
29.4498,1403.7130,2812.3138,2638.6429,96.0362,61.7095,8.2741,256.9965
29.4665,1403.7297,2812.3138,2638.3401,96.3648,61.7440,8.2694,256.9965
29.4831,1403.7464,2812.3138,2638.6444,96.0119,61.7797,8.2578,256.9965
29.4998,1403.7630,2812.3138,2638.4129,96.2034,61.8142,8.2625,256.9965
29.5165,1403.7797,2812.3138,2638.5358,96.1177,61.8499,8.2712,257.0374
29.5331,1403.7964,2812.3138,2638.7929,95.9062,61.8844,8.2684,257.0374
29.5498,1403.8130,2812.3138,2638.7944,95.8362,61.9190,8.2678,257.0374
29.5665,1403.8297,2812.3138,2638.4501,96.2234,61.9546,8.2612,257.0374
29.5831,1403.8464,2812.3138,2638.6058,96.0077,61.9882,8.2752,257.0784
29.5998,1403.8630,2812.3138,2638.6815,96.0105,62.0238,8.2692,257.0784
29.6165,1403.8797,2812.3138,2638.5972,96.1234,62.0584,8.2811,257.0784
29.6331,1403.8964,2812.3138,2638.5972,96.1234,62.0940,8.2720,257.0784
29.6498,1403.9130,2812.3138,2638.9015,95.7305,62.1286,8.2732,257.1193
29.6665,1403.9297,2812.3138,2638.6886,95.8791,62.1632,8.2644,257.1603
29.6831,1403.9464,2812.3138,2638.7058,96.0005,62.1988,8.2673,257.1193
29.6998,1403.9630,2812.3138,2638.5472,96.1219,62.2334,8.2712,257.1603
29.7165,1403.9797,2812.3138,2638.5772,96.0977,62.2679,8.2712,257.1603
29.7331,1403.9964,2812.3138,2638.5258,96.1234,62.3036,8.2742,257.1603
29.7498,1404.0130,2812.3138,2638.7458,95.9034,62.3381,8.2696,257.2012
29.7665,1404.0297,2812.3138,2638.7972,95.9262,62.3727,8.2755,257.2012
29.7831,1404.0464,2812.3138,2638.7415,95.9419,62.4083,8.2736,257.2012
29.7998,1404.0630,2812.3138,2638.5515,96.1262,62.4429,8.2910,257.2012
29.8165,1404.0797,2812.3138,2637.6258,97.4848,62.4775,8.8893,256.8191
29.8331,1404.0964,2812.3138,2637.1274,97.8289,62.5131,8.4727,256.8191
29.8498,1404.1130,2812.3138,2637.6315,97.1062,62.5477,8.4818,256.8600
29.8665,1404.1297,2812.3138,2638.0229,96.7234,62.5823,8.4708,256.9146
29.8831,1404.1464,2812.3138,2638.2015,96.5519,62.6179,8.4761,256.9555
29.8998,1404.1630,2812.3138,2638.3715,96.3777,62.6525,8.4772,256.9555
29.9165,1404.1797,2812.3138,2638.4344,96.3105,62.6870,8.4807,256.9965
29.9331,1404.1964,2812.3138,2638.6086,96.1419,62.7227,8.4828,256.9965
29.9498,1404.2130,2812.3138,2638.6172,96.0819,62.7572,8.4731,256.9965
29.9665,1404.2297,2812.3138,2638.4029,96.3205,62.7929,8.4744,256.9965
29.9831,1404.2464,2812.3138,2638.5215,96.2105,62.8274,8.4711,257.0374
29.9998,1404.2630,2812.3138,2638.5460,96.2203,62.8620,8.4879,257.0374
30.0165,1404.2797,2812.3138,2638.5459,96.1875,62.8966,8.4856,257.0374
30.0331,1404.2964,2812.3138,2638.5459,96.1875,62.9322,8.4826,257.0784
30.0498,1404.3130,2812.3138,2638.6715,96.0591,62.9668,8.4861,257.1193
30.0665,1404.3297,2812.3138,2638.5244,96.3077,63.0014,8.4763,257.1193
30.0831,1404.3464,2812.3138,2638.6098,96.1508,63.0370,8.4863,257.1193
30.0998,1404.3630,2812.3138,2638.5172,96.2034,63.0716,8.4692,257.1193
30.1165,1404.3797,2812.3138,2638.3729,96.3034,63.1061,8.4840,257.1603
30.1331,1404.3964,2812.3138,2638.4986,96.2048,63.1418,8.4683,257.1603
30.1498,1404.4130,2812.3138,2638.6201,96.0977,63.1763,8.4717,257.1603
30.1665,1404.4297,2812.3138,2638.4686,96.2048,63.2109,8.4783,257.2012
30.1831,1404.4464,2812.3138,2638.5886,96.1577,63.2465,8.4697,257.2012
30.1998,1404.4630,2812.3138,2638.4044,96.3034,63.2811,8.4873,257.2012
30.2165,1404.4797,2812.3138,2638.3944,96.3477,63.3167,8.4770,257.2012
30.2331,1404.4964,2812.3138,2638.4501,96.1891,63.3513,8.4831,257.2422
30.2498,1404.5130,2812.3138,2638.4272,96.2605,63.3859,8.4928,257.2422
30.2665,1404.5297,2812.3138,2638.6272,96.1319,63.4205,8.4761,257.2422
30.2831,1404.5464,2812.3138,2638.6801,96.1262,63.4550,8.4949,257.2422
30.2998,1404.5630,2812.3138,2638.1696,97.3110,63.4907,9.3450,256.7781
30.3165,1404.5797,2812.3138,2637.3739,97.9895,63.5252,9.0523,256.5734
30.3331,1404.5964,2812.3138,2637.0144,97.8619,63.5609,8.8183,256.6553
30.3498,1404.6130,2812.3138,2637.7301,97.1562,63.5954,8.8145,256.6962
30.3665,1404.6297,2812.3138,2637.8972,96.9291,63.6300,8.8237,256.7781
30.3831,1404.6464,2812.3138,2638.2729,96.4877,63.6656,8.8161,256.7781
30.3998,1404.6630,2812.3138,2638.2729,96.4877,63.7002,8.8054,256.7781
30.4165,1404.6797,2812.3138,2638.4286,96.3919,63.7348,8.8285,256.8191
30.4331,1404.6964,2812.3138,2638.5425,96.3109,63.7704,8.8155,256.8191
30.4498,1404.7130,2812.3138,2638.5115,96.3319,63.8050,8.8330,256.8600
30.4665,1404.7297,2812.3138,2638.6444,96.1705,63.8396,8.8232,256.8600
30.4831,1404.7464,2812.3138,2638.4201,96.3248,63.8752,8.8191,256.9146
30.4998,1404.7630,2812.3138,2638.5529,96.2619,63.9098,8.8130,256.9146
30.5165,1404.7797,2812.3138,2638.4801,96.3762,63.9443,8.8103,256.8600
30.5331,1404.7964,2812.3138,2638.2701,96.5748,63.9800,8.8096,256.9146
30.5498,1404.8130,2812.3138,2638.4815,96.3948,64.0145,8.8283,256.9555
30.5665,1404.8297,2812.3138,2638.2458,96.5934,64.0502,8.8228,256.9555
30.5831,1404.8464,2812.3138,2638.6915,96.1477,64.0847,8.8303,256.9555
30.5998,1404.8630,2812.3138,2637.9801,96.8934,64.1193,8.8420,256.9555
30.6165,1404.8797,2812.3138,2638.3172,96.5348,64.1549,8.8249,256.9965
30.6331,1404.8964,2812.3138,2638.1801,96.6748,64.1885,8.8257,257.0374
30.6498,1404.9130,2812.3138,2638.7429,96.1462,64.2241,8.8185,257.0374
30.6665,1404.9297,2812.3138,2638.5001,96.3762,64.2587,8.8291,257.0374
30.6831,1404.9464,2812.3138,2638.6372,96.2334,64.2932,8.8229,257.0374
30.6998,1404.9630,2812.3138,2638.4486,96.4091,64.3289,8.8176,257.0374
30.7165,1404.9797,2812.3138,2638.1929,96.7462,64.3634,8.8137,257.0374
30.7331,1404.9964,2812.3138,2638.3886,96.5377,64.3991,8.8253,257.0784
30.7498,1405.0130,2812.3138,2638.4058,96.5119,64.4336,8.8200,257.0784
30.7665,1405.0297,2812.3138,2638.5072,96.4948,64.4682,8.8306,257.0784
30.7831,1405.0464,2812.3138,2637.7352,97.8940,64.5038,9.3737,256.6962
30.7998,1405.0630,2812.3138,2637.0801,98.0462,64.5384,9.1502,256.5734
30.8165,1405.0797,2812.3138,2637.1601,97.9862,64.5730,9.1497,256.5734
30.8331,1405.0964,2812.3138,2637.1601,97.9862,64.6086,9.1776,256.5734
30.8498,1405.1130,2812.3138,2637.3815,97.6762,64.6432,9.1923,256.5324
30.8665,1405.1297,2812.3138,2637.7215,97.4248,64.6778,9.2027,256.5324
30.8831,1405.1464,2812.3138,2637.9444,97.1577,64.7134,9.2491,256.4915
30.8998,1405.1630,2812.3138,2637.9401,97.1719,64.7480,9.2467,256.4915
30.9165,1405.1797,2812.3138,2637.8572,97.2548,64.7826,9.2548,256.4915
30.9331,1405.1964,2812.3138,2638.1172,97.0062,64.8182,9.2765,256.4915
30.9498,1405.2130,2812.3138,2638.0215,97.1105,64.8528,9.2764,256.4915
30.9665,1405.2297,2812.3138,2638.1558,97.0348,64.8884,9.2851,256.4915
30.9831,1405.2464,2812.3138,2638.3515,96.8505,64.9219,9.2796,256.4915
30.9998,1405.2630,2812.3138,2638.4029,96.8405,64.9575,9.2840,256.4915
31.0165,1405.2797,2812.3138,2638.1386,97.0677,64.9921,9.2939,256.4915
31.0331,1405.2964,2812.3138,2638.3844,96.8991,65.0267,9.2908,256.5324
31.0498,1405.3130,2812.3138,2638.4772,96.8234,65.0623,9.3125,256.4505
31.0665,1405.3297,2812.3138,2638.2844,96.9805,65.0969,9.3197,256.4915
31.0831,1405.3464,2812.3138,2638.1515,97.1148,65.1315,9.3251,256.4915
31.0998,1405.3630,2812.3138,2638.7001,96.5262,65.1671,9.3298,256.4915
31.1165,1405.3797,2812.3138,2638.3829,96.9148,65.2017,9.3355,256.4915
31.1331,1405.3964,2812.3138,2638.1586,97.1848,65.2373,9.3471,256.5324
31.1498,1405.4130,2812.3138,2638.2715,97.0419,65.2719,9.3373,256.5734
31.1665,1405.4297,2812.3138,2638.4086,96.9277,65.3064,9.3573,256.5324
31.1831,1405.4464,2812.3138,2638.3944,96.9419,65.3421,9.3479,256.5324
31.1998,1405.4630,2812.3138,2638.6386,96.7177,65.3766,9.3603,256.5324
