Time,Cum. Inj Water ,Cum. Prod Water ,Cum Oil prod.  ,Cum. Inj CO2,Cum. Prod CO2,Pressure
(hrs),(rml),ml,(sep_ml),(rml),(std.cc),atm
0.000,0.000,0.000,0.000,0.000,0,260.3833848
0.017,0.035,-0.281,0.306,0.000,0,260.3833848
0.033,0.069,0.137,-0.118,0.000,0,260.3419443
0.050,0.104,-1.294,1.375,0.000,0,260.3833848
0.067,0.139,-5.247,5.404,0.000,0,260.3419443
0.083,0.174,0.098,0.038,0.000,0,260.3419443
0.100,0.209,0.098,0.038,0.000,0,260.2590632
0.117,0.244,-0.361,0.566,0.000,0,260.3419443
0.133,0.279,-0.282,0.548,0.000,0,260.3005038
0.150,0.313,-0.009,0.312,0.000,0,260.3005038
0.167,0.349,-0.331,0.658,0.000,0,260.3005038
0.183,0.384,-0.170,0.558,0.000,0,260.2590632
0.200,0.419,-0.345,0.713,0.000,0,260.2176225
0.217,0.454,-0.018,0.383,0.000,0,260.2176225
0.233,0.488,0.016,0.440,0.000,0,260.2176225
0.250,0.524,0.365,0.132,0.000,0,260.2176225
0.267,0.558,-0.848,1.332,0.000,0,260.2176225
0.283,0.594,-25.813,26.377,0.000,0,260.1761817
0.300,0.628,-0.546,1.192,0.000,0,260.1761817
0.317,0.663,0.071,0.529,0.000,0,260.2176225
0.333,0.698,0.196,0.469,0.000,0,260.1761817
0.350,0.733,-0.876,1.571,0.000,0,260.2176225
0.367,0.768,-0.463,1.244,0.000,0,260.1761817
0.383,0.803,-0.573,1.264,0.000,0,260.2176225
0.400,0.838,-0.319,1.123,0.000,0,260.1761817
0.417,0.873,-0.485,1.319,0.000,0,260.2590632
0.433,0.907,-0.051,0.962,0.000,0,260.3005038
0.450,0.943,-0.450,1.330,0.000,0,260.3419443
0.467,0.977,-0.578,1.473,0.000,0,260.3419443
0.483,1.013,-0.261,1.229,0.000,0,260.3419443
0.500,1.047,-0.152,1.167,0.000,0,260.3833848
0.517,1.082,-0.265,1.285,0.000,0,260.4248252
0.533,1.117,-0.394,1.439,0.000,0,260.4248252
0.550,1.152,0.211,0.858,0.000,0,260.4248252
0.567,1.187,-0.441,1.550,0.000,0,260.4248252
0.583,1.221,0.112,1.024,0.000,0,260.4662654
0.600,1.257,0.041,1.137,0.000,0,260.4248252
0.617,1.292,-0.293,1.538,0.000,0,260.4248252
0.633,1.327,-0.640,1.890,0.000,0,260.5077056
0.650,1.362,-0.606,1.866,0.000,0,260.4662654
0.667,1.396,-0.194,1.550,0.000,0,260.4662654
0.683,1.431,-0.275,1.558,0.000,0,260.5491458
0.700,1.466,-0.208,1.521,0.000,0,260.5077056
0.717,1.501,0.165,1.228,0.000,0,260.5491458
0.733,1.537,0.054,1.358,0.000,0,260.5077056
0.750,1.571,-0.038,1.489,0.000,0,260.5077056
0.767,1.606,0.019,1.443,0.000,0,260.4248252
0.783,1.640,0.274,1.296,0.000,0,260.4248252
0.800,1.676,-0.369,1.956,0.000,0,260.4248252
0.817,1.711,0.235,1.386,0.000,0,260.4662654
0.833,1.746,0.121,1.522,0.000,0,260.4248252
0.850,1.781,0.044,1.640,0.000,0,260.4662654
0.867,1.815,-0.393,2.117,0.000,0,260.4662654
0.883,1.851,-0.581,2.330,0.000,0,260.5491458
0.900,1.885,-0.220,1.969,0.000,0,260.5491458
0.917,1.920,-0.197,1.991,0.000,0,260.5905858
0.933,1.956,-0.103,1.915,0.000,0,260.5905858
0.950,1.990,-0.338,2.197,0.000,0,260.5491458
0.967,2.025,-0.328,2.253,0.000,0,260.5077056
0.983,2.060,-0.132,2.052,0.000,0,260.5077056
1.000,2.095,-0.124,2.041,0.000,0,260.5491458
1.017,2.130,-0.062,2.021,0.000,0,260.5491458
1.034,2.165,-0.031,2.017,0.000,0,260.5491458
1.050,2.200,0.015,1.995,0.000,0,260.5905858
1.067,2.234,0.013,2.069,0.000,0,260.5491458
1.084,2.270,-0.583,2.695,0.000,0,260.5491458
1.100,2.304,-0.145,2.265,0.000,0,260.5491458
1.117,2.339,-0.099,2.286,0.000,0,260.5491458
1.134,2.374,-0.573,2.732,0.000,0,260.5491458
1.150,2.409,-0.491,2.693,0.000,0,260.5491458
1.167,2.445,-0.519,2.805,0.000,0,260.5491458
1.184,2.479,-0.246,2.543,0.000,0,260.5905858
1.200,2.514,-0.507,2.852,0.000,0,260.5077056
1.217,2.549,0.058,2.367,0.000,0,260.5491458
1.234,2.584,-0.294,2.762,0.000,0,260.5077056
1.250,2.619,0.197,2.261,0.000,0,260.5491458
1.267,2.654,-0.088,2.599,0.000,0,260.5905858
1.284,2.689,-0.189,2.749,0.000,0,260.5491458
1.300,2.723,-0.335,2.882,0.000,0,260.5491458
1.317,2.758,-0.335,2.882,0.000,0,260.5491458
1.334,2.794,-0.201,2.823,0.000,0,260.5491458
1.350,2.828,0.158,2.434,0.000,0,260.5905858
1.367,2.864,-0.498,3.171,0.000,0,260.5905858
1.384,2.898,-0.387,3.095,0.000,0,260.6458391
1.400,2.933,0.375,2.374,0.000,0,260.5491458
1.417,2.967,-0.034,2.815,0.000,0,260.5491458
1.434,3.003,-0.321,3.206,0.000,0,260.4662654
1.450,3.038,-16.904,19.747,0.000,0,260.4248252
1.467,3.073,0.381,2.588,0.000,0,260.4248252
1.484,3.108,0.238,2.754,0.000,0,260.3833848
1.500,3.142,-0.017,3.070,0.000,0,260.3419443
1.517,3.178,-0.110,3.159,0.000,0,260.3419443
1.534,3.213,0.070,3.053,0.000,0,260.2590632
1.550,3.247,-0.319,3.476,0.000,0,260.3005038
1.567,3.282,0.073,3.099,0.000,0,260.2590632
1.584,3.317,0.084,3.139,0.000,0,260.1761817
1.600,3.352,-20.569,23.857,0.000,0,260.2176225
1.617,3.388,0.180,3.111,0.000,0,260.1761817
1.634,3.422,0.416,2.938,0.000,0,260.1347409
1.650,3.457,-0.355,3.733,0.000,0,260.1347409
1.667,3.491,-0.114,3.529,0.000,0,260.0933
1.684,3.527,-0.057,3.513,0.000,0,260.1347409
1.700,3.561,-0.301,3.830,0.000,0,260.1347409
1.717,3.597,-0.237,3.778,0.000,0,260.0933
1.734,3.632,-0.048,3.627,0.000,0,260.051859
1.750,3.666,0.021,3.634,0.000,0,260.0933
1.767,3.702,-0.300,3.969,0.000,0,260.0933
1.784,3.736,-0.117,3.811,0.000,0,260.1347409
1.800,3.772,0.362,3.311,0.000,0,260.1347409
1.817,3.807,-0.044,3.805,0.000,0,260.0933
1.834,3.841,-0.434,4.232,0.000,0,260.1761817
1.850,3.876,-0.660,4.468,0.000,0,260.1347409
1.867,3.911,0.050,3.831,0.000,0,260.1347409
1.884,3.946,-0.174,4.144,0.000,0,260.0933
1.900,3.981,0.016,3.907,0.000,0,260.1761817
1.917,4.016,0.100,3.884,0.000,0,260.1347409
1.934,4.051,0.518,3.454,0.000,0,260.1347409
1.950,4.085,-0.323,4.347,0.000,0,260.0933
1.967,4.121,0.021,4.060,0.000,0,260.1347409
1.984,4.155,-0.399,4.502,0.000,0,260.1347409
2.000,4.191,0.618,3.491,0.000,0,260.0933
2.017,4.226,-0.345,4.517,0.000,0,260.0933
2.034,4.260,0.121,4.046,0.000,0,260.1347409
2.050,4.296,-0.105,4.382,0.000,0,260.0933
2.067,4.330,0.186,4.112,0.000,0,260.0933
2.084,4.365,0.004,4.299,0.000,0,260.1347409
2.100,4.399,0.095,4.241,0.000,0,260.1347409
2.117,4.435,-0.313,4.697,0.000,0,260.0933
2.134,4.470,-0.184,4.610,0.000,0,260.1347409
2.150,4.505,-0.228,4.728,0.000,0,260.0933
2.167,4.540,0.340,4.126,0.000,0,260.1347409
2.184,4.574,-0.084,4.574,0.000,0,260.0933
2.200,4.609,0.055,4.512,0.000,0,260.0933
2.217,4.644,0.435,4.147,0.000,0,260.1347409
2.234,4.679,0.235,4.372,0.000,0,260.1347409
2.251,4.715,0.094,4.559,0.000,0,260.1347409
2.267,4.749,0.061,4.610,0.000,0,260.1347409
2.284,4.784,-0.043,4.774,0.000,0,260.1347409
2.301,4.818,0.357,4.360,0.000,0,260.1761817
2.317,4.854,-0.170,4.951,0.000,0,260.1761817
2.334,4.889,0.098,4.732,0.000,0,260.2176225
2.351,4.924,-0.024,4.941,0.000,0,260.1347409
2.367,4.959,0.279,4.573,0.000,0,260.1761817
2.384,4.993,-0.385,5.329,0.000,0,260.1347409
2.401,5.028,0.173,4.766,0.000,0,260.1347409
2.417,5.063,0.227,4.764,0.000,0,260.1347409
2.434,5.099,0.227,4.764,0.000,0,260.1347409
2.451,5.134,0.154,4.895,0.000,0,260.1761817
2.467,5.168,-0.145,5.192,0.000,0,260.1761817
2.484,5.203,-0.471,5.574,0.000,0,260.1347409
2.501,5.238,0.476,4.635,0.000,0,260.1761817
2.517,5.273,-0.116,5.300,0.000,0,260.1761817
2.534,5.309,-0.025,5.233,0.000,0,260.1761817
2.551,5.343,0.384,4.868,0.000,0,260.3005038
2.567,5.378,-0.077,5.374,0.000,0,260.3005038
2.584,5.412,0.152,5.108,0.000,0,260.2590632
2.601,5.448,-0.102,5.447,0.000,0,260.2590632
2.617,5.482,-0.220,5.565,0.000,0,260.2590632
2.634,5.517,-0.271,5.644,0.000,0,260.2590632
2.651,5.553,-0.306,5.704,0.000,0,260.2590632
2.667,5.587,-0.019,5.509,0.000,0,260.2590632
2.684,5.623,-0.282,5.754,0.000,0,260.2590632
2.701,5.657,0.434,5.078,0.000,0,260.2176225
2.717,5.692,0.122,5.448,0.000,0,260.2176225
2.734,5.727,0.165,5.484,0.000,0,260.2590632
2.751,5.762,0.308,5.385,0.000,0,260.3005038
2.767,5.797,-0.220,5.967,0.000,0,260.3005038
2.784,5.832,0.016,5.687,0.000,0,260.2590632
2.801,5.867,0.511,5.229,0.000,0,260.2590632
2.817,5.901,-0.259,6.090,0.000,0,260.2590632
2.834,5.936,0.103,5.707,0.000,0,260.3005038
2.851,5.972,0.258,5.626,0.000,0,260.3005038
2.867,6.006,0.032,5.855,0.000,0,260.3419443
2.884,6.042,-0.012,5.927,0.000,0,260.3005038
2.901,6.076,0.366,5.564,0.000,0,260.3419443
2.917,6.111,0.246,5.706,0.000,0,260.3419443
2.934,6.146,0.450,5.535,0.000,0,260.3419443
2.951,6.181,-0.338,6.391,0.000,0,260.3833848
2.967,6.216,0.234,5.891,0.000,0,260.3005038
2.984,6.251,-0.300,6.420,0.000,0,260.3419443
3.001,6.286,0.423,5.719,0.000,0,260.3419443
3.017,6.320,-0.056,6.229,0.000,0,260.2590632
3.034,6.356,0.274,5.931,0.000,0,260.3005038
3.051,6.391,0.253,6.002,0.000,0,260.2590632
3.067,6.425,1.370,4.904,0.000,0,260.3005038
3.084,6.461,0.209,6.107,0.000,0,260.3005038
3.101,6.495,-0.008,6.332,0.000,0,260.3005038
3.117,6.530,-0.092,6.458,0.000,0,260.3419443
3.134,6.566,0.319,6.116,0.000,0,260.3833848
3.151,6.600,0.360,6.116,0.000,0,260.3833848
3.167,6.635,0.212,6.249,0.000,0,260.4248252
3.184,6.670,-0.226,6.705,0.000,0,260.4248252
3.201,6.705,0.332,6.177,0.000,0,260.5077056
3.217,6.740,-0.012,6.515,0.000,0,260.5077056
3.234,6.775,-0.069,6.639,0.000,0,260.5077056
3.251,6.810,0.290,6.336,0.000,0,260.5077056
3.267,6.844,0.283,6.370,0.000,0,260.4662654
3.284,6.880,0.009,6.657,0.000,0,260.5077056
3.301,6.914,0.266,6.426,0.000,0,260.5077056
3.317,6.950,-0.168,6.900,0.000,0,260.5077056
3.334,6.985,0.179,6.550,0.000,0,260.5077056
3.351,7.019,0.403,6.457,0.000,0,260.5491458
3.367,7.054,0.078,6.802,0.000,0,260.5491458
3.384,7.089,-0.213,7.126,0.000,0,260.5491458
3.401,7.124,-0.245,7.130,0.000,0,260.5905858
3.417,7.158,0.212,6.707,0.000,0,260.5491458
3.434,7.194,-0.286,7.215,0.000,0,260.5905858
3.451,7.229,0.279,6.700,0.000,0,260.5491458
3.468,7.263,0.233,6.818,0.000,0,260.5491458
3.484,7.299,0.507,6.593,0.000,0,260.5491458
3.501,7.333,0.459,6.668,0.000,0,260.5077056
3.518,7.368,0.622,6.495,0.000,0,260.4662654
3.534,7.404,0.531,6.685,0.000,0,260.4662654
3.551,7.438,0.523,6.759,0.000,0,260.4248252
3.568,7.474,0.083,7.140,0.000,0,260.3833848
3.584,7.508,0.261,7.059,0.000,0,260.3419443
3.601,7.543,0.416,6.959,0.000,0,260.3419443
3.618,7.577,-0.266,7.629,0.000,0,260.3419443
3.634,7.613,0.684,6.745,0.000,0,260.3419443
3.651,7.648,0.377,7.068,0.000,0,260.3833848
3.668,7.683,0.155,7.352,0.000,0,260.3419443
3.684,7.718,0.532,7.009,0.000,0,260.3833848
3.701,7.752,-21.410,28.978,0.000,0,260.4248252
3.718,7.787,0.201,7.396,0.000,0,260.4248252
3.734,7.823,0.302,7.318,0.000,0,260.4662654
3.751,7.857,0.343,7.329,0.000,0,260.4662654
3.768,7.893,0.509,7.188,0.000,0,260.4662654
3.784,7.927,0.466,7.263,0.000,0,260.4662654
3.801,7.962,0.362,7.404,0.000,0,260.5077056
3.818,7.996,-0.182,7.996,0.000,0,260.4662654
3.834,8.032,0.933,6.943,0.000,0,260.3833848
3.851,8.067,-0.111,7.974,0.000,0,260.3833848
3.868,8.102,-0.111,7.974,0.000,0,260.3833848
3.884,8.137,0.020,7.905,0.000,0,260.3833848
3.901,8.171,0.584,7.360,0.000,0,260.3833848
3.918,8.207,0.698,7.285,0.000,0,260.3833848
3.934,8.242,-0.497,8.540,0.000,0,260.3833848
3.951,8.276,0.056,7.987,0.000,0,260.4662654
3.968,8.311,0.267,7.870,0.000,0,260.3833848
3.984,8.346,-0.163,8.312,0.000,0,260.3833848
4.001,8.381,0.145,8.036,0.000,0,260.3419443
4.018,8.416,0.016,8.197,0.000,0,260.4248252
4.034,8.451,0.190,8.087,0.000,0,260.3833848
4.051,8.486,0.056,8.265,0.000,0,260.3419443
4.068,8.521,-13.289,21.600,0.000,0,260.3419443
4.084,8.556,-21.474,29.869,0.000,0,260.3005038
4.101,8.590,0.034,8.293,0.000,0,260.3419443
4.117,8.626,0.445,7.982,0.000,0,260.3833848
4.134,8.662,0.553,7.903,0.000,0,260.4248252
4.151,8.696,-0.046,8.521,0.000,0,260.3833848
4.167,8.731,0.286,8.225,0.000,0,260.4662654
4.184,8.766,-0.149,8.796,0.000,0,260.3833848
4.201,8.801,-0.379,8.978,0.000,0,260.4248252
4.218,8.836,0.394,8.257,0.000,0,260.3833848
4.234,8.871,-0.070,8.759,0.000,0,260.3419443
4.251,8.906,-0.489,9.170,0.000,0,260.3419443
4.268,8.941,0.321,8.410,0.000,0,260.3833848
4.284,8.976,-0.408,9.211,0.000,0,260.3833848
4.301,9.010,0.554,8.245,0.000,0,260.4662654
4.318,9.046,0.740,8.063,0.000,0,260.4662654
4.334,9.081,0.524,8.304,0.000,0,260.4662654
4.351,9.115,0.261,8.620,0.000,0,260.5077056
4.368,9.151,0.147,8.788,0.000,0,260.5077056
4.384,9.185,-0.209,9.123,0.000,0,260.5491458
4.401,9.221,0.209,8.818,0.000,0,260.5491458
4.418,9.255,0.689,8.334,0.000,0,260.5905858
4.434,9.290,0.093,8.959,0.000,0,260.5077056
4.451,9.325,0.392,8.744,0.000,0,260.5077056
4.468,9.360,0.082,9.032,0.000,0,260.4248252
4.484,9.395,0.478,8.692,0.000,0,260.3833848
4.501,9.429,0.544,8.698,0.000,0,260.3833848
4.518,9.465,0.412,8.904,0.000,0,260.3833848
4.534,9.500,0.350,8.992,0.000,0,260.3005038
4.551,9.535,0.091,9.257,0.000,0,260.3005038
4.568,9.570,0.318,9.117,0.000,0,260.2590632
4.584,9.604,0.176,9.255,0.000,0,260.3005038
4.601,9.639,0.353,9.122,0.000,0,260.2590632
4.618,9.674,0.704,8.788,0.000,0,260.3005038
4.634,9.709,-0.276,9.841,0.000,0,260.2590632
4.651,9.745,-0.069,9.629,0.000,0,260.3005038
4.668,9.779,0.719,8.853,0.000,0,260.3005038
4.684,9.814,-0.015,9.685,0.000,0,260.2590632
4.701,9.848,-0.017,9.710,0.000,0,260.3419443
4.718,9.884,-0.326,10.036,0.000,0,260.3419443
4.734,9.919,0.807,8.850,0.000,0,260.3833848
4.751,9.954,0.328,9.373,0.000,0,260.3419443
4.768,9.989,0.212,9.539,0.000,0,260.3833848
4.784,10.023,0.561,9.211,0.000,0,260.4248252
4.801,10.059,0.027,9.722,0.000,0,260.4248252
4.818,10.093,-0.074,9.958,0.000,0,260.4248252
4.834,10.128,0.344,9.548,0.000,0,260.4662654
4.851,10.164,0.040,9.823,0.000,0,260.4662654
4.868,10.198,0.392,9.560,0.000,0,260.5077056
4.884,10.233,0.603,9.383,0.000,0,260.4662654
4.901,10.268,0.203,9.824,0.000,0,260.5077056
4.918,10.303,0.473,9.575,0.000,0,260.5077056
4.934,10.338,0.464,9.630,0.000,0,260.4662654
4.951,10.373,-0.238,10.335,0.000,0,260.5077056
4.968,10.408,0.365,9.793,0.000,0,260.5077056
4.984,10.442,0.417,9.770,0.000,0,260.5491458
5.001,10.478,0.124,10.090,0.000,0,260.5077056
5.018,10.512,0.760,9.522,0.000,0,260.5077056
5.034,10.547,0.799,9.498,0.000,0,260.5077056
5.051,10.582,-0.004,10.306,0.000,0,260.5077056
5.068,10.617,0.485,9.856,0.000,0,260.5905858
5.084,10.653,0.115,10.290,0.000,0,260.5905858
5.101,10.687,0.765,9.693,0.000,0,260.5491458
5.118,10.722,0.112,10.332,0.000,0,260.5905858
5.134,10.757,0.344,10.142,0.000,0,260.5491458
5.151,10.792,-18.045,28.535,0.000,0,260.5077056
5.168,10.827,0.267,10.309,0.000,0,260.5077056
5.184,10.862,0.267,10.309,0.000,0,260.5077056
5.201,10.897,-0.099,10.753,0.000,0,260.5077056
5.218,10.931,0.662,10.064,0.000,0,260.5491458
5.234,10.966,0.541,10.154,0.000,0,260.5077056
5.251,11.002,1.056,9.630,0.000,0,260.5077056
5.268,11.036,0.312,10.463,0.000,0,260.5077056
5.284,11.072,0.379,10.378,0.000,0,260.5491458
5.301,11.106,0.762,10.067,0.000,0,260.5491458
5.318,11.141,0.038,10.754,0.000,0,260.5077056
5.334,11.175,-0.257,11.193,0.000,0,260.5077056
5.351,11.211,-0.216,11.199,0.000,0,260.5491458
5.368,11.246,-0.288,11.250,0.000,0,260.5077056
5.384,11.281,0.112,10.875,0.000,0,260.5077056
5.401,11.316,0.078,11.000,0.000,0,260.5905858
5.418,11.350,0.687,10.422,0.000,0,260.5905858
5.434,11.386,0.605,10.532,0.000,0,260.4248252
5.451,11.421,0.134,11.075,0.000,0,260.2590632
5.468,11.455,0.637,10.618,0.000,0,260.1761817
5.484,11.491,0.556,10.739,0.000,0,260.0933
5.501,11.525,0.056,11.269,0.000,0,260.0933
5.518,11.560,0.264,11.122,0.000,0,260.051859
5.534,11.596,0.399,11.010,0.000,0,260.051859
5.551,11.630,0.694,10.763,0.000,0,260.0933
5.568,11.665,-21.408,32.916,0.000,0,260.0933
5.584,11.699,0.781,10.817,0.000,0,260.051859
5.601,11.735,0.496,11.042,0.000,0,260.0933
5.618,11.770,0.873,10.705,0.000,0,260.051859
5.634,11.805,0.485,11.170,0.000,0,260.051859
5.651,11.840,0.548,11.159,0.000,0,260.0933
5.668,11.874,0.230,11.471,0.000,0,260.1347409
5.684,11.910,0.399,11.365,0.000,0,260.1347409
5.701,11.944,0.788,10.973,0.000,0,260.2176225
5.718,11.979,0.528,11.280,0.000,0,260.1761817
5.734,12.015,0.460,11.321,0.000,0,260.2176225
5.751,12.049,0.855,10.959,0.000,0,260.3005038
5.768,12.084,0.503,11.366,0.000,0,260.3005038
5.784,12.119,-0.056,11.975,0.000,0,260.3419443
5.801,12.154,0.774,11.184,0.000,0,260.4248252
5.818,12.188,0.729,11.226,0.000,0,260.4662654
5.834,12.224,0.522,11.432,0.000,0,260.5077056
5.851,12.259,0.575,11.432,0.000,0,260.5491458
5.868,12.293,0.059,11.982,0.000,0,260.5491458
5.884,12.329,-16.179,28.259,0.000,0,260.4662654
5.901,12.363,0.455,11.718,0.000,0,260.3833848
5.918,12.398,0.577,11.544,0.000,0,260.3833848
5.935,12.432,1.175,11.037,0.000,0,260.3833848
5.951,12.468,0.784,11.515,0.000,0,260.3419443
5.968,12.504,0.601,11.643,0.000,0,260.3005038
5.985,12.538,1.284,11.054,0.000,0,260.2590632
6.001,12.573,1.398,10.976,0.000,0,260.2590632
6.018,12.607,0.585,11.834,0.000,0,260.2590632
6.035,12.643,0.482,11.973,0.000,0,260.3005038
6.051,12.678,0.392,12.067,0.000,0,260.3005038
6.068,12.713,0.289,12.229,0.000,0,260.3005038
6.085,12.748,0.626,11.923,0.000,0,260.3419443
6.101,12.782,0.469,12.105,0.000,0,260.4248252
6.118,12.817,0.595,11.991,0.000,0,260.4248252
6.135,12.852,0.424,12.190,0.000,0,260.4662654
6.151,12.887,0.635,12.034,0.000,0,260.4662654
6.168,12.923,0.732,11.971,0.000,0,260.5077056
6.185,12.957,0.194,12.533,0.000,0,260.5491458
6.201,12.992,0.433,12.310,0.000,0,260.5077056
6.218,13.026,0.248,12.470,0.000,0,260.5077056
6.235,13.062,0.919,11.863,0.000,0,260.5905858
6.251,13.097,-0.045,12.888,0.000,0,260.5905858
6.268,13.131,0.471,12.440,0.000,0,260.5077056
6.285,13.167,0.419,12.560,0.000,0,260.5905858
6.301,13.201,0.441,12.566,0.000,0,260.5491458
6.318,13.237,0.280,12.698,0.000,0,260.5905858
6.335,13.271,0.280,12.698,0.000,0,260.4248252
6.351,13.306,0.087,12.948,0.000,0,260.2590632
6.368,13.341,0.379,12.728,0.000,0,260.1347409
6.385,13.376,0.111,13.094,0.000,0,260.0933
6.401,13.411,0.437,12.765,0.000,0,260.1347409
6.418,13.446,1.434,11.832,0.000,0,260.1761817
6.435,13.481,0.452,12.816,0.000,0,260.2176225
6.451,13.516,0.415,12.870,0.000,0,260.3419443
6.468,13.550,0.574,12.770,0.000,0,260.5077056
6.485,13.586,0.864,12.454,0.000,0,260.5905858
6.501,13.620,0.736,12.634,0.000,0,260.1761817
6.518,13.656,0.799,12.659,0.000,0,260.0104179
6.535,13.690,0.565,12.901,0.000,0,260.051859
6.551,13.725,0.690,12.863,0.000,0,260.1761817
6.568,13.761,0.703,12.867,0.000,0,260.2176225
6.585,13.795,0.396,13.133,0.000,0,260.3833848
6.601,13.831,-0.124,13.647,0.000,0,260.4662654
6.618,13.865,0.854,12.681,0.000,0,260.3005038
6.635,13.900,-0.291,13.987,0.000,0,259.9275354
6.651,13.935,0.526,13.282,0.000,0,259.9275354
6.668,13.970,0.396,13.423,0.000,0,260.051859
6.685,14.005,0.259,13.576,0.000,0,260.2590632
6.701,14.040,0.251,13.547,0.000,0,260.3419443
6.718,14.075,1.096,12.754,0.000,0,260.4662654
6.735,14.109,0.345,13.481,0.000,0,260.5491458
6.751,14.144,0.412,13.429,0.000,0,260.4662654
6.768,14.180,0.456,13.452,0.000,0,260.4248252
6.785,14.214,0.593,13.333,0.000,0,260.3419443
6.801,14.249,-0.049,14.024,0.000,0,260.3005038
6.818,14.284,0.153,13.859,0.000,0,260.2590632
6.835,14.319,0.681,13.395,0.000,0,260.1761817
6.851,14.354,1.103,13.057,0.000,0,260.2176225
6.868,14.389,0.447,13.711,0.000,0,260.1347409
6.885,14.424,0.592,13.651,0.000,0,260.2590632
6.901,14.458,0.342,13.887,0.000,0,260.3833848
6.918,14.494,0.678,13.556,0.000,0,260.5077056
6.935,14.528,0.662,13.581,0.000,0,260.4248252
6.951,14.564,0.291,14.053,0.000,0,260.3419443
6.968,14.599,0.363,14.045,0.000,0,260.2176225
6.985,14.633,0.490,13.958,0.000,0,260.1761817
7.001,14.668,0.876,13.597,0.000,0,260.1347409
7.018,14.703,0.696,13.801,0.000,0,260.1761817
7.035,14.738,0.898,13.601,0.000,0,260.3005038
7.051,14.774,0.968,13.555,0.000,0,260.3419443
7.068,14.808,-20.262,34.838,0.000,0,260.3005038
7.085,14.843,1.131,13.465,0.000,0,260.2590632
7.101,14.878,0.480,14.190,0.000,0,260.2590632
7.118,14.913,0.570,14.106,0.000,0,260.1347409
7.135,14.947,0.804,13.921,0.000,0,260.1761817
7.152,14.983,0.252,14.558,0.000,0,260.051859
7.168,15.018,0.784,14.027,0.000,0,260.051859
7.185,15.052,0.401,14.489,0.000,0,260.0104179
7.202,15.088,0.698,14.200,0.000,0,259.9275354
7.218,15.122,0.510,14.480,0.000,0,259.9689767
7.235,15.157,0.988,13.986,0.000,0,259.9275354
7.252,15.192,0.985,14.053,0.000,0,259.9275354
7.268,15.227,1.026,14.007,0.000,0,260.0104179
7.285,15.263,0.464,14.591,0.000,0,260.1347409
7.302,15.297,0.904,14.141,0.000,0,260.3005038
7.318,15.332,-0.002,15.112,0.000,0,260.4248252
7.335,15.366,0.587,14.530,0.000,0,260.5491458
7.352,15.402,0.182,14.927,0.000,0,260.5491458
7.368,15.437,0.417,14.747,0.000,0,260.3833848
7.385,15.472,0.316,14.872,0.000,0,260.3005038
7.402,15.507,0.513,14.735,0.000,0,260.2590632
7.418,15.541,0.513,14.735,0.000,0,260.2176225
7.435,15.576,0.544,14.807,0.000,0,260.1347409
7.452,15.612,0.452,14.951,0.000,0,260.2176225
7.468,15.646,0.774,14.611,0.000,0,260.2176225
7.485,15.682,0.855,14.581,0.000,0,260.2176225
7.502,15.716,0.592,14.840,0.000,0,260.2176225
7.518,15.751,0.396,15.115,0.000,0,260.1347409
7.535,15.785,0.969,14.586,0.000,0,260.0933
7.552,15.821,0.645,14.979,0.000,0,260.0104179
7.568,15.856,-3.725,19.387,0.000,0,260.0933
7.585,15.890,-17.725,33.438,0.000,0,260.2590632
7.602,15.926,1.014,14.661,0.000,0,260.3833848
7.618,15.960,0.396,15.322,0.000,0,260.5077056
7.635,15.996,0.665,15.083,0.000,0,260.4662654
7.652,16.031,0.606,15.141,0.000,0,260.3419443
7.668,16.065,0.881,14.961,0.000,0,260.3005038
7.685,16.100,1.046,14.818,0.000,0,260.2590632
7.702,16.135,0.797,15.060,0.000,0,260.2176225
7.718,16.170,0.773,15.156,0.000,0,260.1761817
7.735,16.205,0.474,15.481,0.000,0,260.1347409
7.752,16.240,0.543,15.531,0.000,0,260.0933
7.768,16.275,0.645,15.457,0.000,0,260.051859
7.785,16.309,0.772,15.327,0.000,0,259.9689767
7.802,16.345,1.169,14.897,0.000,0,259.9689767
7.818,16.379,0.533,15.640,0.000,0,259.9275354
7.835,16.415,0.823,15.420,0.000,0,259.9689767
7.852,16.450,1.072,15.206,0.000,0,260.051859
7.868,16.484,1.342,14.978,0.000,0,260.0104179
7.885,16.519,1.380,15.039,0.000,0,260.0104179
7.902,16.554,0.781,15.588,0.000,0,260.0104179
7.918,16.590,1.022,15.386,0.000,0,260.051859
7.935,16.624,0.761,15.723,0.000,0,260.051859
7.952,16.659,0.875,15.619,0.000,0,260.0933
7.968,16.694,0.586,15.910,0.000,0,260.1347409
7.985,16.729,0.580,15.946,0.000,0,260.1347409
8.002,16.764,0.579,15.994,0.000,0,260.051859
8.018,16.799,1.253,15.351,0.000,0,260.0933
8.035,16.834,0.718,15.903,0.000,0,260.0933
8.052,16.869,0.861,15.790,0.000,0,260.0933
8.068,16.903,-16.140,32.869,0.000,0,260.0933
8.085,16.939,1.349,15.383,0.000,0,260.0933
8.102,16.973,1.123,15.612,0.000,0,260.051859
8.118,17.008,0.743,16.036,0.000,0,260.051859
8.135,17.043,0.437,16.416,0.000,0,260.051859
8.152,17.078,0.939,15.889,0.000,0,260.0933
8.168,17.113,0.359,16.504,0.000,0,260.0933
8.185,17.148,0.778,16.119,0.000,0,260.0933
