CO2 Time,Total Time,Cum. Inj Water at inlet,Cum. Prod Water ,Cum Oil prod. ,Cum. Inj CO2,Cum. Prod Gas,Pressure
(hrs),hrs,(rml),ml,(sep_ml),(rml),(std.cc),atm
0.0000,530.6367,698.3022,529.9648,142.1700,0.0000,0.0000,252.0563
0.0167,530.6533,698.3022,529.9448,142.1700,0.0356,0.0000,252.0290
0.0333,530.6700,698.3022,530.2648,142.1700,0.0702,0.0000,252.0290
0.0500,530.6867,698.3022,530.1748,142.1700,0.1047,0.0000,252.0700
0.0667,530.7033,698.3022,530.0648,142.1700,0.1393,0.0000,252.0700
0.0833,530.7200,698.3022,530.3348,142.1700,0.1749,0.0000,252.0700
0.1000,530.7367,698.3022,530.1048,142.1700,0.2095,0.0000,252.0836
0.1167,530.7533,698.3022,530.5248,142.1700,0.2451,0.0000,252.0836
0.1333,530.7700,698.3022,530.1448,142.1700,0.2797,0.0000,252.0972
0.1500,530.7867,698.3022,530.0248,142.1700,0.3142,0.0000,252.1654
0.1667,530.8033,698.3022,529.9248,142.1700,0.3499,0.0000,252.1245
0.1833,530.8200,698.3022,530.3348,142.1700,0.3844,0.0000,252.1927
0.2000,530.8367,698.3022,530.1548,142.1700,0.4200,0.0000,252.2200
0.2167,530.8533,698.3022,530.1748,142.1700,0.4546,0.0000,252.2336
0.2333,530.8700,698.3022,530.1548,142.1700,0.4892,0.0000,252.2063
0.2500,530.8867,698.3022,530.1048,142.1700,0.5237,0.0000,252.1927
0.2667,530.9033,698.3022,530.2348,142.1700,0.5593,0.0000,252.2609
0.2833,530.9200,698.3022,530.3448,142.1700,0.5939,0.0000,252.2472
0.3000,530.9367,698.3022,530.2548,142.1700,0.6285,0.0000,252.2609
0.3167,530.9533,698.3022,530.0448,142.1700,0.6641,0.0000,252.3154
0.3333,530.9700,698.3022,530.2348,142.1700,0.6987,0.0000,252.3290
0.3500,530.9867,698.3022,530.2048,142.1700,0.7332,0.0000,252.3836
0.3667,531.0033,698.3022,530.2148,142.1700,0.7688,0.0000,252.3699
0.3833,531.0200,698.3022,529.8248,142.1700,0.8034,0.0000,252.3836
0.4000,531.0367,698.3022,530.1448,142.1700,0.8380,0.0000,252.3427
0.4167,531.0533,698.3022,530.3348,142.1700,0.8725,0.0000,252.3563
0.4333,531.0700,698.3022,530.1348,142.1700,0.9082,0.0000,252.4245
0.4500,531.0867,698.3022,530.2948,142.1700,0.9438,0.0000,252.4245
0.4667,531.1033,698.3022,530.2648,142.1700,0.9783,0.0000,252.4245
0.4833,531.1200,698.3022,530.2748,142.1700,1.0129,0.0000,252.4790
0.5000,531.1367,698.3022,530.2448,142.1700,1.0475,0.0000,252.4245
0.5167,531.1533,698.3022,530.3648,142.1700,1.0831,0.0000,252.4518
0.5333,531.1700,698.3022,530.3048,142.1700,1.1177,0.0000,252.5063
0.5500,531.1867,698.3022,530.2348,142.1700,1.1533,0.0000,252.5199
0.5667,531.2033,698.3022,530.1148,142.1700,1.1878,0.0000,252.5199
0.5833,531.2200,698.3022,530.1048,142.1700,1.2224,0.0000,252.5472
0.6000,531.2367,698.3022,530.2348,142.1700,1.2570,0.0000,252.5336
0.6167,531.2533,698.3022,530.2848,142.1700,1.2926,0.0000,252.5472
0.6333,531.2700,698.3022,530.1048,142.1700,1.3271,0.0000,252.5336
0.6500,531.2867,698.3022,530.4548,142.1700,1.3628,0.0000,252.4790
0.6667,531.3033,698.3022,530.5848,142.1700,1.3973,0.0000,252.4245
0.6833,531.3200,698.3022,530.3448,142.1700,1.4319,0.0000,252.3836
0.7000,531.3367,698.3022,530.5448,142.1700,1.4675,0.0000,252.3427
0.7167,531.3533,698.3022,530.7548,142.1700,1.5021,0.0000,252.3018
0.7333,531.3700,698.3022,530.5348,142.1700,1.5366,0.0000,252.3154
0.7500,531.3867,698.3022,530.9248,142.1700,1.5712,0.0000,252.2472
0.7667,531.4033,698.3022,530.8248,142.1700,1.6068,0.0000,252.2336
0.7833,531.4200,698.3022,530.8348,142.1700,1.6414,0.0000,252.2472
0.8000,531.4367,698.3022,531.2848,142.1700,1.6770,0.0000,252.2336
0.8167,531.4533,698.3022,531.3148,142.1700,1.7116,0.0000,252.1654
0.8333,531.4700,698.3022,531.4048,142.1700,1.7461,0.0000,252.1654
0.8500,531.4867,698.3022,531.3448,142.1700,1.7807,0.0000,252.1245
0.8667,531.5033,698.3022,531.2448,142.1700,1.8163,0.0000,252.1790
0.8833,531.5200,698.3022,531.2248,142.1700,1.8509,0.0000,252.0700
0.9000,531.5367,698.3022,531.3648,142.1700,1.8865,0.0000,252.0563
0.9167,531.5533,698.3022,531.7048,142.1700,1.9211,0.0000,252.0563
0.9333,531.5700,698.3022,531.5848,142.1700,1.9556,0.0000,252.0290
0.9503,531.5869,698.3022,531.7748,142.1700,1.9902,0.0000,252.0018
0.9669,531.6036,698.3022,531.7448,142.1700,2.0258,0.0000,251.9881
0.9836,531.6203,698.3022,531.8048,142.1700,2.0614,0.0000,251.9336
1.0003,531.6369,698.3022,531.9248,142.1700,2.0960,0.0000,251.9336
1.0169,531.6536,698.3022,531.8448,142.1700,2.1306,0.0000,251.9200
1.0336,531.6703,698.3022,532.2548,142.1700,2.1651,0.0000,251.8927
1.0503,531.6869,698.3022,532.2448,142.1700,2.2007,0.0000,251.8791
1.0669,531.7036,698.3022,532.3248,142.1700,2.2353,0.0000,251.8927
1.0836,531.7203,698.3022,532.3148,142.1700,2.2709,0.0000,251.8109
1.1003,531.7369,698.3022,532.4148,142.1700,2.3055,0.0000,251.8381
1.1169,531.7536,698.3022,532.4148,142.1700,2.3400,0.0000,251.7836
1.1336,531.7703,698.3022,532.5848,142.1700,2.3746,0.0000,251.7154
1.1503,531.7869,698.3022,532.8448,142.1700,2.4102,0.0000,251.7018
1.1669,531.8036,698.3022,532.8848,142.1700,2.4448,0.0000,251.6881
1.1836,531.8203,698.3022,532.8848,142.1700,2.4804,0.0000,251.6336
1.2003,531.8369,698.3022,532.9448,142.1700,2.5150,0.0000,251.6336
1.2169,531.8536,698.3022,533.0348,142.1700,2.5495,0.0000,251.5927
1.2336,531.8703,698.3022,533.1248,142.1700,2.5841,0.0000,251.6063
1.2503,531.8869,698.3022,533.1048,142.1700,2.6197,0.0000,251.5927
1.2669,531.9036,698.3022,533.2048,142.1700,2.6543,0.0000,251.5654
1.2836,531.9203,698.3022,533.2348,142.1700,2.6889,0.0000,251.5654
1.3003,531.9369,698.3022,533.3548,142.1700,2.7245,0.0000,251.5927
1.3169,531.9536,698.3022,533.4148,142.1700,2.7590,0.0000,251.5381
1.3336,531.9703,698.3022,533.5948,142.1700,2.7946,0.0000,251.5654
1.3503,531.9869,698.3022,533.2648,142.1700,2.8292,0.0000,251.5245
1.3669,532.0036,698.3022,533.4648,142.1700,2.8638,0.0000,251.5654
1.3836,532.0203,698.3022,533.6248,142.1700,2.8983,0.0000,251.5381
1.4003,532.0369,698.3022,533.8148,142.1700,2.9340,0.0000,251.5654
1.4169,532.0536,698.3022,533.5348,142.1700,2.9685,0.0000,251.5927
1.4336,532.0703,698.3022,533.7948,142.1700,3.0041,0.0000,251.5245
1.4503,532.0869,698.3022,533.7848,142.1700,3.0387,0.0000,251.5245
1.4669,532.1036,698.3022,533.9048,142.1700,3.0733,0.0000,251.5109
1.4836,532.1203,698.3022,533.8448,142.1700,3.1078,0.0000,251.5245
1.5003,532.1369,698.3022,533.6348,142.1700,3.1435,0.0000,251.5518
1.5169,532.1536,698.3022,533.6848,142.1700,3.1780,0.0000,251.5381
1.5336,532.1703,698.3022,533.7548,142.1700,3.2136,0.0000,251.5245
1.5503,532.1869,698.3022,533.8248,142.1700,3.2482,0.0000,251.5381
1.5669,532.2036,698.3022,533.8748,142.1700,3.2828,0.0000,251.5381
1.5836,532.2203,698.3022,534.0948,142.1700,3.3184,0.0000,251.5381
1.6003,532.2369,698.3022,533.8148,142.1700,3.3530,0.0000,251.5381
1.6169,532.2536,698.3022,533.5648,142.1700,3.3875,0.0000,251.5245
1.6336,532.2703,698.3022,533.6548,142.1700,3.4231,0.0000,251.5518
1.6503,532.2869,698.3022,533.7448,142.1700,3.4577,0.0000,251.5109
1.6669,532.3036,698.3022,533.9248,142.1700,3.4923,0.0000,251.5109
1.6836,532.3203,698.3022,533.6248,142.1700,3.5279,0.0000,251.5245
1.7003,532.3369,698.3022,533.8948,142.1700,3.5624,0.0000,251.5109
1.7169,532.3536,698.3022,534.0748,142.1700,3.5970,0.0000,251.5245
1.7336,532.3703,698.3022,534.0548,142.1700,3.6316,0.0000,251.5381
1.7503,532.3869,698.3022,534.0248,142.1700,3.6672,0.0000,251.6336
1.7669,532.4036,698.3022,533.8348,142.1700,3.7028,0.0000,251.5381
1.7836,532.4203,698.3022,534.0148,142.1700,3.7374,0.0000,251.5791
1.8003,532.4369,698.3022,534.1248,142.1700,3.7719,0.0000,251.6200
1.8169,532.4536,698.3022,534.1148,142.1700,3.8065,0.0000,251.6063
1.8336,532.4703,698.3022,533.9448,142.1700,3.8411,0.0000,251.6336
1.8503,532.4869,698.3022,534.0048,142.1700,3.8767,0.0000,251.6472
1.8669,532.5036,698.3022,534.0148,142.1700,3.9123,0.0000,251.6609
1.8836,532.5203,698.3022,533.9748,142.1700,3.9469,0.0000,251.7154
1.9003,532.5369,698.3022,533.9648,142.1700,3.9814,0.0000,251.6336
1.9169,532.5536,698.3022,533.8048,142.1700,4.0160,0.0000,251.7291
1.9336,532.5703,698.3022,533.7648,142.1700,4.0516,0.0000,251.7154
1.9503,532.5869,698.3022,533.9448,142.1700,4.0862,0.0000,251.7427
1.9669,532.6036,698.3022,534.0648,142.1700,4.1218,0.0000,251.7018
1.9836,532.6203,698.3022,533.9548,142.1700,4.1564,0.0000,251.7836
2.0003,532.6369,698.3022,533.8248,142.1700,4.1909,0.0000,251.7427
2.0169,532.6536,698.3022,533.8948,142.1700,4.2255,0.0000,251.7154
2.0336,532.6703,698.3022,533.9448,142.1700,4.2611,0.0000,251.7427
2.0503,532.6869,698.3022,533.8148,142.1700,4.2957,0.0000,251.7836
2.0669,532.7036,698.3022,534.0048,142.1700,4.3302,0.0000,251.7700
2.0836,532.7203,698.3022,534.0548,142.1700,4.3659,0.0000,251.7563
2.1003,532.7369,698.3022,533.7548,142.1700,4.4004,0.0000,251.7972
2.1169,532.7536,698.3022,533.9215,142.1700,4.4350,0.0000,251.7563
2.1336,532.7703,698.3022,533.7248,142.1700,4.4706,0.0000,251.7972
2.1503,532.7869,698.3022,533.9848,142.1700,4.5052,0.0000,251.7700
2.1669,532.8036,698.3022,534.0048,142.1700,4.5397,0.0000,251.8245
2.1839,532.8206,698.3022,533.0748,142.1700,4.5753,0.0000,251.7972
2.2006,532.8372,698.3022,533.9348,142.1700,4.6099,0.0000,251.8109
2.2172,532.8539,698.3022,533.8282,142.1700,4.6455,0.0000,251.7700
2.2339,532.8706,698.3022,534.0448,142.1700,4.6801,0.0000,251.8109
2.2506,532.8872,698.3022,534.0448,142.1700,4.7147,0.0000,251.8109
2.2672,532.9039,698.3022,533.8648,142.1700,4.7492,0.0000,251.8109
2.2839,532.9206,698.3022,534.1248,142.1700,4.7848,0.0000,251.7972
2.3006,532.9372,698.3022,534.2048,142.1700,4.8194,0.0000,251.7563
2.3172,532.9539,698.3022,534.2148,142.1700,4.8550,0.0000,251.8109
2.3339,532.9706,698.3022,534.1348,142.1700,4.8896,0.0000,251.7836
2.3506,532.9872,698.3022,533.8848,142.1700,4.9242,0.0000,251.8518
2.3672,533.0039,698.3022,534.0548,142.1700,4.9587,0.0000,251.8518
2.3839,533.0206,698.3022,534.0448,142.1700,4.9943,0.0000,251.8654
2.4006,533.0372,698.3022,533.9248,142.1700,5.0289,0.0000,251.8381
2.4172,533.0539,698.3022,534.0248,142.1700,5.0645,0.0000,251.8518
2.4339,533.0706,698.3022,533.8048,142.1700,5.1001,0.0000,251.8927
2.4506,533.0872,698.3022,534.1448,142.1700,5.1347,0.0000,251.9063
2.4672,533.1039,698.3022,533.8848,142.1700,5.1693,0.0000,251.9200
2.4839,533.1206,698.3022,533.8048,142.1700,5.2049,0.0000,251.9063
2.5006,533.1372,698.3022,534.0048,142.1700,5.2394,0.0000,251.9200
2.5172,533.1539,698.3022,533.8248,142.1700,5.2751,0.0000,251.9745
2.5339,533.1706,698.3022,533.8648,142.1700,5.3096,0.0000,251.9336
2.5506,533.1872,698.3022,534.1848,142.1700,5.3442,0.0000,251.9609
2.5672,533.2039,698.3022,533.7348,142.1700,5.3788,0.0000,251.9200
2.5839,533.2206,698.3022,533.8748,142.1700,5.4144,0.0000,251.9745
2.6006,533.2372,698.3022,533.7748,142.1700,5.4489,0.0000,252.0018
2.6172,533.2539,698.3022,534.0648,142.1700,5.4846,0.0000,252.0154
2.6339,533.2706,698.3022,533.9248,142.1700,5.5191,0.0000,252.0290
2.6506,533.2872,698.3022,533.9248,142.1700,5.5537,0.0000,252.0154
2.6672,533.3039,698.3022,534.0048,142.1700,5.5883,0.0000,252.0290
2.6839,533.3206,698.3022,533.9948,142.1700,5.6239,0.0000,252.0427
2.7006,533.3372,698.3022,534.0548,142.1700,5.6584,0.0000,252.0700
2.7172,533.3539,698.3022,533.9348,142.1700,5.6940,0.0000,252.0563
2.7339,533.3706,698.3022,534.0448,142.1700,5.7286,0.0000,252.0836
2.7506,533.3872,698.3022,533.8948,142.1700,5.7632,0.0000,252.0972
2.7672,533.4039,698.3022,534.0348,142.1700,5.7988,0.0000,252.0972
2.7839,533.4206,698.3022,533.7248,142.1700,5.8334,0.0000,252.0972
2.8006,533.4372,698.3022,533.8948,142.1700,5.8679,0.0000,252.1518
2.8172,533.4539,698.3022,534.0048,142.1700,5.9025,0.0000,252.1109
2.8339,533.4706,698.3022,533.8848,142.1700,5.9381,0.0000,252.2063
2.8506,533.4872,698.3022,533.7348,142.1700,5.9727,0.0000,252.1381
2.8672,533.5039,698.3022,534.0848,142.1700,6.0083,0.0000,252.1109
2.8839,533.5206,698.3022,534.0148,142.1700,6.0429,0.0000,252.1790
2.9006,533.5372,698.3022,533.7548,142.1700,6.0774,0.0000,252.1518
2.9172,533.5539,698.3022,534.0148,142.1700,6.1120,0.0000,252.1790
2.9339,533.5706,698.3022,534.0248,142.1700,6.1476,0.0000,252.1790
2.9506,533.5872,698.3022,533.8048,142.1700,6.1832,0.0000,252.1790
2.9672,533.6039,698.3022,533.9048,142.1700,6.2178,0.0000,252.1790
2.9839,533.6206,698.3022,533.8648,142.1700,6.2523,0.0000,252.1381
3.0006,533.6372,698.3022,534.1548,142.1700,6.2869,0.0000,252.1245
3.0172,533.6539,698.3022,533.7048,142.1700,6.3225,0.0000,252.1518
3.0339,533.6706,698.3022,533.9548,142.1700,6.3571,0.0000,252.1654
3.0506,533.6872,698.3022,533.9048,142.1700,6.3927,0.0000,252.1654
3.0672,533.7039,698.3022,534.0048,142.1700,6.4273,0.0000,252.1927
3.0839,533.7206,698.3022,533.8248,142.1700,6.4618,0.0000,252.1927
3.1006,533.7372,698.3022,533.9648,142.1700,6.4964,0.0000,252.2200
3.1172,533.7539,698.3022,533.8348,142.1700,6.5320,0.0000,252.2609
3.1339,533.7706,698.3022,533.8248,142.1700,6.5666,0.0000,252.2472
3.1506,533.7872,698.3022,533.9348,142.1700,6.6012,0.0000,252.2745
3.1672,533.8039,698.3022,533.6348,142.1700,6.6368,0.0000,252.2609
3.1839,533.8206,698.3022,534.0048,142.1700,6.6713,0.0000,252.2745
3.2006,533.8372,698.3022,533.9448,142.1700,6.7070,0.0000,252.2881
3.2172,533.8539,698.3022,533.7348,142.1700,6.7415,0.0000,252.2745
3.2339,533.8706,698.3022,534.2548,142.1700,6.7761,0.0000,252.3290
3.2506,533.8872,698.3022,533.9848,142.1700,6.8106,0.0000,252.3699
3.2672,533.9039,698.3022,533.9448,142.1700,6.8463,0.0000,252.3290
3.2839,533.9206,698.3022,534.0148,142.1700,6.8808,0.0000,252.3154
3.3006,533.9372,698.3022,533.8448,142.1700,6.9164,0.0000,252.3563
3.3172,533.9539,698.3022,533.9248,142.1700,6.9510,0.0000,252.3563
3.3339,533.9706,698.3022,534.2348,142.1700,6.9856,0.0000,252.3836
3.3506,533.9872,698.3022,533.8948,142.1700,7.0201,0.0000,252.3699
3.3672,534.0039,698.3022,533.8948,142.1700,7.0558,0.0000,252.3972
3.3839,534.0206,698.3022,533.9148,142.1700,7.0903,0.0000,252.3836
3.4006,534.0372,698.3022,533.9648,142.1700,7.1259,0.0000,252.3972
3.4175,534.0542,698.3022,534.1248,142.1700,7.1605,0.0000,252.4109
3.4342,534.0708,698.3022,533.8248,142.1700,7.1951,0.0000,252.4518
3.4508,534.0875,698.3022,534.2748,142.1700,7.2296,0.0000,252.4381
3.4675,534.1042,698.3022,534.0148,142.1700,7.2653,0.0000,252.4245
3.4842,534.1208,698.3022,534.0248,142.1700,7.3009,0.0000,252.4109
3.5008,534.1375,698.3022,534.0448,142.1700,7.3354,0.0000,252.4381
3.5175,534.1542,698.3022,533.9148,142.1700,7.3700,0.0000,252.3972
3.5342,534.1708,698.3022,533.9148,142.1700,7.4046,0.0000,252.3836
3.5508,534.1875,698.3022,534.0748,142.1700,7.4402,0.0000,252.4109
3.5675,534.2042,698.3022,534.1948,142.1700,7.4747,0.0000,252.4109
3.5842,534.2208,698.3022,533.9748,142.1700,7.5093,0.0000,252.3972
3.6008,534.2375,698.3022,534.0348,142.1700,7.5449,0.0000,252.3699
3.6175,534.2542,698.3022,533.7548,142.1700,7.5795,0.0000,252.4245
3.6342,534.2708,698.3022,534.0848,142.1700,7.6141,0.0000,252.4654
3.6508,534.2875,698.3022,533.8248,142.1700,7.6497,0.0000,252.4381
3.6675,534.3042,698.3022,534.0148,142.1700,7.6842,0.0000,252.4518
3.6842,534.3208,698.3022,534.0848,142.1700,7.7188,0.0000,252.5199
3.7008,534.3375,698.3022,533.8748,142.1700,7.7544,0.0000,252.4245
3.7175,534.3542,698.3022,534.0648,142.1700,7.7890,0.0000,252.4381
3.7342,534.3708,698.3022,534.1348,142.1700,7.8236,0.0000,252.4790
3.7508,534.3875,698.3022,533.6948,142.1700,7.8592,0.0000,252.4654
3.7675,534.4042,698.3022,534.1648,142.1700,7.8937,0.0000,252.4927
3.7842,534.4208,698.3022,534.0948,142.1700,7.9283,0.0000,252.4790
3.8008,534.4375,698.3022,533.9148,142.1700,7.9639,0.0000,252.4654
3.8175,534.4542,698.3022,534.1048,142.1700,7.9985,0.0000,252.4654
3.8342,534.4708,698.3022,533.9948,142.1700,8.0341,0.0000,252.4654
3.8508,534.4875,698.3022,534.2148,142.1700,8.0687,0.0000,252.4654
3.8675,534.5042,698.3022,533.9948,142.1700,8.1032,0.0000,252.5199
3.8842,534.5208,698.3022,534.3148,142.1700,8.1378,0.0000,252.5199
3.9008,534.5375,698.3022,534.0748,142.1700,8.1734,0.0000,252.5063
3.9175,534.5542,698.3022,534.3548,142.1700,8.2080,0.0000,252.5472
3.9342,534.5708,698.3022,534.2048,142.1700,8.2425,0.0000,252.5063
3.9508,534.5875,698.3022,534.3148,142.1700,8.2782,0.0000,252.5336
3.9675,534.6042,698.3022,534.3448,142.1700,8.3127,0.0000,252.5199
3.9842,534.6208,698.3022,534.0748,142.1700,8.3483,0.0000,252.5199
4.0008,534.6375,698.3022,534.2448,142.1700,8.3829,0.0000,252.5608
4.0175,534.6542,698.3022,534.3548,142.1700,8.4175,0.0000,252.5881
4.0342,534.6708,698.3022,534.2448,142.1700,8.4520,0.0000,252.5881
4.0508,534.6875,698.3022,534.2748,142.1700,8.4876,0.0000,252.6018
4.0675,534.7042,698.3022,534.3748,142.1700,8.5222,0.0000,252.6018
4.0842,534.7208,698.3022,534.4648,142.1700,8.5578,0.0000,252.5881
4.1008,534.7375,698.3022,534.3348,142.1700,8.5924,0.0000,252.6290
4.1175,534.7542,698.3022,534.0848,142.1700,8.6270,0.0000,252.6290
4.1342,534.7708,698.3022,534.1748,142.1700,8.6615,0.0000,252.6290
4.1508,534.7875,698.3022,534.4548,142.1700,8.6971,0.0000,252.6290
4.1675,534.8042,698.3022,534.3348,142.1700,8.7317,0.0000,252.6018
4.1842,534.8208,698.3022,534.3548,142.1700,8.7673,0.0000,252.6154
4.2008,534.8375,698.3022,534.5448,142.1700,8.8019,0.0000,252.6154
4.2175,534.8542,698.3022,534.6248,142.1700,8.8365,0.0000,252.6563
4.2342,534.8708,698.3022,534.6848,142.1700,8.8710,0.0000,252.6427
4.2508,534.8875,698.3022,534.5948,142.1700,8.9066,0.0000,252.6290
4.2675,534.9042,698.3022,534.4748,142.1700,8.9412,0.0000,252.6018
4.2842,534.9208,698.3022,534.5748,142.1700,8.9768,0.0000,252.6972
4.3008,534.9375,698.3022,534.7848,142.1700,9.0114,0.0000,252.6699
4.3175,534.9542,698.3022,534.4448,142.1700,9.0460,0.0000,252.6972
4.3342,534.9708,698.3022,534.5848,142.1700,9.0816,0.0000,252.6427
4.3508,534.9875,698.3022,534.3648,142.1700,9.1161,0.0000,252.6427
4.3675,535.0042,698.3022,534.5648,142.1700,9.1507,0.0000,252.6836
4.3842,535.0208,698.3022,534.5148,142.1700,9.1863,0.0000,252.6972
4.4008,535.0375,698.3022,534.8848,142.1700,9.2209,0.0000,252.6836
4.4175,535.0542,698.3022,534.5748,142.1700,9.2554,0.0000,252.7108
4.4342,535.0708,698.3022,534.6948,142.1700,9.2911,0.0000,252.6836
4.4508,535.0875,698.3022,534.7548,142.1700,9.3256,0.0000,252.6972
4.4675,535.1042,698.3022,534.4348,142.1700,9.3602,0.0000,252.6972
4.4842,535.1208,698.3022,534.5348,142.1700,9.3958,0.0000,252.6836
4.5008,535.1375,698.3022,534.6648,142.1700,9.4304,0.0000,252.6836
4.5175,535.1542,698.3022,534.4748,142.1700,9.4649,0.0000,252.7654
4.5342,535.1708,698.3022,534.4748,142.1700,9.5006,0.0000,252.7381
4.5508,535.1875,698.3022,534.7148,142.1700,9.5351,0.0000,252.7517
4.5675,535.2042,698.3022,534.6248,142.1700,9.5697,0.0000,252.7381
4.5842,535.2208,698.3022,534.6348,142.1700,9.6043,0.0000,252.7654
4.6008,535.2375,698.3022,534.6748,142.1700,9.6399,0.0000,252.7927
4.6175,535.2542,698.3022,534.5148,142.1700,9.6755,0.0000,252.7790
4.6344,535.2711,698.3022,534.3865,142.1700,9.7100,0.0000,252.7654
4.6511,535.2878,698.3022,534.8848,142.1700,9.7446,0.0000,252.7654
4.6678,535.3044,698.3022,534.6232,142.1700,9.7792,0.0000,252.7517
4.6844,535.3211,698.3022,534.7648,142.1700,9.8148,0.0000,252.7790
4.7011,535.3378,698.3022,534.5648,142.1700,9.8494,0.0000,252.7790
4.7178,535.3544,698.3022,534.7188,142.1700,9.8850,0.0000,252.7654
4.7344,535.3711,698.3022,534.8148,142.1700,9.9195,0.0000,252.8199
4.7511,535.3878,698.3022,534.4748,142.1700,9.9541,0.0000,252.7790
4.7678,535.4044,698.3022,534.9748,142.1700,9.9887,0.0000,252.7654
4.7844,535.4211,698.3022,534.8048,142.1700,10.0243,0.0000,252.7790
4.8011,535.4378,698.3022,534.9948,142.1700,10.0589,0.0000,252.8199
4.8178,535.4544,698.3022,534.9648,142.1700,10.0945,0.0000,252.7927
4.8344,535.4711,698.3022,534.7848,142.1700,10.1290,0.0000,252.7654
4.8511,535.4878,698.3022,534.8748,142.1700,10.1636,0.0000,252.8472
4.8678,535.5044,698.3022,534.9848,142.1700,10.1982,0.0000,252.7927
4.8844,535.5211,698.3022,534.8648,142.1700,10.2338,0.0000,252.7790
4.9011,535.5378,698.3022,534.9548,142.1700,10.2683,0.0000,252.7927
4.9178,535.5544,698.3022,534.9948,142.1700,10.3040,0.0000,252.8472
4.9344,535.5711,698.3022,535.1048,142.1700,10.3385,0.0000,252.8336
4.9511,535.5878,698.3022,535.2248,142.1700,10.3731,0.0000,252.8472
4.9678,535.6044,698.3022,535.2948,142.1700,10.4087,0.0000,252.8199
4.9844,535.6211,698.3022,535.2048,142.1700,10.4433,0.0000,252.8063
5.0011,535.6378,698.3022,534.9348,142.1700,10.4778,0.0000,252.7927
5.0178,535.6544,698.3022,535.2348,142.1700,10.5135,0.0000,252.8336
5.0344,535.6711,698.3022,535.3648,142.1700,10.5480,0.0000,252.8199
5.0511,535.6878,698.3022,535.2148,142.1700,10.5826,0.0000,252.8745
5.0678,535.7044,698.3022,535.3348,142.1700,10.6172,0.0000,252.8745
5.0844,535.7211,698.3022,535.2148,142.1700,10.6528,0.0000,252.8472
5.1011,535.7378,698.3022,535.1048,142.1700,10.6884,0.0000,252.8472
5.1178,535.7544,698.3022,535.3348,142.1700,10.7230,0.0000,252.8745
5.1344,535.7711,698.3022,535.2448,142.1700,10.7575,0.0000,252.8745
5.1511,535.7878,698.3022,535.5348,142.1700,10.7921,0.0000,252.8745
5.1678,535.8044,698.3022,535.1948,142.1700,10.8277,0.0000,252.8881
5.1844,535.8211,698.3022,535.4248,142.1700,10.8623,0.0000,252.8472
5.2011,535.8378,698.3022,535.1548,142.1700,10.8968,0.0000,252.8881
5.2178,535.8544,698.3022,535.3348,142.1700,10.9324,0.0000,252.8336
5.2344,535.8711,698.3022,535.2548,142.1700,10.9670,0.0000,252.8745
5.2511,535.8878,698.3022,535.2548,142.1700,11.0016,0.0000,252.8745
5.2678,535.9044,698.3022,535.4848,142.1700,11.0372,0.0000,252.8472
5.2844,535.9211,698.3022,535.5648,142.1700,11.0718,0.0000,252.8881
5.3011,535.9378,698.3022,535.5548,142.1700,11.1063,0.0000,252.9017
5.3178,535.9544,698.3022,535.5648,142.1700,11.1409,0.0000,252.8745
5.3344,535.9711,698.3022,535.3948,142.1700,11.1765,0.0000,252.8881
5.3511,535.9878,698.3022,535.7048,142.1700,11.2121,0.0000,252.8745
5.3678,536.0044,698.3022,535.3348,142.1700,11.2467,0.0000,252.9426
5.3844,536.0211,698.3022,535.2048,142.1700,11.2813,0.0000,252.9154
5.4011,536.0378,698.3022,535.8248,142.1700,11.3158,0.0000,252.8608
5.4178,536.0544,698.3022,535.4548,142.1700,11.3514,0.0000,252.8745
5.4344,536.0711,698.3022,535.7948,142.1700,11.3860,0.0000,252.9290
5.4511,536.0878,698.3022,535.8548,142.1700,11.4216,0.0000,252.9290
5.4678,536.1044,698.3022,535.8448,142.1700,11.4562,0.0000,252.9699
5.4844,536.1211,698.3022,535.4748,142.1700,11.4907,0.0000,252.9290
5.5011,536.1378,698.3022,535.6348,142.1700,11.5253,0.0000,252.9563
5.5178,536.1544,698.3022,535.4648,142.1700,11.5609,0.0000,252.9154
5.5344,536.1711,698.3022,535.7348,142.1700,11.5955,0.0000,252.9563
5.5511,536.1878,698.3022,535.8248,142.1700,11.6311,0.0000,252.9426
5.5678,536.2044,698.3022,535.8148,142.1700,11.6657,0.0000,252.9426
5.5844,536.2211,698.3022,535.6048,142.1700,11.7002,0.0000,252.9563
5.6011,536.2378,698.3022,535.9348,142.1700,11.7348,0.0000,252.9699
5.6178,536.2544,698.3022,535.7548,142.1700,11.7704,0.0000,252.9563
5.6344,536.2711,698.3022,535.7448,142.1700,11.8050,0.0000,252.9154
5.6511,536.2878,698.3022,535.7948,142.1700,11.8406,0.0000,252.9290
5.6678,536.3044,698.3022,535.8148,142.1700,11.8752,0.0000,252.9972
5.6844,536.3211,698.3022,536.0948,142.1700,11.9097,0.0000,252.9563
5.7011,536.3378,698.3022,535.7948,142.1700,11.9453,0.0000,252.9290
5.7178,536.3544,698.3022,535.8948,142.1700,11.9799,0.0000,252.9290
5.7344,536.3711,698.3022,536.2148,142.1700,12.0145,0.0000,252.9290
5.7511,536.3878,698.3022,536.0348,142.1700,12.0501,0.0000,252.9154
5.7678,536.4044,698.3022,535.8348,142.1700,12.0847,0.0000,252.9017
